"headline","subheadline","author","content","newspaper","date"
"Las chicas damos todo por nuestras mejores amigas","Una entrevista con Hannah Simone, protagonista de New Girl.","","¿Qué piensan tus amigos de ti?","publimetro","2016/05/13"
"Lula Rousseff enfrentará juicio político","Información como derecho","","Defensoría del Pueblo pide la ley de transparecia se cumpla a medias en el pais.","publimetro","2016/05/13"
"Crisis en Brasil se agrava mientras equipos técnicos de PPK y Fuerza Popular se preparan para el debate.","","","Los candidatos harán lo propio en el norte el próximo 22 de mayo. ¿Y el sur?","publimetro","2016/05/13"
"Hotel lujo sobrepasan las cinco estrella","","","Conoce los hoteles mas pomposos y caros del mundo, con 25 suites de U.S.$3000 y mil la noche, helipuertos y limusinas para sus huéspedes.","publimetro","2016/05/13"
"Fidel Castro muere a los 90 años","","","Murió hoy en Cuba víctima de complicaciones respiratorias.","publimetro","2016/05/13"
"Aumenta número de mujeres embarazadas adolescentes en Latinoamerica","","","Según estudio de organización internacional, aumentó un 33% en comparación con el 2010.","publimetro","2016/05/13"
"Keiko dice que dialogar con terroristas es una ‘ofensa’”;"";N/A""","Tras comentarios de Hernando de Soto, quien sugiere conversar con líderes senderistas.","","","publimetro","2016/05/13"
"Pobreza infantil alcanzó récord histórico en América Latina","","","Un millón de niños viviendo en situación crítica debido a problemas socio-económicos.","publimetro","2016/05/13"
"Economía peruana muestra signos de mejora pero sigue siendo vulnerable","","","Inversión privada y exportaciones muestran ligero repunte aunque aún existe preocupación global.","publimetro","2016/05/13"
"Ganador del Apertura con 35 puntos, iniciará este segundo certamen con 9 puntos de ventaja sobre Sporting Cristal (2º) y Alianza Lima (3º). Por esta diferencia de puntaje y por el buen rendimiento que vienen mostrando —11 triunfos, 2 empates y 2 derrotas—, se convierten en el principal aspirante a liderar el Clausura.","","","","publimetro","2016/05/13"
"Eso sí, tanto celestes como íntimos esperarán una caída de los cremas para poder acercarse a ese ansiado primer puesto. ¿Qué se viene tras el Clausura? Ya con el puntaje acumulado, los equipos serán divididos en dos liguilias de ocho, de acuerdo a sus ubicaciones (Grupo A: 1, 16, 3, 14, 5, 12, 7 y 10; Grupo B: 2, 15, 4, 13, 6, 11, 8 y 9). Al final de la temporada, los cuatro mejores del acumulado, sin importar que todos estén en un mismo grupo, disputarán los playoffs por el título nacional, divididos en finales y semifinales.","","","","publimetro","2016/05/13"
"Cuantos hidratarse durante el ejercicio.;Intensidad”;“Se sabe que los carbohidratos son la fuente principal de energía para realizar cualquier esfuerzo. Con ellos podremos rendir al máximo y recuperarnos de la mejor manera.”;Van Na Pedraglio Coach Deportiva y Nutricional;","","","","publimetro","2016/05/13"
"Autor: ","Pedro Pérez,""Contenido: “Es conacido que los corredores normalmente —y hasta como ritual para relajar el día anterior a una carrera—consumen un gran plato de pasta. Pero ¿es necesario?”","”","","publimetro","2016/05/13"
"Habitualmente, los runners optan por dietas ricas en carbohidratos antes de eventos importantes. Según estudios científicos, esto podría ayudarlos a mejorar su rendimiento gracias a la reserva de glucógeno almacenada en los músculos.","","","","publimetro","2016/05/13"
"Pregunta clave: ¿cuál es la cantidad ideal de carbohidratos para los corredores?","","Autor: ","","publimetro","2016/05/13"
"Deporte: Corriendo hacia el objetivo correcto","Consejos prácticos para optimizar el uso de carbohidratos","Fernando Pinzáns,""En cuanto a la planificación de la ingestión de carbohidratos, existen diversas estrategias basadas en la distancia y el ritmo deseado.""","","publimetro","2016/05/13"
"Título: Antojitos gourmet para llevar y preparar en casa","Invita, el primer servicio delivery de comida gourmet","Lía Seminario,""Desde hace diez años, la empresa Invita se ha convertido en una buena opción para aquellos que buscan disfrutar de comida gourmet en casa.""","","publimetro","2016/05/13"
"Información detallada sobre opciones disponibles y consejos culinarios proporcionados por Invita.","","","","publimetro","2016/05/13"
"¿Debe realizarse un Debate Presidencial en el Sur del País?","NA","Florentina Medina ; Jesús Leiva de la Misión en Perú del IDEA Internacional","A estas alturas es muy difícil, pero hubiera sido muy interesante tener más de un debate descentralizado. Y particularmente en el sur por la gran cantidad de personas que no votaron por ninguno de los twoandidatos en primera vuelta. En muchas provincias, más del 50% de votos no fueron ni para Keiko Fujimori (Fuerza Popular) ni para Pedro Pablo Kuczynski.","publimetro","2016/05/13"
"","","María Román","+ + Debería haber un debate en el norte, sur y centro, con los requerimientos y autoridades de dichas localidades,","publimetro","2016/05/13"
"","","Jorge Moroco","*+ s Lo justo sería en los 24 departamentos, pero más allá de la cantidad, lo que importa realmente son las propuestas, proyectos y planes de desarrollo.","publimetro","2016/05/13"
