"headline","subheadline","author","content","newspaper","date"
"Gobierno presenta proyecto para reconstrucción","Empresas que encaucen ríos recibirán a cambio terrenos del Estado","Miércoles 19 de abril del 2017","GESTIÓN DETALLADA: El gobierno ha delineado un innovador programa dentro de su proyecto de ley para facilitar la reconstrucción pos-desastre. Aquellas corporaciones capaces de gestionar adecuadamente los cursos fluviales obtendrán compensaciones territoriales proporcionadas por el estado. Esta medida pretende optimizar tanto la infraestructura existente como futuras edificaciones.","gestion","2017/04/19"
"Nueva ronda de subasta de Doe Run","","Miércoles 19 de abril del 2017","POSTULACION INMINENTE: Posterior a cancelar la última tentativa de venta del Complejo Metalmurgico de La Oroya perteneciente a Doe Run, se anticipa que la junta de acreedores congregase pronto para validar una subsiguiente fase competitiva. Esto surge bajo la supervisión del actual secretario de Energía y Minas, Gonzalo Tamayo, quién sugiere condiciones financieras comparativamente idénticas a rondas anteriores.","gestion","2017/04/19"
"Fomento de nuevas inversiones en minería","","Alfredo Thorne","PROYECCIONES MINERAS: Durante una conferencia celebrada ayer, el Secretario de Economía y Finanzas, Alfredo Thorne, reveló la intencional activación de un fondo especializado denominado Nuevo Fondo de Intervención Ante Ocurrencia de Desastres, dotado con S/ 1,000 millones. Su finalidad radica en potencializar proyectos via obra por impuesto, permitiendo así avanzar significativamente en la restauración estructural después de eventos catastróficos.","gestion","2017/04/19"
"Errores de los Centros Heredados del Anterior Gobierno","","","Explicó que el nuevo modelo jerarquizará los CITE según su desarrollo y potencial, colocando a cinco de ellos como ‘CITE madre’ o ‘de cabecera’. También busca darles mayor autonomía.","gestion","2017/04/19"
"FMI Eleva Su Pronóstico Global","Previsión Económica Internacional","","Variación en el pronóstico global del FMI indica un aumento al 3.5%; advierte riesgos debido a tensiones comerciales globales.","gestion","2017/04/19"
"Pronóstico de Recuperación Post-El Niño","Impacto en Demanda Interna","Juan José Martians Leon","Destaca cómo la mejora en los precios de los metales y la reconstrucción post-desastre favorecerán el crecimiento económico nacional.","gestion","2017/04/19"
"Búsqueda de Acuerdo Judicial en Caso Lava Jato","Negociaciones de Antonio Palocci","Reuters","Antonio Palocci inició conversaciones para colaboración eficaz tras revelaciones de pago de sobornos vinculados a él.","gestion","2017/04/19"
"Incertidumbre Electoral Francesa","Elecciones Presidenciales Rellenas","Paul Krugman","Discute incertidumbre en elecciones francesas destacando falta de claridad en predicciones electorales.","gestion","2017/04/19"
"Sandra Flores Pérez Opinión sobre Inseguridad Ciudadana","Costos Sociales y Propuestas de Mejora","Sandra Flores Perez","Analiza los altos niveles de victimización criminal y sugiere estrategias integrales basadas en estudios del PNUD.","gestion","2017/04/19"
"Opinion on Effective State Interventions","NA","gesñon2©dianogeslion.com.pe","Las intervenciones eficaces han estado influidas por reformas y cambios significativos del Estado.","gestion","2017/04/19"
"Gobernar con Autonomía","CARICATURA DEL PODER JUDICIAL","Miércoles 19 de abril del 2017","GESTIÓN Editorial: Felipe Segura Columna Principal: Carlos Villaran Editoriales: Raquel Velasco y Manuel Romero Directores: Oscar Ugarteche y Juan José Garrido Reportajes Principales: Rafael Roncalla y Jorge Bustamante Fotografía Destacada: Eduardo Guzmán Análisis Económico: Geoffrey Cannock Sociólogo y Consultor Independiente Discute el potencial rol de las entidades reguladoras de servicios públicos tras décadas de éxito transformacional del Estado empresarial hacia un modelo regulador y promotivo de la inversión privada. Argumenta que dichas entidades surgieron debido a fallos de mercado claros, especialmente en áreas donde predominaban monopolios naturales, tales como telecomunicaciones y energía eléctrica. Detalla cómo la independencia operativa y financiera de estas organizaciones facilitó resultados positivos reconocidos internacionalmente.","gestion","2017/04/19"
"","","","","gestion","2017/04/19"
"Hipoteca Inversa Reactivar","Felicitaciones por la publicación de la ‘Mesa Redonda’.","","Escrito por lectores invitados, destaca comentarios relevantes sobre políticas gubernamentales y sugerencias prácticas relacionadas con la estructura política peruana.","gestion","2017/04/19"
"Pregunta de Hoy","Sueldo de Funcionarios Públicos","","Los autores felicitan la inclusión de temas importantes en medios impresos y sugieren mejorar la gobernabilidad mediante roles definidos dentro del gobierno central.","gestion","2017/04/19"
"MILAGROS LONGA, Jefa del Registro Nacional de Protestos y Moras de la CCL”;‘Emisión de Letras y Pagarés Menor Debido a Desaceleración Económica’""","","Milagros Longa ofrece detalles estadísticos sobre la disminución de títulos valores con incumplimientos en el primer trimestre comparado con el anterior, atribuido a la desaceleración económica actual.","","gestion","2017/04/19"
"Increciente Incapacidad Bancaria","Cheques Rebotes por Falta de Fondos","","Entre enero y febrero del 2017, el número de cheques reboteados aumentó notablemente, señalando dificultades financieras persistentes entre corporaciones.","gestion","2017/04/19"
"Distribución Urbano-Inmobiliaria","Invertir en Distritos Estratégicos","","Según Luis Indacochea de Edina, aproximadamente el 50% de las transacciones inmobiliarias en Miraflores y Barranco sirven para inversión, proporcionando retornos anuales moderados.","gestion","2017/04/19"
"Fondo Mutuo Avances","Movimiento de Dinero al Contado en Bolsa","","Análisis diario de movimientos monetarios y rendimientos variables en diferentes tipos de fondos mutuos disponibles en el mercado local.","gestion","2017/04/19"
