"headline","subheadline","author","content","newspaper","date"
"WY BARBIE SE CONVIERTE EN – a DIVA DEL POP PARA EL CINE ","","","El próximo sábado 29 se estrena musical de la popular muñeca.","publimetro","2015/08/26"
"Análisis del consumidor peruano","Arellano Marketing presenta ayer estudio.","","Arellano Marketing presentó ayer estudio realizado en 14 ciudades del país para identificar los intereses, gastos, ingresos y hábitos de consumo de los peruanos en el presente año.;","publimetro","2015/08/26"
"Refuerzo escolar completo","Se extenderá de 35 a 45 horas semanales.","","Jaime Saavedra Camacho, ministro de Educación, anunció que la jornada escolar pasa de 35 horas semanales de estudio a 45 horas. Esto incluye clases adicionales en matemáticas, ética, inglés, educación para el trabajo, entre otros.","publimetro","2015/08/26"
"¿Estamos listos para el envejecimiento?","","","“Una gran mayoría de adultos mayores en el Perú vive con ingresos precarios...Defensoría del Pueblo insta al gobierno a suscribir un convenio internacional que proteja sus derechos.”","publimetro","2015/08/26"
"Hallan responsabilidad en investigación parlamentaria","Informe final será discutido el viernes 28.","Marisol Pérez Tello","Según reportes de los Centros de Emergencia Mujer del país, entre el 2014 y abril del 2015: 2174 adultos mayores fueron víctimas de violencia psicológica, física y situaciones de abandono.","publimetro","2015/08/26"
"Felix Moreno sobre proyecto de infraestructura","Costa Verde del Callao abrirá en mayo del 2016.","Félix Moreno","La vía de 5.8 kilómetros conectaría La Punta y Chorrillos en aproximadamente 25 minutos, trayecto que incluirá tres carriles de ida/vuelta y espacios dedicados a bicisendas y áreas verdes.","publimetro","2015/08/26"
"Celebración por avance legislativo","Colectivo feminista exige legalización del aborto en casos específicos.","Déjala Decidir","Integrantes del colectivo feminista Déjala Decidir protestaron frente al Palacio de Justicia en Lima para pedir la despenalización del aborto en casos de violación.","publimetro","2015/08/26"
"Educación prioritaria para familias peruanas","Encuesta revela preferencias cambiantes.","","De acuerdo al estudio de este año, los peruanos ven a la educación como lo tercero más importante, después de alimentación y vivienda.","publimetro","2015/08/26"
"Investigación sobre práctica electoral","Indagan conexiones entre partidos tradicionales y tráfico ilegal.","Juan Alberto Soini","Pedro Saini Sandoval confirma contacto telefónico con Facundo Chinguel respecto a la reducción de penas relacionadas con cargos públicos.","publimetro","2015/08/26"
"Novedades urbanísticas en metrópolis limeñas","Proyecto nuevo Metrobus en San Isidro.","Gerente de Protransporte","Evalúan construir una nueva estación del Metropolitano en San Isidro debido al aumento notable de usuarios en Canaval y Moreyra.","publimetro","2015/08/26"
"Desconsideraciones médicas ante recetarios excesivos de antibióticos."," NA"," "," ""Se reveló en una investigación que cuando se les prescribe en exceso antibióticos a niños para infecciones menores, estos serán más propensos a tener infecciones y enfermedades. Aproximadamente, el 25% de todas las drogas prescritas a niños en Estados Unidos son antibacterianos.""","publimetro","2015/08/26"
"Cifras destacables de Scanía en el mercado peruano."," "," ""Andrés Leonardo, Director Gerente de Scania del Perú"""," ""Darle a nuestros clientes una experiencia personalizada e integral. De esta manera, contamos con una financieray propia (Scania Finance), que ofrece mayor acceso y facilidades de pago.” Dice Andrés Leonardi, director general de Scania del Perú. La marca sueca, presente en el Perú hace más de 60 años, potencia su participación en el segmento liviano con los modelos P410 LA 4X2 MNA, P410 LA 6X4 MNA y P410 LA 6X2 MNA. En Premium llega con el R460 LA 6X4 y el R500 LA 6X4 MNA. Para la Minería trae el G460 8X4 EHZ y el P460 6X4 MNA. Y en el Mercado de buses tiene disponibles el F310 HB 4X3 y el K310 IB 4X2.”","publimetro","2015/08/26"
"“Cuándo considerar a una persona como adulto mayor”"," NA"," ""Óscar Salazar Castillo, especialista en gerontología social e investigador de la Universidad San Martin ‘’ de Porres"""," ""Una persona cuenta como adulto mayor desde los sesenta años, independiente de su estado de salud, bienestar, condición psicológica, laboral o situación económica. Así está aprobado universalmente y así lo establece la ley de las personas adultas mayores del Perú. ""","publimetro","2015/08/26"
