"headline","subheadline","author","content","newspaper","date"
"Para promover la formalidad, incrementar la productividad, contar con trabajadores calificados y mejorar su ingreso, Aello se suma la mejora de las condiciones de miento a las MYPES y la am","","","","peru21","2015/10/08"
"¡Perúzi|","Expertos precisaron factores para lograr la igualdad en Latinoamerica","Patricia Teullet","Se sigue ampliando la brecha de desigualdad. Lider del Banco Mundial señala que se debe apostar por la educacion y los programas sociales.","peru21","2015/10/08"
"Mundo","BRASIL. Organismo dice que hay motivo para investigar si hubo irregularidades en campañaa","","Autoridad judicial busca determinar si mandataria y presidente cometieron abuso de poder durante la campaña y si se uso dinero ilegal para financiarla, incluidas donaciones originadas en el enorme escándalo de sobornos que ha involucrado a la estatal Petrobras.","peru21","2015/10/08"
"Economía","EU.S.A.; Afirma que casi no impactaron contra él","","Los precios del petroleo cayeron el dia anterior debido al incremento en los inventarios de crude de EUU, los cuales sumaron 3.1 millones de barriles la semana pasada.","peru21","2015/10/08"
"CULTURAL","Reparar Adn","","Nobel de Quimica para tres por su trabajo sobre el mecanismo de reparacion del ADN, que puede conducir a nuevos tratamientos contra cancer.","peru21","2015/10/08"
"SOCIEDADES","Efgenia Mara Timoteo Carranza de Ramos Gerente General","","Convocatoria a Asamblea General Ordinaria para el Viernes 30 de Octubre del 2015.","peru21","2015/10/08"
"PRESIDENTIAL","Yo Espero Que La Dirigencla [sic] Piise Más Convenientey","Victor A. Garces","Garces ide lanzó su candidatura a la presidencia del Perú por Acción Popular. Cree poder quebrar estas estadisticas en contra.","peru21","2015/10/08"
"Nueva demanda contra Bill Cosby","NA","NA","Nuevamente demandado La modelo Chloe Goins, de 25 años, suma a la larga lista de mujeres que han demandado por abuso sexual al comediante Bill Cosby. Según el diario Los Ángeles Times, Chloe manifestó que, cuando tenía 17 años, Cosby le invitó un trago en la mansión de Playboy de Hugh Hefner y ella perdió el conocimiento. Ya cuando despertó, había sido ultrajada. Por ello, la modelo ha solicitado ante el juzgado una indemnización de USD $75 mil porque, luego de esa experiencia, tuvo que superar problemas psicológicos como la baja autoestima.","peru21","2015/10/08"
"Ataca a Donald Trump por comentarios racistas”;“”;NA""","'He cantado en sus casinos, pero no volveré a hacerlo. Me parece un gilipollas'. ","","","peru21","2015/10/08"
"Salvini renace con nuevo look para obra ","“Muestra su nueva imagen.”","NA","Hoy luce lacio y con lentes. El actor Stefano Salvini cambió radicalmente de look para protagonizar la obra ‘Aquello’, que se estrena este sábado en el Centro Cultural El Olivar. ’Seré “Marco”, pareja de “Vania”, papel que hace María José Vega, y están esperando un hijo que será Dios, pero no abordará temas religiosos’, contó Stefano.","peru21","2015/10/08"
"Nocturnal: Concepto del tercer disco de Solista ""","¿Qué incluirá en el próximo show? ","NA","¿Cómo definirías el concepto de tu tercer disco como solista, titulado Nocturnal? ¿Qué traerás para el show en Lima? Nocturnal está basado en lo mental y en la búsqueda de lo oculto. Hay temas míos y los covers ‘Trigal’ (de Sandro) y ‘From the Air’ (de Laurie Anderson). Para el concierto (del 15 de octubre en El Dragón de Barranco) tocaré temas de Lucybell y de este tercer disco. Me gustaría ir también a provincias con el espectáculo.","peru21","2015/10/08"
"Cambio Musical tras Convertirse en Padre","Reflexiones personales.","NA","¿Estás atravesando algún cambio musical luego de haberte convertido en padre hace más de un año? Sí, estoy atravesando una etapa de aprendizaje tanto en lo musical como en lo personal después de haber sido papá. Es una época de muchísimo movimiento, porque ya he estado trabajando bastante tiempo en Lucybell y luego como solista, y ahora también me intereso por mi familia. Esto forma parte de mis cambios.","peru21","2015/10/08"
"Acerca de Lucybell y Colaboración Peruana","Continuidad artística."," ""NA""","¿Lucybell está en standby mientras eres solista? Planeas colaborar con bandas peruanas? De manera paralela a trabajar como solista, seguiré participando en las giras con Lucybell. Continuaremos con nuestras presentaciones, así que no dejaré de lado al grupo… Dolores Delirio es una gran figura del rock peruano que admiro profundamente, con quien ya hemos compartido escenario antes y sin lugar a dudas tendremos un dueto conjunto.","peru21","2015/10/08"
