"headline","subheadline","author","content","newspaper","date"
"Controles intensificados ante aumento de dólares falsos","","Shirley Avila","Hoy en día, uno pensaría que…","peru21","2018/08/18"
"Lucha implacable contra el negocio ilegal de dólares falsos","","","La Policía desbarató, en tres meses, cuatro organizaciones criminales que iban a exportar millones de dólares falsos.","peru21","2018/08/18"
"Suspensiones y controversias en el ámbito político","Pedro Chávarry enfrenta llamados a renunciar","María Cecilia Vaclenzuela","Un fiscal a medias. Pedro Gonzalo Chávarry cumplirá, el proximo martes 21, su primer mes como fiscal de la Nacion en medio de la desconfianza e indignación de una ciudadania que –desde el presidente de la Republica hasta el populador de a pie– le ha dicho en todos los tonos y con distintos humores que se valla a su casa.","peru21","2018/08/18"
"AUDITORÍA AL CONGRESO","Regalo de fin de año","Maria Luisa del Rio","Al parecer, la disposición ‘cero papel’ que aplica la directiva del Congreso abarca todos los niveles del Parlamento.","peru21","2018/08/18"
"EVALUACIÓN SOCIOPOLÍTICA","Desgaste moral y ético en el gobierno","Mujael Garrido Lecca","Quizá sea yo, pero una desazon incomprensible merorea cada vez que recuerdo lo bajo que hemos caído.","peru21","2018/08/18"
"Decision about former President's candidacy","","","vinculados al Partido de los Trabajadores, que precisamente postulan a Lula—recalcó que la decisión es del Comité de Derechos Humanos, aunque tenga en cuenta que el ex presidente Luís Inácio “Lula” Da Silva es el favorito para los comicios de octubre, pese a que purga una sentencia de 12 años por corrupción y lavado de dinero.","peru21","2018/08/18"
"Lula’s Candidacy Rejection Expected","According to experts","","Según la ley electoral, su candidatura debería ser invalidada por haber sido condenado en segunda instancia. Expertos sugieren que el tribunal electoral probablemente rechazará la candidatura de Lula, pero sus abogados planifican seguir adelante ante tribunales supremos.","peru21","2018/08/18"
"Amenaza de Bomba en Aerolíneas","Dos detenidos por falsa amenaza","Agencias.","'Las autoridades chilenas detuvieron a individuos implicados en falsas advertencias de bomba dirigidas a vuelos de LATAM y SKY.'","peru21","2018/08/18"
"Tribunal Electoral Likely Rejects Lula’s Bid","Legal Experts Weigh In","","'""De acuerdo con especialistas legales, parece bastante cierto que el tribunal electoral declinará aceptar la candidatura de Lula.""'","peru21","2018/08/18"
"Familiares de Genoa Bridge Victims Decline Funeral Participation","Reconsideration Requested","","Los parientes de las 17 víctimas mortales del derrumbe del puente Morandi en Génova decidieron abstenerse de participar en el servicio funerario oficial argumentando que ésta constituye una ‘farsa’.","peru21","2018/08/18"
"Brunson Case Escalates Between Turkey and USA","Turkey Defends Actions Against Pastor","","Turquía insiste en mantener bajo custodia al pastor estadounidense Andrew Brunson, ignorando potenciales repercusiones diplomáticas adicionales.","peru21","2018/08/18"
"Cristina Fernandez Denounces Bribery Claims","Former Leader Refutes Allegations","","La expresidenta argentina Cristina Fernández negó rotundamente recibir sobornos relacionados con su administración anterior, atribuyendo persecuciones a fuerzas opuestas influidas económicamente.","peru21","2018/08/18"
"USA Condemns Venezuelan Government Tactics","Call for Independent Investigation Commission","Heather Nauert","EE.UU. criticó severamente las tácticas coercitivas utilizadas por el régimen venezolano en la pesquisa relativa al intento fallido de magnicidio contra Nicolás Maduro.","peru21","2018/08/18"
"Migrant Entry Requirements Tightened","New Visa Regulations Announced","Alejandra García Espichán","Desde el próximo sábado, sólo aquellos poseedores de documentos válidos podrán transitar legalmente dentro de frontera peruana proveniendo de Venezuela.","peru21","2018/08/18"
"Entrevista: El objetivo está claro: que Lima sea la capital gastronómica del mundo,","NA","nos dice la directora de Comunicaciones e Imagen País de et ee ce a a mensa, Isabella iii ea ca sentación de la Expo Café 2018. La marca Cafés del Perú es una realidad. Y ella ha sido una de las impulsoras. Cuando se proyecta el logo, la directora de Comunicaciones e Imagen País de Promperú no puede atenuar la emoción. Solo un día antes, en su oficina, me dijo que su peun eie ’De pronto, trabajar para el Perú sí tiene sentido, le da sentido a cada uno de mis días. Antes trabajaba para que se enriquezca el dueño de una empresa, docaiay g calificables. En cambio, ahora, desde el sector público, © en d esa ae ia tu país’, dice, mientras observa la línea gráfica de Cafés del Perú.","","peru21","2018/08/18"
"Sorprendentemente fuera de la Selección Peruana: Paolo Guerrero quedó fuera de los partidos contra Holanda y Alemania.","EGARECA convocó a Horacio Calcaterra, al juvenil Marcos López, al ‘Pato’ Álvarez y a Ray Sandoval.","”NA”","“El inicio del segundo ciclo de Ricardo Gareca al frente de la selección dejó más de una sorpresa, Fueron 24 los jugadores que el ‘Tigre’ llamó para los amistosos ante Holanda y Alemania, el 6 y 9 de septiembre, respectivamente, Una cosa que no tendrán a Paolo Guerrero, quien recientemente se integró al Inter de Porto Alegre. Pero sin lugar a dudas la mayor sorpresa del seleccionador fue el llamado del volante de Sporting Cristal Horacio Calcaterra.”","peru21","2018/08/18"
