"headline","subheadline","author","content","newspaper","date"
"Cámaras filtran crimen de colombiano en Surco","¿Quién ordenó el brutal homicidio?","","Una madre encontró fotos de torturas terroristas. Asaltaron a un colombiano en Surco, capturado en cámaras de vigilancia.","trome","2015/10/16"
"Pregunta clave tras tragedia familiar en San Borja","Padre mata a esposa e hijastro antes de quitarse la vida.","","Un padre cometió un triple homicidio debido a supuestos problemas financieros severos. Expertos sugieren estrategias para manejar situaciones difíciles.","trome","2015/10/16"
"Aprendiendo a mejorar nuestro humor cotidiano","Cómo mantener una mente positiva.","Gary","Recomendaciones prácticas para combatir el desánimo incluyen aceptarlo temporalmente, buscar nuevas experiencias y evitar hábitos nocivos.","trome","2015/10/16"
"Duelo político: candidatos discuten reformas educativas","Toledo promete aumentar salario docente.","Alexandro Toledo","Exmandatario Alejandro Toledo afirma incrementar salarios para profesores durante su posible retorno al poder.","trome","2015/10/16"
"Sugerencias para superar estados de melancolía","Practicidades para levantar el ánimo personal."," ""José Alberto Álvarez""","Psicólogos recomiendan técnicas para enfrentar episodios bajos de moral mediante cambios proactivos y búsqueda de motivación externa.","trome","2015/10/16"
"Evaluación deportiva post-partido controvertido","Análisis de errores recurrentes en la selección peruana.","Juan Pérez","Los jugadores muestran falta de madurez bajo presión, necesitan aprender a gestionar sus emociones adecuadamente.","trome","2015/10/16"
"Investigación revela implicación política en persecución judicial","Procuradora refuta acusaciones de miedo infundado.","Julia Príncipe","La procuradora Julia Príncipe confronta al Primer Ministro respecto a falsas acusaciones de intimidación gubernamental.","trome","2015/10/16"
"Asamblea legislativa debate futuro legal laboral público","Nuevo derecho permitirá acceso libre a fondos personales.","Rolando Reátegui","Legislatura aprueba ley otorgando derechos similares a empleados públicos comparables a aquellos del sector privado.","trome","2015/10/16"
"Terror en Colombia tras crimen múltiple","Se investiga posible ajuste de cuentas","","Un oficial comentó que pudo haber sido un ajuste de cuentas relacionado con dinero.","trome","2015/10/16"
"Policiales destacados","Hallazgos clave en investigación","J. Palomino/M. Rochabrun","En el automóvil encontraron tres pasaportes pertenecientes al difunto, así como documentos de la empresa donde trabajaba. ","trome","2015/10/16"
"Gerald Oropeza bajo sospecha","Presiona al fiscal de la República","","Según reportajes, Gerald Oropeza mantenía contacto con un familiar del fiscal de la Nación, Pablo Sánchez, buscando forzar el pago de una deuda millonaria pendiente con su empresa.","trome","2015/10/16"
"Nacimiento triple sorprende en Hospital Caleta","Salud estable para las nuevas familias","","Mediante cesarea, Elsa Asencio Cruz dio a luz a tres niños sanos quienes requirieron cuidados especiales inicialmente.","trome","2015/10/16"
"Cusco cautiva corazones internacionales","Turistas recomendarían repetir experiencia","Carlos Barrientos Vásquez","De acuerdo con estudios locales, casi toda la población internacional disfruta de seguridad y eventos cultuales significativos en Cusco.","trome","2015/10/16"
"Análisis Psiquiátrico revela causas profundas","Depresión detrás de tragedia doméstica","Abel Sagástegui","Los especialistas indican que la depresión severa puede llevar a acciones extremadamente destructivas dentro del hogar.","trome","2015/10/16"
"Ajustes en transporte público por celebraciones","Desvíos programados en Metrópoli","TP-Lima","Durante las próximas jornadas festivas, algunas rutas experimentarán modificaciones temporales para facilitar movimientos hacia áreas específicas.","trome","2015/10/16"
"Inquietudes parentales frente a violencias intrafamiliar","Psiquiatras advierten riesgos latentes","Dr. Fernando Santoyo","Las manifestaciones violentas pueden surgir incluso en individuos previamente normales, impulsadas frecuentemente por episodios depresivos profundos.","trome","2015/10/16"
"Drama humano en Comas destaca conflictos criminales","Disputa territorial deja secuela sangrienta","","Con la ausencia de líderes conocidos, nuevos actores buscan controlar territorios disputados, resultando en incidentes mortales.","trome","2015/10/16"
"Festival cultural une a suramericanos","Marcha pacífica congrega miles","","Este importante evento busca fortalecer lazos regionales mediante la exhibición artística compartiendo experiencias diversas.","trome","2015/10/16"
"Llamado a solidaridad urbana","Convocatoria a marcha anti-delincuencia","","Vecinos de Villa El Salvador invitan a sumarse a una demostración pública simbolizando resistencia conjunta contra la ilegalidad.","trome","2015/10/16"
"Migración folclórica celebra diversidad","Danças Folclóricas conectan culturas","","Participantes provenientes de distintos rincones latinoamericanos mostrarán ritmos autóctonos en un espectacular encuentro multicultural.","trome","2015/10/16"
"Sistema penitenciario alerta crisis emergente","Predicciones catastróficas generan preocupación","Profesor Mehran Keshe","Expertos anticipan potenciales fallas sistémicas mundiales derivadas de tensiones geopolíticas exacerbadas.","trome","2015/10/16"
"Harry ‘LoCo’ y Darwin ‘LoCo’ amenazan Callejón”;Violencia callejera alcanza niveles alarmantes""","","Conflictos internos entre bandas criminales intensifican la incertidumbre en sectores urbanizados vulnerables.","","trome","2015/10/16"
"Comas vibrará con música global","II Festival Internacional de Danzas Folkloricas","","Artistas de diversos países compartirán coreografías emblemáticas en un ambiente festivo abierto a todos los públicos interesados.","trome","2015/10/16"
"Peter Pan","","La Seño María","Hoy en día, uno pensaría que...","trome","2015/10/16"
"Contenido final de cuarentena","Opinión de Ismael Lazo","Ismael Lazo, vecino de San Luis","Estoy feliz porque...","trome","2015/10/16"
"Un nuevo ataque terrorista sacude Europa","Informe especial","Redacción","Este sábado, Francia vivió momentos de tensión máxima.","trome","2015/10/16"
