"headline","subheadline","author","content","newspaper","date"
"Cansado de chismecitos","","Marcelo Terrones D.","“El bajo rating de los programas televisivos de farándula, como el de una famosa conductora que ha vuelto, demuestra que los televidentes se cansaron de los chisme-citos, las burlas, la mediocridad y las noticias ridículas de amoríos de concursantes de reality shows.""","trome","2019/01/24"
"Hablan Trome","","Juan Weston Reyes","“Desfigura a mujer por negarse a volver a tener relaciones sexuales”","trome","2019/01/24"
"Ayer","","","“Empresario sale de banco y se lo roban”","trome","2019/01/24"
"Trome","","Editorial","“Instantes después de asaltar a mano armada a tres mujeres, integrantes de una banda de ‘raqueteros’ fueron arrestados.”","trome","2019/01/24"
"Sábado 37:00... Somos Familia","","","“www.alvp.e tv.pe WALVO ALVP ETV PE SATV PE”","trome","2019/01/24"
"Ganan fácil","Promoción","","“Todos los días tenemos platita calientita para ti. Solo tienes que recoger tus cupones y pegarlos en tu cartilla.”","trome","2019/01/24"
"Día del Ekeko","Celebración cultural","Antuané Achahui","“Representa la abundancia, fecundidad y alegría. Participa trayendo tus ekekós a la feria Andina de los Deseos.” ","trome","2019/01/24"
"Metrocenter Super Best Buy","Oferta","Metro Center","“Precios más bajos siempre. Para Mujeres – Regular o Sin Azúcar.”","trome","2019/01/24"
"Lima y provincias","Marcha ciudadana","Miryan Beteta","“Manifestantes cargaron trapos y gritaron “¡fuera los corruptos!” en protesta frente al poder judicial.”","trome","2019/01/24"
"Piden levantarle inmunidad a Ananculli","Investigación fiscal","Miryan Beteta","“Betty Ananculli podría enfrentar procesamiento penal por supuesta falsedad ante declaraciones administrativas.”","trome","2019/01/24"
"Fujimori cumple 25 años de prisión","Traslado a nueva cárcel","Miryan Beteta","“Alberto Fujimori será trasladado al penal de Barbadillo, marcando así el inicio formal de su segunda fase de encarcelamiento post-indulto revocado.”","trome","2019/01/24"
"SE SALVÓ EL PASAJERO JUAN ARRIAS VALDEZ QUIÉN SE DESCUELLO Y CAYO SOBRE LOS RIÈALES DEL METRO DE LIMA, EN LA ESTACIÓN VILLA EL SALVADOR.","","","El hecho ocurrió el último martes y, según las cámaras de vigilancia, el hombre ","trome","2019/01/24"
"HISTORIA DETRÁS DE ‘MILCO’, LA MASOTA OFICIAL DE LOS JJOO ","","","Según el arqueólogo Walter Tosso, esta figura representa una mujer en postura de bienvenida.","trome","2019/01/24"
"AÑO PASADO TRAGO Y CIGARRILLOS SUBIERON MÁS QUE LO DEMÁS EN EL 2018","","","Como los productos que más subieron en el 2018 figuran las bebidas alcohólicas y los cigarrillos, según el último reporte de precios del INEI.","trome","2019/01/24"
"PACIENTE RECIBIÓ TRANSPLANTE CARDIACO EXITOSAMENTE","","Olinda Merzhal","José Francisco Iturregui Ramírez, un paciente de profesión ingeniero mecánico, vivió 40 días con un corazón artificial en espera de recibir un trasplante cardiaco exitoso.","trome","2019/01/24"
"FORTACHÓN’ CAPTO”;;NA""","Arrestaron a Fortachón, implicado en el caso del periodista Luis Choy.","","","trome","2019/01/24"
"CARGO POLÍTICO RECOMPENSARA A PADRE DE CARLA VALENZUELA","","","Don Carlos López ofrece 17 mil soles de recompensa por encontrar a su hija, Carla Valenzuela.","trome","2019/01/24"
"TROMPETISTA OSVALDO ITURRIZAGA LOGRA ÉXITO POSTOPERATORIO","","Frank Soplauco","Osvaldo Iturrizaga, trompetista profesional, sobrevivió complicaciones cardíacas mediante cirugía avanzada y pronto regresa a casa.","trome","2019/01/24"
"MISTERIOSO MOTÍN EN MARKET CENTER","","Regidor","Personas armadas tomaron control temporal del mercado Market Center en protesta contra medidas gubernamentales.","trome","2019/01/24"
"GUSTAVO ADOLFINO GUILLERMO MARÍA FRANKLIN ANDREW JOHN THOMPSON","","","Gustavo Adolfino Guillermo María Franklin Andrew John Thompson, conocido simplemente como Gustavo Adolfo, celebra su cumpleaños número 45.","trome","2019/01/24"
