"headline","subheadline","author","content","newspaper","date"
"Caso Dinero Opposição Tem 51 Assinaturas para Censurar Premier Jara","","","CLÁSICO QUE DETIENE AO MUNDO. Barcelona x Real Madrid em Duelo Galáctico.","peru21","2015/03/22"
"Entrevista.21 RONALD GAMARRA.","'ABOGADO E X PROCURADOR ANTI-CORRUPTÃO'; ""NADINE HEREDIA É UMA CIDADA SEMELHANTE À QUALQUER OUTRA E PODER SER PROCESSADA."" Afirma que investigou a corrupção e as violações de direitos humanos durante o governo fujimorista. Quase 15 anos depois, o ex-procurador anti-corrupção Ronald Gamarrá alerta que esse crime voltou ao cenário e diz que espera uma investigação séria sobre a administração de Ollanta Humala após 2016.","","","peru21","2015/03/22"
"PATRICIA QUIEPÉ V. pquispe@peru21.com ","","Ronald Garrrama","Debate sobre possíveis retornos diplomáticos envolvendo Martin Belaunde e discussões sobre processos criminais potenciais dependendo das condições de sua volta ao Peru ou extradição.","peru21","2015/03/22"
"Falta controle na luta contra a corrupção.","","Ex-Procurador Anti-corruption","Discussão sobre eficiência e capacidade da Contraloria e outras instâncias governamentais na combater à corrupção, destacando falhas sistêmicas e sugerindo melhorias estratégicas.","peru21","2015/03/22"
"Evadió preguntas","Durante su presentación ante la Comisión Belaunde Lossio, Ian Heredia, hermano de la primera dama, declinó contestar interrogantes sobre donativos y conexiones con el ex asesor.","","Nos comentan que evitó explicarse sobre los recursos que habría obtenido el Partido Nacionalista.","peru21","2015/03/22"
"Criticó a Castañeda","Vilarán solicita investigación sobre obras realizadas bajo la administración de Luis Castañeda.","Susana Villarán sugirió a las autoridades examinar la obra ejecutada por su antecesor, incluidos tres bypass en la avenida 28 de julio, mencionando sospechas sobre dichas acciones.","","peru21","2015/03/22"
"Llamado al presidente Maduro","Colectivo organizará evento de solidaridad con disidentes venezolanos.","Este jueves, el grupo Amigos de Venezuela programó una actividad de apoyo para los presos políticos del mandato de Nicolás Maduro, contando con la presencia de la esposa de Antonio Ledezma, alcalde de Caracas.","","peru21","2015/03/22"
"Pronostican Ricardo Valdivieso","Valdivieso advierte riesgos financieros globales y critica medidas fiscales continuas.","Según el economista, persiste un ambiente de endeudamientos peligrosos y baja productividad económica, criticando la dependencia continua de estrategias expansivas monetarias y fiscales.","","peru21","2015/03/22"
"Arguedas enfrenta a Cortázar","Controversia literaria impacta emocionalmente a Arguedas.","Tras una disputa pública con Julio Cortázar, José María Arguedas experimentó profundas repercusiones emocionales debido a diferencias ideológicas y culturales evidenciadas en sus respectivos trabajos literarios.","","peru21","2015/03/22"
"situación en la que no encontramos respuesta de Protransporte","","","El 20 de marzo nos hemos visto en la necesidad de iniciar el Trato Directo, etapa inicial del mecanismo de solución de controversias. Invocamos a Protransporte a acceder al diálogo y a respetar los Contratos de Concesión suscritos por su institución y así poder coordinar su ejecución con el inicio de la Pre Operación, en beneficio de la ciudad de Lima.","peru21","2015/03/22"
"BID Publica Guía Que Busca Impulsar El Uso De La Bicicleta Como Medio De Transporte Urbano","Cuatro pilares clave para promover el ciclismo en Lima.","","Lima cuenta con 55 ciclovías que no tienen interconexión con otros distritos de la ciudad. El uso de la bicicleta se caracteriza por ser positivo para la salud, el medio ambiente y por fomentar la reducción de la congestion vehicular. Estos beneficios no han pasado desapercibidos en países como Francia, donde otorgan incentivos económicos de hasta 40 euros a quienes utilizan bicicletas para dirigirse a su trabajo, igual ocurre en Holanda, Bélgica y Gran Bretaña. En la región, la empresa Nautilus desarrolla un modelo similar al pagar a sus trabajadores hasta US$0.27 por km recorrido. El Banco Interamericano de Desarrollo (BID) publicó una guía para impulsar el uso de bicicletas en el continente, destacando cuatro pilares fundamentales: la infraestructura vial, capacitación ciudadana, aspectos normativos y operación. Estos elementos aún no son suficientemente desarrollados en Perú.","peru21","2015/03/22"
"","","","","peru21","2015/03/22"
"Giovannna Priallá”; “‘Perú no crecerá 6%, pero eso no significa que no tenga el mejor crecimiento de la región’.” ; “MIN'STRO DE ECONOMÍA Y FINANZAS”; “Kenya, puedes recibir tu salario a través de tu celular...”

PACIFICUM SA.C. PARTICIPACIÓN DE UTILESIDES EJERCICIO 2014 """," NA"," ""NA"""," ""Cumpliendo con lo establecido en el Decreto Legislativo No 892 y el D.S. NO 009-SBST, hacemos saber a nuestros ex-colaboradores que laboraron durante el año 2014 que se encuentra disponible el pago por la distribución de utilidades conforme al ejercicio 2014...""","peru21","2015/03/22"
"","","","","peru21","2015/03/22"
"MONTANA S.A.","REPARTO DE UTILIDADES EJERCICIO 2014 ","","Montana S.A. comunica a sus ex–colaboradores que hubieran laborado durante el año 2014, que en cumplimento al Decreto Legislativo No. 892 y D.S. No. 009-BB-ST, tienen derecho a participar de la distribución de utilidades de la empresa...","peru21","2015/03/22"
"","","","","peru21","2015/03/22"
"Clinica Santa Isabel Sac","Pago de Utilidades 2014","","Se comunica a los ex-trabajadores que laboren durante el año 2014, que a partir del 23 de Marzo del 2015 pueden acercarse a la oficina de Recursos Humanos Av.Guardia Civil 135 – San Borja a recoger el pago de la participación de utilidades","peru21","2015/03/22"
"","","","","peru21","2015/03/22"
"Nelson Quispe","POSIBLES HUAICOS ADVIERNEN QUE LLUVIAS CONTINUARIAN EN LIMA","Meteorologo","Tenemos una condicion de nubosidad que causa lloviznas persistentes, no solo en Lima este, centro y oeste, sino tambien en Lima sur y norte, inclusive en el norte chico...","peru21","2015/03/22"
"","","","","peru21","2015/03/22"
"Luis Alberto Villavicencio","LOS DESAFIOS DE COLOMBIA","DOMINGO 22 DE MARZO DEL 2015 | ECONOMÍA","Colombia es habitada por 48 millones de habitantes, con un ingreso promedio anual de US$7800. Ha logrado avances significativos en la ultima década. Asi, el Producto Bruto Interno (PBI) por habitante, dividido bajo paridad de poder de compra, paso de representar el 16% del de Estados Unidos en el 2003 al 20% en el 2013.","peru21","2015/03/22"
"Mata a su hijo y se suicida","","","Un sujeto envenenó a su hijo de apenas cinco años y luego se ahorcó en su vivienda en Santa Anita.","peru21","2015/03/22"
"Homicida se había llevado a su niño con engaños.","","","Se informó que el homicida se había llevado a su niño con engaños. La mañana del viernes, Moisés Rosario Barrera (22) llegó a la casa de su ex pareja, Celía Conde Meneses, y le pidió que lo dejara llevarse a su menor solo por algunas horas.","peru21","2015/03/22"
"Así lo alejó de los brazos de su madre.;Celía Conde descubre el hecho","","Así lo alejó de los brazos de su madre. Cuando estaba en su casa, en la cuadra uno del pasaje 19 de junio, dio a su hijo un jugo mezclado con veneno. Luego él bebió el mismo brebaje y, finalmente, se ahorcó. Los cuerpos sin vida fueron encontrados por Célia Conde, según informó la policía.","","peru21","2015/03/22"
"Gobernadora Regional critica protesta anticuada","Vinculan manifestación anti-mineria con fines politicos","","Yamila Osorio sostuvo que la protesta seria impulsada por factores políticos. Hablando sobre el conflicto generado por el proyecto cuprifero Tía María, gestionado por Southern Peru, indicó que detrás de la movilizacion podría haber motivos electorales mas alla de proteger el sector agrario en el valle de Tambo.","peru21","2015/03/22"
"Nexo entre líderes antimineros y grupos radicales","Influencias políticas detectadas en marcha","","Benites sugirió conexiones entre los lideres locales y figuras políticas opuestas a proyectos similares, destacando la posible intervencion de personajes vinculados al Frente Amplio por Justicia, Vida y Libertad.","peru21","2015/03/22"
"Pago de utilidades extendido","Informacion relevante para empleados previos","","Adams S.A., Global Sourcing SAC, Samixtess A.C., entre otros, comunican fechas específicas para reclamar pagos pendientes de utilidades del ejercicio 2014, siguiendo normativas legales establecidas.","peru21","2015/03/22"
"Celebración cultural en Chile","Remates y baile característico del Carnaval","","Más de 20 mil chilenos disfrutan de actividades culturales en Ayacucho, incluyendo comparsas y concursos de danzas folclóricas.","peru21","2015/03/22"
"Emergencia sanitaria en Loreto","Contaminación ambiental alarmante","","Ramón Castilla y Yaravi enfrentan emergencia por narcotráfico y alta contaminación derivada de minería ilegal, impactando severamente la calidad de aire y salud pública.","peru21","2015/03/22"
"Distribución de mercados alimentarios","Acceso limitado a recursos básicos","","Distintas localidades reportan falta de acceso regular a provisiones necesarias, exacerbando condiciones socio-economistas adversas.","peru21","2015/03/22"
"DOMINGO 22 DE MARZO DEL 2015 | Perúzu1 127","NA","Ornella Pescec","SE CONSIDERA UNA CHICA RESPONSABLE, EMPRENDEDORA, TRABAJADORA Y, SOBRETODO, LEAL. Cuando estaba en nuestra chica, estudió Ciencias de la comunicación. También es publicista y en su tiempo libre se dedica al modelaje.","peru21","2015/03/22"
"Torneo del Inca.","","Carlos Bernuy Flores","Tras el agua que cae, el calor aparece, Porque, luego de una mala semana internacional, el Torneo del Inca fue el astro rey que alumbró alegría. Dos a cero a Melgar (tercero con 12), liderato (quinientos quince puntos) del grupo A. Almostró el once copero, ese con Lobatón de enganche y Penny al arco. Con una sorpresa local: tres delanteros para cobrarse la revancha ante el equipo que se impuso 2—1 en Arequipa. Cristal puso la carne en el asador, pero demoró en prender fuego. ‘Loba’ apareció muy poco y solo las subidas de los laterales Estrada y Cossío preocupaban a un equipo rojinegro que presentó al joven Jonathan Medina (veintiún años) en el arco y a Zúñiga y Ruidíaz arriba. Pero lo que fue arriba a los trece minutos fue un tiro libre de Lobatón. Media hora después, el Cholito Ávila asustó de cabeza y cuatro minutos después exigió a Medina con un bombazo. Melgar se replegó en demasia y regaló varios tiros de esquina. De esos obsequios llegó el gol cuando, a los treinta y dos, José Estrada móvil la pelota ante la tibia marca de Cachete’ Zúñiga. Cristal quería liquidar, pero Penny casi regala el empate, que erró Ruidíaz (cuarenta y cuatro minutos). Antes de ir a camerinos, Medina salvó un disparo de Blanco (cuarenta y cinco minutos). Todo con el sol de testigo.","peru21","2015/03/22"
"AJUGAR AL DOMINO","YA SIN ASCUES EN CAMPAÑA NOVEDADES","","Alberto Gallardo con un frente azogado que salvó Penny a los cincuenta y tres minutos. Melgar era otra cosa. Cristal no enlazó a sus tres delanteros y sufrió el balazo de Eduardo Uribe que pasó muy cerca (sesenta y cuatro minutos); pero el equipo de Ahmed devolvía las acciones con un fallo de Rojas (setenta y nueve minutos) y el gol de Sergio Blanca tras un contragolpe (noventa y dos minutos). Pronostico para hoy: Sol en el hermoso cielo celeste.","peru21","2015/03/22"
"Torneo del Inca. Alianza Lima debe vencer a Loreto hoy en Matute","Con el calor del pueblo","","De vuelta a casa. Casi un mes después de su último partido en Matute (veintiséptimo de febrero ante Ayacucho FC), Alianza Lima se reencontrará hoy (cuatro de la tarde) con sus hinchas cuando reciban al Sport Loreto (cuarto con tres) por la octava fecha del Grupo C del Torneo del Inca. Los íntimos comenzaron su despegue ganándoles uno a cero de visita a los loretanos. Desde entonces han conseguido un empate y dos victorias. Respecto al once inicial, el entrenador Guillermo Sanguinetti no podrá contar con el medio campo Pablo Míguez ni con la defensa Miguel Araujo, quienes padecen lesiones. Sus sustitutos serán Jorge Molina y Koichi Aparicio, respectivamente. La única interrogante que permanece para el topo es respecto a la inclusión del delantero uruguayo Mauro Guzmán en lugar de Osnar Noronha. “Cada jugador debe aprovechar las oportunidades que se le brinden”, señaló Sanguinetti. Por parte de Sport Loreto, el delantero Diego Mayora viene de convertirse en figura marcando un doblete de local ante los ayacuchanos.","peru21","2015/03/22"
"Luis Fernando Suarez traía el cafe, para el velorio","Real Garcilaso buscaba las Semifinales","","En Cajamarca, Luis Fernando Suárez trajo el café, pues las aspiraciones de clasificar a la final del Torneo del Inca fallecieron ayer para Universitario tras sucumbir 1–0 ante UTC en el grupo B. Los cremas acumularon nueve unidades y fueron relegados a la posición de cuartos. Los cajamarquinos ocupan el puesto número cinco (también con nueve puntos). Durante todo el encuentro, se sintetizaron en otra equivocación universitaria durante juegos de visitantes (habiendo perdido todos sus compromisos fuera de casa). A los cuarenta y tres minutos, Vanegas salió corriendo hacia adelante, mientras que Néstor Calderón confirmó su incapacidad para defender correctamente permitiendo que Felix Manzanarez prevalezca y culmine con precisión de cabeza ante Raúl Fernández. Universitario, que antes tenía avances significativos de Siucho (treinta y cuatro minutos) y Liberto Quiñones (cuarenta minutos), no pudo sostener un buen rendimiento en la primera mitad, compensando así esa falta crítica. Los dueños de casa mostraron destreza mediante Salazar y Lavandeira controlando situaciones clave dentro del banquete. Sin embargo, para el segundo lapso, el director técnico Carlos Silvestri envió a German Aleman al frente, aunque resultó siendo Juan Diego Gutierrez quién rozó el empate. A los sesenta y tres minutos, ’Gut’ ejecuta una combinación magistral junto a Grossmuller, penetra al área adversaria, pero concluye su definición insatisfactoriamente frente a la intervención de Juan Pablo Begazo. Posteriormente, los cremas emprendieron una búsqueda frenética por revertir el marcador, consiguiendo únicamente añadir su tercer tropiezo consecutivo en los últimos cuatro duelos. Razón por la cual optaron por el café acompañado de soledad.","peru21","2015/03/22"
