"headline","subheadline","author","content","newspaper","date"
"Nueva camiseta de la ‘U’ tiene ADN del Puma”;“NA”;“NA”;“Pie con garra nueva camiseta de la ’U’ tiene ADN del Puma”
“A 80% de peruanos les parece que se informan a través de mensajes de texto”;“NA”;“NA”;“A 80% de peruanos les parece que se informan a través de mensajes de texto.”
“Crece uso de explosivos para obligar a empresarios limeños a pagar cupos de hasta 150 mil soles.”;Advertencia cumplida."""," “Na”"," “Así quedó la casa de una empresaria aviadora en Ate. Ya se intervino las celdas de 20 reclusos. En los últimos tres meses se han producido 16 detonaciones en diversos negocios de la capital.""","","peru21","2014/01/18"
"“UN DELITO QUE CRECE. Ataques son dirigidos desde los penales del país e, inclusive, ya se ha intervenido las celdas de 20 reclusos.”","","“Casar Ortíz Andrade”","“Empresas exigen cupos de hasta 150 mil soles a empresarios y comerciantes. Aumentan extorsiones con el uso de anfo y pólvora en Lima Shirley Ávila advierte sobre el incremento de ataques extremadamente violentos hacia empresarios que se niegan a satisfacer demandas financieras ilegales.”","peru21","2014/01/18"
"Tan inconforme Jorge Ruíz de Somocurcio y Arquitecto","","","Jorge Ruíz de Somocurcio expresa su preocupación por la forma en que se gestionan políticas hacia las comunidades marginadas.","peru21","2014/01/18"
"Hace 479 años, Francisco Pizarro fundó Lima.","","","Francisco Pizarro fundó Lima hace 479 años, marcando el origen hispano de la capital peruana, evolucionando posteriormente bajo influencias estadounidenses hasta transformarse en la diversa ciudad mestiza moderna.","peru21","2014/01/18"
"Lima se ha convertido en una tierra de nadie","","","Según Jorge Ruíz de Somocurcio, la ausencia de líderes eficaces post-Alfonso Barrantes ha permitido que Lima se desarrolle sin dirección clara, requiriendo nuevas estrategias municipales urgentemente.","peru21","2014/01/18"
"Investiga Fiscal caso de peces muertos en Sechura","","Silvia Rumiche","Tras encontrar peces muertos en la Bahía de Sechura, la fiscal del Medio Ambiente, Silvia Rumiche, concluye que fueron envenenados por pescadores irresponsables.","peru21","2014/01/18"
"Cómo sobrellevar conflictos tecnológicos en pareja","","Manuel Saravía","Manuel Saravía discute cómo la obsesión con dispositivos digitales puede indicar problemas mayores en una relación, sugiriendo buscar causas profundas más allá de simples distracciones.","peru21","2014/01/18"
"Cómo cocinar pebre tradicional","","","peladas = lcucharada = 3 cucharadas de cebolla 21/2 cucharadita de ajoparteverde, picada de comino nl taza de vino e2 cucharadas de sal blanca o caldo de pollo aceite de oliva aPimienta Peru","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Sábados especiales","Horóscopo y Crucigrama","","21 | SÁBADO 18 DE ENERO DEL 2014 121 CRUCIGRAMA.21 No 4170 GANADORES DE ESTA SEMANA HORÓSCOPO crucigramas©peru21.com Impreso (S/. 500)","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Hipoteca popular aumenta en 2013","Según reportó Asbanc.","","El 80% de los créditos hipotecarios tomados en 2013 fue en nuevas unidades. Según reportó Asbanc. © Propietarios acuden a ellas cuando requieren un alto monto de financiamiento.","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Buen puntaje crediticio necesario para hipoteca","Requisitos básicos.;NA""","Los principales bancos incluso exigen que laempresa donde labora el cliente cumpla con este mismorequisito. Bancos dan créditos hasta por el 80% delvalor de la vivienda.","","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Ajuste económico afecta economía familiar","Impacto en bolsillo.","","Se prevé que la economía sufrirá undescenso por gastos inesperados. Númerodesuerte, 21.","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Inversiones seguras frente a incertidumbre económica","Garantiza futuro estable.","","Aplica inversiones para celularslas aplicaciones para celulares","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
"Nueva campaña de marketing universitario","Innovadoras ideas creativas.","","Universitario presenta nuevo diseño de camisetas inspirado en figuras icónicas.","peru21","2014/01/18"
"","","","","peru21","2014/01/18"
