"headline","subheadline","author","content","newspaper","date"
"Encuesta Nacional Pulso Perú de Marzo","","","El 81 % sabe que puede pagar menos Impuesto a la Renta gracias a deducciones por gastos en restaurantes, bares, discotecas y hoteles.","gestion","2019/03/13"
"P.2, 3 proyecto del Congreso","","","Iniciativa permite al propietario desalojar a inquilinos morosos mediante una simple carta notarial.","gestion","2019/03/13"
"Cambio en contratación pública","","","Contraloría enfrenta críticas sobre su eficacia, con un 49% opinando positivamente en marzo de 2019.","gestion","2019/03/13"
"Economistas anticipan baja en PIB","","","Pronóstico indica que el PBI crecerá de 4% a 3.1% en el segundo trimestre debido a factores económicos adversos.","gestion","2019/03/13"
"Informe de ConcursoTV","","","Un 45% de niños y adolescentes ignora la publicidad radial, prefiriendo contenido diferente.","gestion","2019/03/13"
"Deducción fiscal en restauración","","","Desde enero, trabajadores pueden deducir el 15% de gastos en restaurantes, hoteles y similares del Impuesto a la Renta.","gestion","2019/03/13"
"Sistema tributario percibido como complejo","","","El 71% opina que el sistema tributario peruano es difícil de entender, especialmente en niveles socioeconómicos altos.","gestion","2019/03/13"
"Aumento en desconocimiento de deducciones","","","El 81% de peruanos ignoran que pueden deducirse gastos específicos del IR, afectando potencialmente decisiones financieras personales.","gestion","2019/03/13"
"Opinión sobre manejo gubernamental de impuestos","","","Una significativa cantidad de población critica la administración actual de fondos provenientes de impuestos.","gestion","2019/03/13"
"Propuesta de reforma legal ante el Congreso","","","Existe preocupación por proyectos legales que facilitan prácticas empresariales controvertibles.","gestion","2019/03/13"
"Salvador del Solar analiza legislación antielusiva","","","Primer Ministro examinará aspectos clave de la ley destinada a combatir maniobras fiscales engañosas.","gestion","2019/03/13"
"Liquidación de inventario en retail","","","Las cadenas minoristas ajustan precios y ofrecen promociones intensivas para liberar existencias acumuladas.","gestion","2019/03/13"
"Expansión de Oxford hacia ciclistas eléctricos","","","Empresa amplía catálogo introduciendo bicicletas eléctricas y evaluando incorporación de scooters urbanos.","gestion","2019/03/13"
"Gloria Patrocina eventos deportivos","","","Patrocinio de Gloria en juegos panamericanos estimula expectativas de aumento en ventas de productos orientados al deporte.","gestion","2019/03/13"
"Transformación Digital Empresas","","","Empresas recomiendan dividir la transformación digital en etapas claras para maximizar éxito y minimizar riesgos culturales.","gestion","2019/03/13"
"Producción Pesquera Anunciada","","","Previsiones optimistas sugieren aumentos sustanciales en la producción de pescado congelado por parte de Austral Group.","gestion","2019/03/13"
"Mercado Gastronómico Expande Presencia","","","Mercado 28 planea extender su concepto innovador a nuevos distritos y explorar expansiones internacionales.","gestion","2019/03/13"
"CINEPLANET SUMARA QUINTUPLE NEW THEATER COMPANIES IN CHILE","","","Patagonia will open its first establishment in Lima. This year, five more complexes will join those already existing.","gestion","2019/03/13"
"LAW ON PREVIOUS MERGER CONTROL POSTPONE APPROVAL OF REPORT","Some congress members support eliminating previous merger controls for operations covering over 40% market share."," ""MIGUEL ANTONIO JAUREGUI PINEDA""","The Commission of Consumer Protection called upon the Ministry of Economy and Finance (MEF) and Indecopi regarding their opinions about the draft law concerning previous mergers.","gestion","2019/03/13"
"TAX SERVICE BY APPROVED WITH MODIFICATIONS TO ORIGINAL LAW","Congress approved modifications after Executive objections.","ERIC KIRCHNER","Changes introduced allow actions previously required before service provision now occur afterward, separating platform responsibilities from services provided directly by drivers.","gestion","2019/03/13"
"FALL ACROSS CENTRAL HIGHWAY FROM CLAYSLIDES CAUSED BY RAINFALL","Alert issued for nineteen regions facing high risk of landslides and debris flows caused by intense rains."," ""ELIAS GARCIÀ""","According to SENAMHI forecasts, heavy rainfall expected until Friday across several departments including Ancash, Cajamarca, among others.","gestion","2019/03/13"
"Desalojo Notarial Acelera Casos","","","De ahora en adelante, el notario dará fe de esa falta de abono y el desalojo notarial ayudará al Estado a agilizar estos procesos.","gestion","2019/03/13"
"Faltavivienda Debate Continúa","","","La iniciativa fue discutida en reunión conjunta de las comisiones de Justicia y Vivienda, permanece en ésta última debido a falta de quorum.","gestion","2019/03/13"
"Economic Outlook for Licences","PERISCOPIO ECONÓMICO PARA LICENCIAS MUNICIPALES","","Se estandarizaron diez procedimientos que simplifican tramites, facilitan abrir negocio, eliminan duplicidad y arbitrariedad de funcionarios municipales según información de la Cámara de Comercio de Lima.","gestion","2019/03/13"
"Municipal Development Funds Approved","","","Para incentivar el desarrollo local durante el 2019, el Ministerio de Economía asignó fondos específicos basándose en métricas de rendimiento de cada municipalidad.","gestion","2019/03/13"
"Growth Expectations Amid Cabinet Changes","","Latin Focus Panelists","En momentos adecuados, los nuevos cambios gubernamentales coinciden con indicadores económicos robustos, destacando un notable crecimiento del Producto Bruto Interno.","gestion","2019/03/13"
"Export Growth Led By Mining Sector","","","Las exportaciones mineras siguen fortaleciendo el panorama económico peruano, contribuyendo significativamente al total exportado hacia fines de 2018.","gestion","2019/03/13"
"Housing Solutions Post-Natural Disasters","Gerente General de La Muralla Opina","Propietario de Inversiones Inmobiliaria","Es crucial implementar medidas preventivas frente a eventos climáticos adversos, sugiriendo reubicación de comunidades en riesgo utilizando modelos exitosos anteriores.","gestion","2019/03/13"
"Solutions Proposed For Health System Debt Recovery","ESSALUD Busca Recuperar Débitos Mediante Activos","Fiorella Molinelli Presidenta de Essalud","Proyectos pilotos buscan utilizar propiedad física para compensar adeudos fiscales dentro del sistema sanitario.","gestion","2019/03/13"
"Opinión Kurt Burneo","NA","Profesor Investigador de Centro de estudios PUCP","Emnas atrás, en mi columna ‘La reacción empresarial ¿para dónde?’... Una additionada existencia de la ausente proactividad empresarial es fundamental.","gestion","2019/03/13"
"Mujer empresaria","NA","(Autor desconocido)","Permítase destacar que los artículos relacionados a la participación de la mujer en el mercado laboral ponen en mérito realce a las mujeres que han alcanzado renombre en grandes empresas.","gestion","2019/03/13"
"Pregunta de Hoy","NA","(Sin firma)","¿Cree usted que el cierre de Camana sirva para acabar con la informalidad?","gestion","2019/03/13"
"Pregunta de Mañana","NA","(Sin firma)","La informalidad está en la educación. Si nunca aprendieron a respetar el derecho de los demás y cumplir las reglas, ningún operativo ni multa lo va a cambiar.","gestion","2019/03/13"
"Falta de Claridad de Cláusulas de Pólizas Diffusion","Usuarios. Seguros de vida y los asociados 3 accidentes de transporte son los más denunciados dice Gagnuffi."," ""Marco Alv Pinho""","Uno de los reclamos y consultas más frecuentes de los clientes de las aseguradoras está referido a la claridad de algunas cláusulas de los contratos de seguros.","gestion","2019/03/13"
"Dólar Retrocede a Menos de S/.3.30 y Siguiría Declinando a Corto Plazo","OMAR MANRIQUE P.","Omar Manrique","El dólar descendió ayer a S/ 3.298 en medio de ventas de la divisa por parte de AFP y empresas, en un contexto internacional favorable para el país debido al repunte de los precios de metales clave, como el cobre, el oro y el zinc.","gestion","2019/03/13"
"Título Desconocido","Valeria Forte Sabova","Salvador del Solar","Con apenas mil ochocientos diez horas en el cargo, Salvador del Solár, titula de la Presidencia del Consejo de Ministros, delineó su estrategia de trabajo. Su plan no termina aquí, pues otra de sus aristas de trabajo recae sobre el Congreso.","gestion","2019/03/13"
