"headline","subheadline","author","content","newspaper","date"
"Marta a MONCHI Y MENÉNDEZ","Habló Trome","Ismael Lazo, vecino de San Luis","En el restaurante conocido por sus ricos tallarines rojos con su presa grande de pollo, Gary llegó acompañado de una jarrita de agua de manzana. Allí coincidió con María, quién compartió momentos junto al famoso periodista y marketero Malcolm Mendocha. Durante esta reunión, Gary revivió viejos tiempos con la actriz Montserrat Brugé, creadora del emblemático personaje ‘Monchi’. Esta bebé protagonista cobró vida gracias a su característico pijama rosa, marcando época en programas infantiles populares como 'Pataclun'. Montserrat luego exploró roles diversos, incluso alejándose temporalmente para sumergirse en culturas distintas mientras continuaba inspirando generaciones.","trome","2016/06/22"
"Policía captura a integrantes de banda criminal”;; ""","'Jimmy Poll Dávila Reyes (20), alias “Chucky,” líder de una banda responsable de múltiples robos violentos, fue detenido. Su arresto ocurrió tras intensificar operativos dirigidos a erradicar crimen organizado juvenil. Familiares de algunos involucrados enfrentan procesamientos adicionales relacionados con estos hechos criminales.'","","","trome","2016/06/22"
"Dramático accidente deja saldo fatal en Lurín”;; ""","Una tragedia automovilística culmina con la pérdida de dos vidas en Lurín. Testimonios indican que un camión circulaba a alta velocidad cuando impactó brutalmente un Nissan conducido por Javier Cortolín Ochoa, resultando ambos conductores y un mecánico fallecidos instantáneamente. Investigaciones preliminares sugieren negligencia extrema en manejo y control vehicular como causa principal del incidente devastador.","","","trome","2016/06/22"
"Cae funcionario peruano extraditable a Ecuador","Expresidente regional de Tumbes fue capturado","Na","Enviado a prisión preventiva, el exfuncionario permanecerá recluído mientras enfrenta cargos graves.","trome","2016/06/22"
"Autoridades capturan hombre responsable de feminicidio","Detención en Puerto Bermúdez tras brutal asalto fatal","Marcela Beteta","Tras asesinar a puñaladas a su esposa, el individuo fue interceptado por efectivos policial.","trome","2016/06/22"
"Lima registra récord de frío extremo","Temperaturas alcanzan niveles significativos durante la madrugada","Ingrid Medina","Se reportaron temperaturas excepcionalmente bajas en varias zonas de la capital.","trome","2016/06/22"
"Ejecutivo renuncia tras superar enfermedad grave","Salud mejora notablemente gracias al cuidado familiar y hospitalario","Na","Después de batallar contra complicaciones respiratorias, el ejecutivo logró salir adelantado.","trome","2016/06/22"
"Investigación destaca negligencias gubernamentales","Deficiente gestión evidenciada por falta de infraestructura básica","Control General de la República","Durante su periodo, la región mostró incremento preocupante en criminalidad y deficiencias estructurales.","trome","2016/06/22"
"Empleado del Reniec implicado en robo telefónico","Captura realizada tras denuncia formal de víctima joven","Ernesto Cirilo","Conducente hallado culpable de hurto menor mediante métodos poco ortodoxos.","trome","2016/06/22"
"EE.UU. subasta mechón de pelo de David Bowie","Objeto musical icónico disponible para compra online","Na","Este pequeño fragmento perteneciente al legendario artista inglés generará expectación entre fans.","trome","2016/06/22"
"Policiales frustran operativo ilícito de transporte de drogas","Intensa persecución termina con decomiso importante de armamento ilegal","General José Valdez Valle","Operación exitosa concluida con la intervención de numerosos sujetos relacionados con narcotráfico.","trome","2016/06/22"
"Nueva campaña promociona empleabilidad juvenil","Programa incentivaría reducir altos costos de capacitación inicial","Na","Empresas locales exploran alternativas económicas frente a demandas educacionales elevadas.","trome","2016/06/22"
"Miami Beach presenta innovadora moda urbana","Coleccionistas internacionales destacan diseño local","Na","Exhibición muestra creatividad emergente en contextos urbanísticamente dinámicos.","trome","2016/06/22"
"Diversas personalidades discuten temas políticos relevantes","Debate abierto sobre influencias externas en política nacional","Na","Figuras públicas debaten sobre la importancia de mantener soberanía cultural y política.","trome","2016/06/22"
"CARTAS: doctoracarmen01@trome.com","¿QUIÉ SIGNIFICA TU NOMBRE?","Na","Úrsula en idioma español significa ‘grácil’ o ‘delicada’. Nace la actriz estadounidense de origen italiano. Imaginativa, sensible y observadora. Le gusta estar cerca de sus seres queridos. En el amor, necesita tener una pareja estable para sentirse completa.","trome","2016/06/22"
"Miercoles 22 de Junio del 2016","Horóscopo","Na","[...] ARIES: Sé responsable por tus decisiones [...] VIRGO: Ha llegado a una [...]","trome","2016/06/22"
"TROMENOTICIAS","Quiere Quebrarte","Na","Búho es consciente de que el presidente electo Pedro Pablo Kuczynski va a tener un trabajo titánico, junto con su primer ministro y su ministro del interior, para tomar al toro por las astas y poner como tema prioritario, en su plan de emergencia de 101 días, la guerra contra la inseguridad ciudadana y la delincuencia común, que se ha desbordado de manera que nos pone los pelos de punta. Los malditos delincuentes ya no sólo asesinan a escolares y universitarios para robarles un simple celular, sino que se ponen máscaras del ahora tristemente célebre personaje de una película de terror: Chucky, el muñeco diabólico, para asaltar de madrugada a ancianitos y señoras que hacen largas colas para conseguir atención médica en el Hospital Mogrovejo. […]","trome","2016/06/22"
