"headline","subheadline","author","content","newspaper","date"
"El loco del martillo","","La Seño María","Hoy en día, uno pensaría que...","correo","2018/09/17"
"Contenido por fin de cuarentena","Habla Trome","Ismael Lazo, Vecino de San Luis","Estoy feliz porque...","correo","2018/09/17"
"Hubo 1300 intentos de suicidio en 2018","DIARIO CORREO.LIMA/LUNES 17 DE SEPTIEMBRE/2018","Silvia Pessah","Más de mil personas murieron por suicidios en Perú... ","correo","2018/09/17"
"Cómo organizar la lonchera infantil","Consejos de Doña Peta","","La lonchera es una de las cinco comidas al día que tu hijo necesita.","correo","2018/09/17"
"Evaluación censal de escolares coordina MINEDU","DIARIO CORREO.LIMA/LUNES 17 DE SEPTIEMBRE/2018","","Ministerio de Educación junto con el INEI realizarán la Evaluación Censal de Estudiantes...","correo","2018/09/17"
"Nueva norma para rehabilitación legal","Pago de reparación civil es clave","DIARIO CORREO.LIMA/LUNES 17 DE SEPTIEMBRE/2018","Ahora el pago completo de la reparación civil es un requisito para ser considerado rehabilitado...","correo","2018/09/17"
"Tecnologías auditivas disponibles","Centro Auditológico Audiphones ofrece productos","Audiphones Centro Auditológico","Somos fabricantes de audífonos medicados...","correo","2018/09/17"
"Autoridades enfrentan problemas legales","Plagiaban contenidos en campaña electoral","Editorial","Para sancionar los vergonzosos plagios a los que recurrieron algunos candidatos...","correo","2018/09/17"
"Profesores abandonan colegios para iniciar hoy una huelga en el Cusco","","","Hoy se iniciará una nueva huelga de maestros en el Cusco y algunas regiones del país. Así lo anunció el dirigente del SUTE Ernesto Meza Tica, quien informó a Correo que algunas basificaciones vecinales de Tumbes, Bayeche, Piura, Lambayeque, en el norte, y Arequipa, Puno y Apurímac, en el sur, se sumarán al reclamo en las calles por un aumento salarial.","correo","2018/09/17"
"No me explico cómo hay plata para devolver el Rio Amazonas y luego afirman que no hay plata para dignificar los sueldos de los maestros. Esto es increíble”; “NA”; “Ernesto Meza Tica”; El dirigente reveló que su grupo magisterial cuenta con la resolución que les permite protestar libremente por la Ciudad Imperial y realizar sus marchas.”","","","","correo","2018/09/17"
"Resguardo Elje de la Región Policial Cusco, Coronel Manuel Mar, anunció que un contingente policial resguarda la zona de enfrentamiento."," ""NA"""," ""NA"""," ""Entre las regiones que han sido alertadas se encuentran Apurímac, Arequipa, Ayacucho, Cusco, Huancavelica, Moquegua, Puno y Tacna. El Senamhi precisó que las zonas más propensas a registrar las bajas temperaturas son las que se ubican por encima de los 4000 metros sobre el nivel del mar.""","correo","2018/09/17"
"Violencia impide continuación de encuentro deportivo","NA","NA","Recinto deportivo para controlar problemas que sucedían al exterior del estadio, El juez esperó un tiempo prudente y finalmente suspendió el duelo por falta de garantías y deberá jugarse hoy sin público.","correo","2018/09/17"
"Aviso conjunto de escisión corporativa","De acuerdo a los artículos 217° y 380º de la Ley General de Sociedades, se hace de conocimiento público que por Juntas Generales de Accionistas de varias empresas.","'NA';Se anunciaron cambios significativos en el capital social de diversas compañías relacionadas debido a decisiones tomadas en junio pasado.""","","correo","2018/09/17"
"Brevemente Noticioso","Breves noticias variadas.","CORREO | AGENCIAS","Información diversa sobre eventos deportivos internacionales, movimientos empresariales y logros personales de figuras públicas.","correo","2018/09/17"
