"headline","subheadline","author","content","newspaper","date"
"Análisis de la Copa del Rey","","Na","Este análisis detalla el próximo choque entre Barcelona y Real Madrid.","peru21","2019/02/06"
"Ejecutoria judicial en curso","Interrogatorios programados para el 14 de Febrero","Na","Los agentes especiales interrogarán a dos empleados de Odebretch involucrados en transacciones corruptas bajo el régimen de Alan García.","peru21","2019/02/06"
"Precipitación política","Lucinda López presenta puntos clave","Na","Discusiones intensas dentro de la Comisión de Constitución respecto a la inmunidad parlamentaria.","peru21","2019/02/06"
"Investigación continua","Comité examina solicitudes judiciales","Fabiana Sanchez Dinatalle","Detalles sobre la intervención de Fuerza Popular en el debate sobre la inmunidad de Edwin Donayre.","peru21","2019/02/06"
"Caso de donativos municipales","Posibilidad de rescindir inmunidad discutida","Na","Debate sobre posibles cambios en la protección legal de Moises Mamani frente a cargos penales.","peru21","2019/02/06"
"Ajuste presupuesto municipal","Martín Vizcarra promete mejoras financieras","Na","Promesa gubernamental de considerar aumentos salariales para alcaldes de áreas empobrecidas.","peru21","2019/02/06"
"Dilema político","Respuestas de Martin Vizcarra sobre PPK","Na","Reflexiones del Presidente sobre la dinámica interna del Partido Peruano por el Cambio.","peru21","2019/02/06"
"Novedades judiciales","Incorporación de nuevas empresas en caso ‘Club de la Construcción’","Na","Dos compañías adicionales ahora forman parte del litigio por actos de corrupción asociados a grandes infraestructuras.","peru21","2019/02/06"
"Sobre el futuro urbano","Propuesta de nombrar obra pública”;“Marcela Vega","Marcela Vega","Consideración de renombrar importantes desarrollos urbanísticos en honor a figuras destacadas locales.","peru21","2019/02/06"
"Desafíos electorales","Acción Republicana busca legitimidad","Jorge Castro","Descripciones de obstáculos burocráticos impuestos a la candidatura republicana.","peru21","2019/02/06"
"Asuntos diplomáticos","Negociaciones extranjeras avanzan","Mariella Huertas","Información sobre conversaciones cruciales relativas a procesos de extradición internacional.","peru21","2019/02/06"
"Tribunal prepara acción penal","Edwin Oviedo comparecerá nuevamente","Na","Continua la batalla legal contra antiguos líderes deportivos acusados de actividades criminales organizadas.","peru21","2019/02/06"
"Transparencia corporativa","Exfuncionario declara sobre fondos oscuros","Fabiola Valle Mendoca","Testimonios relevantes proporcionados por colaboradores de alto perfil de Odebretch.","peru21","2019/02/06"
