"headline","subheadline","author","content","newspaper","date"
"La falta de cultura es una forma de pobreza","","Natalia Majluf, directora del MALI","dice que no se opone a que el Parque de la Exposición 'tenga vida', pero 'tiene que haber un respeto'.","elcomercio","2015/03/21"
"Tema del día","case diní.","","Congresistas nacionales sí opinaron SOBRE EL TEMA.","elcomercio","2015/03/21"
"Crisis POLÍTICA POR RASTREOS DE LA DINI","Presidente Humala no se pronuncia pese a eventual censura de Primera Ministra Ana Jara","Mario Mejía H.; Martin Hidalgo","Solo recibió el respaldo del Ministro del Interior, mientras Bancadas de oposición buscan los votos para censurar al Gabinete. La Contraloría reportó ante la Comisión de Inteligencia del Congreso que 54 millones de soles en gastos reservados no fueron sustentados por la Dirección Nacional de INTELIGENCIA EN EL AÑO 2013.","elcomercio","2015/03/21"
"Montos de Dinámica Institucional","Gastos Reservados FUERA DEL TEMA POLITICO LOS CRITICAMIENTOS SIGUEN APARECIENDO.","","Según Auditorías REALIZADAS POR CONTRALORÍA. Documento SEÑALA QUE EN EL PRESUPUESTO DEL 2013, LA DINI DESTINO S/.74 MILLONES PARA 'GAPOS RESERVADOS' DE LOS CUALES NO SE SUSTENTARON S/.54 MILLONES.","elcomercio","2015/03/21"
"Gobierno y Legislación de Inteligencia","Presupuesto y Legislación de Inteligencia en Cuatro Gestiones DIFERENTE","Giorgio Taizza","Servicios de Inteligencia Nacional (SIN); CONSEJO NACIONAL DE INTELLIGENCE (CNI); CONSULTORIA LEGISLATIVA DESDE LEYES ESPECIFICAS.","elcomercio","2015/03/21"
"Direcciones de Inteligencia","Últimos JEFE DE LA DINI CAPITÁN EP (R) JAVER BRICEÑO CARPIO NOMBRADO EL 09 DE ENERO DEL 2015","Giorgio Taiazza","CAPITAN EP (R) VICTOR GOMEZ COMPAÑERO PROMOCIÓN HUMALA NOMBRADO AGOSTO DEL 2011.","elcomercio","2015/03/21"
"Investigaciones Internas","DENUNCIADA MASIVO RASTREADORES BIENES IMUEBLE VEHECULOS EMPRESARIOS PERIODISTAS ENTRE OTROS","Giorgio Taizza","ROSENDO CHAVEZ ROJAS UNO DE LOS AGENTES DINI QUE REALIZÓ ESTUDIOS INDAGATORIO AL MENSAJE DIRIGIDO DIRECTAMENTE AL JEFE DE LA DINI QUIÉN LO DERIVABA A LA DIRECCION DE INTELIIGENCIA.","elcomercio","2015/03/21"
"Avisos Editoriales","EL COMERCIO SATURDAY 21 MARZO 2015 AVISO EDITORIAL","Editorial Team","EDICIÒN SEMANALES PORTAFOLIO FINANZAS PERSONALES MANAGE-MENT MEF DICHA RECUPERACIÓN ESTÁ EN MARCHA.","elcomercio","2015/03/21"
"Honor del mandatario Ollanta Humala entona en el Patio de Honor de Palacio el Himno de Su País en Alemán.","","Na","Luego de reunirse con su par peruano, felicitó los pasos que da nuestro país en la recuperación de la memoria histórica.","elcomercio","2015/03/21"
"Gauck Visita Hoy el Lugar de la Memoria (LUM);","","Na","Que Busca Recordar a las Víctimas del Terrorismo. 'Fue Hermoso', Dijo Presidente Gauck Tras Escuchar el Himno en Su Idioma.","elcomercio","2015/03/21"
