"headline","subheadline","author","content","newspaper","date"
"Plan Verano 2017 por seguridad y fluidez",""," ","Medidas para agilizar el tránsito a las playas. Mañana 31 habrá cambio de sentido de norte a sur entre el Puente Atocongo y el intercambio vial de Arica. Policías, bomberos y agentes de la MML listos para prestar atención en la ruta.","publimetro","2016/12/30"
"Aumento de tarifas en el peaje",""," ","Tarifas incrementaron en el peaje de entrada a Huaylas, ingreso a Santa Cruz. Conductores de vehículos particulares pagarán 50 céntimos adicionales; los vehículos livianos deberán agregar un sol extra respecto a la tarifa anterior. ","publimetro","2016/12/30"
"Fiesta de año nuevo en el Boulevard.",""," ","[En] el Hotel Aquavit aquí puedes recibir el 2017. Las entradas se venden en Teleticket desde 260 soles por persona, habrá fuegos artificiales, open bar, sorpresas, piqueos, corchos libres, etc. con DJ Residente, Jimmy C y MonkiSS.","publimetro","2016/12/30"
"Novedades del Boulevard de Asia para la temporada 2017",""," ","Este centro comercial contará con 17 marcas nuevas. Para este año se espera aumentar en 10% el flujo de visitantes registrado el 2016.","publimetro","2016/12/30"
"Inauguración de un amplio local de Vivanda en el sur",""," ","Vivanda inauguró un local en Asia, justo antes del bullicioso Boulevár. Anuncia competencia significativa en su sector para el mercado turístico sureño.","publimetro","2016/12/30"
"Sistema contactless ahora disponible en Asia","","Ricardo Pacheco, gerente de la división comercial de VisaNét Perú","[Representa] un paso adelante para la digitalización de pagos en el país. Principal ventaja es la rapidez y seguridad en las transacciones.""","publimetro","2016/12/30"
"Cómo dejar de culparse al 2016 y comenzar responsablemente el 2017","Opinión","Autor desconocido","Dejemos de atribuir nuestras fallas personales al año calendario. Cambiemos nuestra perspectiva y actuemos conscientemente para crear cambios positivos.","publimetro","2016/12/30"
"Poderosas estadísticas matrimoniales revelan que hubo más matrimonios que divorcios","","Deborah Chinchay, especialista en dating online de Mi Media Manzana","Se realizaron 13,598 matrimonios comparado con cifras de divorcio. Esto indica un optimismo generalizado en cuanto a buscar el amor verdadero.","publimetro","2016/12/30"
"Aplicaciones imprescindibles para un verano memorable","","Sergio Llerena","Solarize: Aplicación para controlar el tiempo bajo el sol evitando riesgos. Glassy Surf Report: Información precisa para surfistas. UV Lens: Pronosticador de radiación UV diaria.","publimetro","2016/12/30"
"Así fue el 2016... Personajes destacados y momentos históricos","","Editorial","Resumen de figuras políticas relevantes y acontecimientos globales importantes ocurridos durante el año.","publimetro","2016/12/30"
"Lugares secretos en la costa sur del Perú","","Título editorial","Descubre lugares ocultos en la costa sur del Perú, ideales para escapadas vacacionales distintivas alejándote de las masificaciones habituales.","publimetro","2016/12/30"
