"headline","subheadline","author","content","newspaper","date"
"FEDERICO EXTENDE SU TEMPORADA.","","La Seño María","Hoy en día, uno pensaría que ...","ojo","2016/09/13"
"HABLÓ TARMEÑO SOBRE FINALES DE ‘AL FONDO IRÁ SATÉLITE’”;;Ismael Lazo, vecino de San Luis""","Estoy feliz porque ...","","","ojo","2016/09/13"
"TATIANA ASTENGO HARÁ CINE PRÓXIMO AÑO.","","","En todo tiene su final.","ojo","2016/09/13"
"NUEVOS TEMAS DE DAVID BOWIE SALDRÁN A LA LUZ ","","CRISIS 7","El 21 de octubre saldrá a la luz ","ojo","2016/09/13"
"CALMET DECIDE CONTINUAR SERIES DE ’Lazarus’","","Grupo Epensa","Con David Bowie. El material incluye tres nuevos temas inéditos.","ojo","2016/09/13"
"GIRA TEMA CON SWIFT","","Grupo Epensa","Taylor Swift condicionó colaborar con David Bowie.","ojo","2016/09/13"
"AFTER EIGHT YEARS, FINAL FOR 'AL FONDO HA QUEDA';;Grupo Epensa""","‘Al fondo hay sitio’, la serie que cautivó durante ocho años, culminará este mes después de haber tenido múltiples éxitos.","","","ojo","2016/09/13"
"PATTY WONG COMPARTIÓ EXPERIENCIA DE ABUSO SEXUAL","","Redacción Ojo","Att. Wong, reconocida modelo peruana, relató en el programa ''Día D'' que sufrió abuso sexual a los cinco años.","ojo","2016/09/13"
"MÓNICA BELLOCHE CONFIRMÓ SUS INTENSIONES ARTISTAS","","Redacción Ojo","Su prima le informó sobre la posible maternidad de Yahaira Plasencia, aunque aún falta confirmarlo oficialmente.","ojo","2016/09/13"
"Sobre las AFP y tus fondos de pensiones","","Prima","Si decides retirarte anticipadamente, puedes seguir contribuyendo a tu AFP para aumentar tu futuro financiero.","ojo","2016/09/13"
"JEFFERSON FARFÁN QUIERE REGRESAR A LA SELECCIÓN","","Juan Carlos Oblitas","Jefferson Farfán expresó su intención de retornar a jugar para la selección nacional.","ojo","2016/09/13"
"MUNICIPAL INCURRE EN PENALIDADES POR USO ILÍCITO DE EXTRANGEROS","","ADF.P","Debido al incumplimiento de normativas respecto al número permitido de jugadores extranjeros, Municipal recibirá penalización monetaria.","ojo","2016/09/13"
"DANI CARVALHO REFLEXIONA SOBRE CLÁSICO CONTRA ALIANZA","","Renato Landibar","Dani Carvalho destaca la importancia crítica del partido contra Alianza Lima para definir futuras aspiraciones competitivas.","ojo","2016/09/13"
"NUEVAS ARMONÍA EN EL AMOR LA JOOMADA SE INAUIARA CON MOVIMIENTOS MÁS PRO... "," NA","NA","tarán desconecta&_ perspactivas para $ y la amistad: laacti— ' muy bien, con gran fundos.— Buenas dos delarealidad, y encarar tu vida sen tud positiva ayúdaa derroche de energía y ivas en pueden conducite a timental conaires re— la integración de la buen humor que influyen favorablemente en el amor y el trabajo.","ojo","2016/09/13"
"NO DECIR LAS MOLESTIAS"," NA"," NA"," ""Una incomodidad en el fondo de la conciência provocaída por una discusión, no soluciona un conflictodejarlo para mañana lo que se puede hacer hoy.""","ojo","2016/09/13"
