"headline","subheadline","author","content","newspaper","date"
"Tips para Vivir Mejor","","Maria","Hoy en día, uno pensaría que…","trome","2018/12/27"
"Pregunta Trome","Habla Trome","Ismael Lazo, Vecino de San Luis","Estoy feliz porque…","trome","2018/12/27"
"Nueva Etapa Anual","","","María, ya no falta nada para que se acabe el año y el 2019 entre con fuerza en la vida de todos los peruanos.","trome","2018/12/27"
"Aprendiendo del Pasado","","","En estos días sería bueno que reflexionemos sobre lo bueno y lo malo que nos pasó en el año que se va, y sigamos fijándonos objetivos a corto y mediano plazo.","trome","2018/12/27"
"Hacer Propósitos Positivos","","Gary","Hay muchas personas a las cuales les resulta más fácil renunciar o no plantearse ninguna meta en su vida.","trome","2018/12/27"
"Sugerencias para Cambios Personales","","","+Siempre escucha los consejos de las personas que realmente te valoren, pues ellos jamás buscarán hacerte algún daño.","trome","2018/12/27"
"+""Continuar con Consejos""","","","+No gastes más de lo necesario. Endeudarse por frivolidades puede traerte muchos problemas.","trome","2018/12/27"
"+""Consejos Adicionales""","","","+No visites sitios equivocados. Hacerte el ‘más vivo’ puede pasarte la factura, Recuerda que en casa tus seres queridos te esperan.","trome","2018/12/27"
"+""Seguridad Personal Importante""","","","+Siempre ten presente que si tomas no manejes y si manejas, no tomes. No respetar esta simple regla te puede llevar a la cárcel o la muerte.","trome","2018/12/27"
"+""Asociaciones Peligrosas""","","","+Evita juntarte con personas de mal vivir. Ellos podrían llevarte por el mal camino y jamás estarán cuando los necesites de verdad.","trome","2018/12/27"
"+""Importancia de Relacionamientos Positivos""","","","+Rodéate de gente positiva, que te aliente a seguir adelante. A los pesimistas y rencorosos déjalos de lado, Ellos viven en la mezquindad.","trome","2018/12/27"
"+""Valor Familiar""","","","+Jamás te olvides de tu familia, siempre date un tiempo para compartir con ellos. Después, cuando no estén, te lamentarás por no hacerlo.","trome","2018/12/27"
"+""Optimismo frente a Problemas""","","","+Nunca pienses que nada tiene solución, eso solo te frustrará. Siempre hay una respuesta para todo, hay que buscarla con paciencia.”","trome","2018/12/27"
