"headline","subheadline","author","content","newspaper","date"
"LLEGARON ACUERDOS SOBRE PARO DOCENTES","","","Encontraron acuerdo preliminar para resolver conflicto docente.","trome","2017/08/21"
"DIFICILES CONDICIONES DE MAESTROS EN HIÉRLGA","","","Maestros durmiendo en cartones mientras continúan protestas educativas.","trome","2017/08/21"
"PROMESA EMPRESARIAS CONTRATAR PERSONAL","REPUNTE DE DEMANDA INTERNAL","Carlos Montalván","Empresas planean incrementar plantilla debido a aumento interno demanda.","trome","2017/08/21"
"CALLEJO CALLAO CELEBRA SUS 181 AÑOS","","","Callao celebra aniversario con eventos culturales destacando población diversa.","trome","2017/08/21"
"SANCIONAN TRANSPORTE PUBLICO POR INCIDENTES","","","Suspensiones temporarias afectan servicios de transportes públicos por seguridad.","trome","2017/08/21"
"NUEVO VIDEOJUEGO INSPIRADOPOLÍTICA PERUANA","","","Creación de videojuego critica política peruana mediante mecánicas satíricas.","trome","2017/08/21"
"AUMENTO LABORALES PREVISIONES PRÓXIMO AÑO","EMPRESAS PLANIFICAL CAPACITACIÓN ANTICIPOS SALARIOS.","'Intercorp anticipa cambios positivos en sector laboral nacional. ","","trome","2017/08/21"
"FORTALECEDORES INSTITUTO EDUCATIVO CHALAQUIANO","","","Chef renombrado ofrece platillos nutritivos en festividad infantil.","trome","2017/08/21"
"GOLFISTAS PERUADES COMPITE CAMPEONA AMERICANA","","","Campeonato internacional muestra potencial deportivo femenino peruano.","trome","2017/08/21"
"HUMILLATORIOS RESULTADOS SPORT BOYS LORETODESPORTIVA","","","Derrota deja preocupaciones dentro estructuras directivas equipos locales.","trome","2017/08/21"
"Dra. Martha Breña M. habla sobre salud mental","","Martha Breña M.","En Estados Unidos y Canadá suena fuerte el nombre del Perú.","trome","2017/08/21"
"Novedades deportivas internacionales","","","Todo gracias a Yordy Reyna, quien la formó en el 1–0. Yordy siguió rompiendo cinturas y a los 32’ marcó un soberbio gol con comba desde fuera del área. A los 85’ fue reemplazado entre aplausos y después elogiado por su DT Carl Robinson. En Brasil, Luiz ‘Beto’ Da Silva reapareció en Gremio [2° con 40], después de tres meses de para por lesión. Jugó los últimos 30’ del 0–0 con Paranáense por la fecha 21 del Brasileirão.","trome","2017/08/21"
"Festival cultural internacional","","","XESA PALILLERO 6ª noche del sábado la rompió en el 2–1 del Onze contra Vancouver Whitecaps (6º con 34) sobre UCVA a los el Houston Dynamo (2º con 37), marcan– EÓJ&|0 en CM(m)i del do un golazo y provocando un penal por FC [19 con la fecha 25 de la Conferencia Oeste de la o MLS. F ENOORD [5 La ’Magia’ desequilibrio desde el pitazo inicial y a los 18’ recibió una falta en el área a |a en €1 banco ganador que el colombiano Fredy Montero transformó en gol al 61’.","trome","2017/08/21"
"Serie dramática televisiva","","","Cláusula de empatía – Todos tus problemas tienen solución. No dejes que la soledad golpee tu corazón. Sufres y lloras porque el amor se alejó de ti? Te despresta? Te humilla? Tu matrimonio se destruye y no sabes porque?","trome","2017/08/21"
"Innovadoras técnicas culinarias","Inicia cursos próximamente","","Merino 1884 ofrece programas educativos innovadores en cocina, pastelería y panadería. Inscripciones abiertas para iniciar en septiembre.","trome","2017/08/21"
