"headline","subheadline","author","content","newspaper","date"
"Millones del PIRCC, solo ha avanzado S/72 millones, es decir, menos del 1%.","","","La poca ejecución que tiene hasta el momento se ha dirigido, principal- mente, a la reconstrucción de puentes como el Venados en Piura y el Abejal en Tumbes. Asimismo, los sectores de vivienda y saneamiento, educa- ción y salud presentan un nivel de avance muy pobre.","elcomercio","2018/05/14"
"","","","De acuerdo con la ARCC, el retraso en el sector educación se debe a dificulta- des de saneamiento físico y legal de las edificaciones, lo cual dilata el inicio de los expedientes técni- cos y, por lo tanto, el inicio de las obras.","elcomercio","2018/05/14"
"Luis Suarez marca tripletes en el Barcelona-Levante.","Barcelona pierde su invicto en la Liga","","Gerard Piqué, desconcertado, levantó los bra- zos frunciendo el ceño, mira hacía su costa- do y hacia la tribuna, luego al cielo. El espa- ñol, que no entendía qué estaba ocurrien- do, necesitaba ayuda divina para frenar los maza-zos del Levante.","elcomercio","2018/05/14"
"Aleska Burga logra oro en torneo de tiro con arco en Guatemala.","Peruana gana la modalidad de arco recurvo en Torneo Ranking Mundial","","Burga fue primera en la fase clasificator ia y en la gran final se impuso ante la deportista local Cinthya Pellecer, con lo que fir-mó su triunfo y la obtención de la presea dorada.","elcomercio","2018/05/14"
"Hamilton amplía diferencia en F1 tras ganar en España.","Lewis Hamilton domina nuevamente en Montmeló","","Hamilton extendió su ventaja en el liderato a 17 puntos sobre Sebastián Vettel, quien finalizó cuarto.","elcomercio","2018/05/14"
"'Calidad' Arana buscará gloria internacional en Argentina.","Pelean este viernes en evento de kickboxing transmitido por Fox Sports","","Arana enfrentará al local Agustin 'Pony' Mal-do-nado en una pelea pactada en 54,9kg.","elcomercio","2018/05/14"
"Andrés Roca Rey brinda espectacular tarde en Jerez.","Arrasa con cuatro orejas y un rabo ante El Juli","","Andrés recibió grandes ovaciones mientras salía de la cara del toro lentamente, con ese estilo suyo, llenando la pla za con su prestancia.","elcomercio","2018/05/14"
"Recuento de festejos ecuestres","NA","NA","Cumplió en el caballo, pero con la cara arriba y sonando el estribo; a la salida, tras un pu-yazo poco exigente, perdió las manos y se escucharon pitos.","elcomercio","2018/05/14"
"Pablo J. Gómez de Barbariei relata la actuación de Andres Roca Rey","Andrés Roca Rey tiene dos compromisos importantes en Madrid","Pablo J. Gómez deBarbarieri","Análisis exhaustivo de la actuación de Andrés Roca Rey en eventos taurinos destacados, incluyendo detalles específicos de su técnica y logros obtenidos frente a figuras establecidas.","elcomercio","2018/05/14"
"Propuesta para Reforma del Estado y Bicameralismo","LA PROPOSICION PARA REABRIR EL SENADO","ENRIQUE Bernales","Discute la importancia de reconsiderar el modelo unicameral introduciendo nuevamente el senado para asegurar un equilibrio institucional adecuado.","elcomercio","2018/05/14"
"Programas Sociales y Debate Público","LA POBREZA EN EL PERÚ","NORMA Correa Astey","Reflexiona sobre cómo deben entenderse y valorarse los programas sociales en relación con la erradicación de la pobreza, enfatizando la diversificación y complejidad inherentes a tales programas.","elcomercio","2018/05/14"
"Lucha Contra Bolsas Plásticas en Chile","EL USO DE BOLSAS PLASTICAS Y UNA PROPUESTA LEGISLATIVA EN CHILE","ANDRES Oppenheimer","Comentario favorable hacia la legislación impulsada por Sebastian Pinera para eliminar el uso de bolsas plásticas en Chile, comparando situaciones globales relevantes.","elcomercio","2018/05/14"
"Movilidad Social y Teorías Económicas Modernas","SI KARL MARX VIVIERA AQUI","ROLANDO ARELLANO","Explora cómo podrían cambiar las percepciones contemporáneas de clases socio-económicas si Karl Marx observara la economía globalizada actual.","elcomercio","2018/05/14"
