"headline","subheadline","author","content","newspaper","date"
"Impacto · Admiten Demanda por difamación · Excusa · Ojoshow Primera plana Pg. 12 y 13 Venezolana, Pareja de Jack, vió coma· Testigo relato ante la PNP ‘’ Finalmente estrangularon después de primero golpearon a la –– al dueño; láula esposa, la señora, y ponerla bajo corriente eléctrica...”;;NA""","Un padre no se resignó a perder a su hija por lo que Lavda tuvo la gran idea de convertirse en taxista de la ciudad china de Chengdú para contarle su historia a más de 17 mil personas y dar con el paradero de su hija.","","","ojo","2018/04/05"
"Historial judicial · Alberto Fujimori · Los años transcurrían y su deseo se hacía cada vez más imposible; sin embargo, luego de 24 años halló a su ‘‘pequeña’’. Su hija desapareció cuando tenía tres años y se enteró a través de la prensa que su progenitor la reclamaba.","","","El examen de ADN confirmó sus sospechas.","ojo","2018/04/05"
"Suspense internacional · Katherine Montero (pareja de presunto asesino); China · Dueño de un restaurante notó que el sabor y el color de su sopa de fideos no era el mismo. Para descubrir en qué fallaba instaló una cámara de seguridad. Las imágenes revelaron al dueño del restaurante de la competencia orinando en la olla en la que se cocinaban los fideos. De ahí el rancio sabor.","","Directo Janeth Asalia Dominguez","China. Los productos frescos y naturales están sumamente cotizados; esto debió considerar una madre cuando decidió alimentar a su pequeño con renacuajos vivos. Para sorpresa de los internautas, el niño parece disfrutar de cada bocado y acepta obedientemente cada una de las cucharadas ofrecidas por mamá.","ojo","2018/04/05"
"Informe policial · Explosión en el Jockey Plaza surco ocasionó ayer la muerte de un hombre que, a través de una empresa contratista, ofrecía servicios de mantenimiento en el referido centro comercial. El incidente ocurrió alrededor del mediodía en el sistema gas del área, en una zona aislada de los locales comerciales, según representantes del Jockey Plaza. Tres unidades de bomberos atendieron la emergencia. Acudió al Lockey Plaza en representación de la empresa Sistema de Mantenimiento y Tecnología SAC (S&M).","","Na explosión en el Jockey Plaza ocasionó ayer la muerte de un hombre que, a través de una empresa contratista, ofrecía servicios de mantenimiento en el referido centro comercial. El incidente ocurrió alrededor del mediodía en el sistema gas del área, en una zona aislada de los locales comerciales, según representantes del Jockey Plaza. Tres unidades de bomberos atendieron la emergencia. Acudió al Lockey Plaza en representación de la empresa Sistema de Mantenimiento y Tecnología SAC (S&M).","","ojo","2018/04/05"
"Crimen doméstico · Ultraña a su nieta de 9 años · Esteban Vicente Velasco (69) fue capturado por estar acusado de haber ultraje sexualmente de su nieta de 9 años. La Policía informó que lo redujo cuando salía de su vivienda, en Comas.","","Rosario Espinoza","Armando Quispe Ccahuin, Clever Cruz Sulca y Roberto Corpa Reátegui fueron capturados en Breña con tres kilos de droga que transportaban en la modalidad de burriers.","ojo","2018/04/05"
"Asedio urbano · Mototaxi estacionado · La Policía capturó al choto Huaman Almirón (21) « Bombita », luego de que éste robó un mototaxi estacionado en el frente de una vivienda, en San Martin Porras.","","Rosario Espinoza","Detectives de la División de Investigación de Bosques de la Dirincri razonaron a Ivan Cabrera Levanò (32), acusado de extorsionar a comerciantes y empresarios que trabajaran en la zona del jirón Manuel Olaguibel.","ojo","2018/04/05"
"Ataque personal · Violación reportada · Detienen a tres buscados por violación gracias a información de colaboradores, la Policía detuvo en San Martìn y Arequipa a tres militares incluidos en el programa de Recompensas por delitos contra la Libertad Sexual. Ofrecían S/20 mil por cada uno.","","","","ojo","2018/04/05"
"Peligroso encuentro · Chofer PNP dado de baja · Rosario Espinoza","Raquel Jimenez y a dos suboficiales. Efectivos exigían S/50 mil para liberar a chofer PNP dará de baja a tres por ello. General Charly Zevallos, Director General de la Policía, indicó que los tres denunciados serán sometidos a proceso disciplinario, el cual demora 10 días. Todo apunta a que recibirían retirados de la institución por la flagrancia del delito imputado.","","","ojo","2018/04/05"
"Educación en crisis · Protestas docentes · Anuncian huelga para hoy · Grupo de profesores, liderados por el dirigente Pedro Castillo, anunció que hoy realizará un paro de 24 horas en los colegios públicos de todo el país. Los maestros dijeron que la medida fue acordada en febrero pasado, durante una asamblea, y advirtieron que el 14 de abril habrá una reunión para decidir si inician una huelga indefinida.","","","","ojo","2018/04/05"
"Competencia fiscal · Farmacia sancionada · La sala I-Especializada en Defensa de la Competencia del Tribunal de Indecopi confirmó una sanción impuesta en el 2016 a Norfarmacia SA (Boticas Felicidad). Esta firma fue la única que apeló la sanción que en ese entonces se impuso a un múltiple de consorcio de farmacias por concertar precios en 36 productos.","","","","ojo","2018/04/05"
