"headline","subheadline","author","content","newspaper","date"
"COMUNICADO AL PUBLICO EN GENERAL","","","Proyectos especiales de infraestructura... detalles específicos relacionados con propiedades afectadas.","peru21","2015/11/09"
"EVALUACIÓN DE IMPACTO SOCIEDADES INTERNACIONALES","","","McKinsey Global Institute estudia el impacto económico global de cerrar brechas de género.","peru21","2015/11/09"
"AUMENTO DE USUARIO LIBROS ELECTRONICOS SUNAT","","","Superintendencia de administración tributaria indica aumento significativo en usuarios de sistemas de libro electrónico.","peru21","2015/11/09"
"CAMBIO POLÍTICO CANADIENSE PARITARIETUDOREGULARIZACIÓN LEGAL","","","Primer Ministro de Canadá implementa gabinetes paritarios buscando equilibrios de géneros.","peru21","2015/11/09"
"TENSIONES GEO-POLÍTICAS CHINA EUA RUSSIA","","","Reportes internacionales destacan tensiones geopolíticas actuales involucrando potencias mundiales.","peru21","2015/11/09"
"POTENCIALES RESULTADOS ELECCIONES ARGENTINAS","","","Encuesta sugiere liderazgo de Mauricio Macri en elecciones argentina contra Daniel Scioli.","peru21","2015/11/09"
"MOSTRAR ARQUITECTURA PERUANO ITALIANA","","","Exhibición peruana en bienal de arte contemporáneo italiano destaca obras relevantes.","peru21","2015/11/09"
"Candidato cual?","","Autor desconocido","Me dije: nunca aprenderé, desde joven he sido un periodista de opinión, de esos tontos suicidas que dicen cuáles son sus cartas, por quién votan y sobre todo por quién no votan, y ya estoy viejo para cambiar, y en las próximas elecciones iré a votar y diré porquién voté, mala suerte sí no vuelvo a la televisión de mi país.","peru21","2015/11/09"
"Alarmismos aparte,","","Anónimo","hay una preocupación legítima entre los afiliados al sistema privado de pensiones (SPP) y deberían compartir los afiliados al sistema nacional (ONP): no tienen idea de a cuanto ascenddrá su pensión ni el monto que resulte de las simulaciones tendrá el mismo poder adquisitivo dentro de 5, 10, 15 años. Los que aportamos a una AFP no sabemos cuánto nos va a tocar y los que aportan a la ONP no saben si acaso les va a tocar. El primer caso depende de una serie de factores que no pueden ser enfrentados solo con políticas o medidas internas, dado que los rendimientos de los instrumentos en manos de las AFP en todo el mundo han caído – en un entorno de tasas de interés muy bajas –, pero en el que mente debe realizarse un replanteamiento de la relación entre la comisión que las AFP les cobran a sus afiliados por administrar sus fondos y el retorno que consiguen para estos. El rendimiento promedio del fondo de las AFP supera por poco el 7% al año. Hay quien dice que hubiera dado lo mismo si el dinero se depositaba en una cuenta a plazo fijo, pero no es exacto: el banco no cobra por un depósito a plazo fijo mientras que la AFP cobraba en promedio el 20% del monto aportado (pero al menos uno sabía cuánto estaba pagando. Hoy, ¿sabe?) Como me decía un amigo místa: en el Perú, el problema que tenemos es que las AFP tienen todas las características nocivas de un cartel: pocos agentes, barreras a la entrada, producto difícil de entender por los consumidores, etc. Y los resultados se ven ahí: lo que se paga en comisiones (el precio del servicio) es astronómico. El mercado cautivo que tienen las AFP debe desaparecer para que de verdad se pueda dar una competencia.","peru21","2015/11/09"
"Nadine Heredia será interpelada.","Entrevista Ricardo Monzón","Gustavo Romagnoli","¿Cuál es el objetivo de citar a Nadine Heredia? Llegar a la verdad, y cuando encuentras la verdad, si no hay nada, tienes la satisfacción de que estás comprobando una inocencia, pero, cuando hallas que hay ilícitos, también vas a tener la suficiente base para imputar. [...] Silencio le jugaría en contra a Heredia? Clarísimo, porque, si no respondes las preguntas, puedes estar dando las cosas por sentadas. Quien calla otorga. Y lo tercero, que creo que es importante, es que esta es una gran oportunidad para limpiar tu imagen. Si a uno lo están atacando, pues tienes que responder y defenderse. También puede escudarse diciendo que el tema ya está en la Fiscalía… […] Le hemos pedido a la Mesa Directiva que peritos vean las agendas, como un tema auxiliar. Aún no nos contestan. Lo están estudiando[…] ¿Es posible que nadie escribiese estas agendas sino alguien externo? También es una posibilidad. Por eso, la investigación arrojará el resultado de saber quién escribió las agendas.","peru21","2015/11/09"
"Aldo Mariategui opina.","'Nos ahoga con humo'","Aldo Mariátegui","[...] ¿De cuándo aquí este interés repentino del oficialismo por eliminar el voto preferencial? ¡Ya estamos viejos para trucos! Lo que el oficialismo pretende es: 1) Tapar la discusión mediática de las agendas de Nadine, poniendo otro tema en portadas. 2) Satanizar a la oposición como los malos anti-reformistas y 3) Que la patrona Nadine imponga su caprichito feminista de la alternancia de género en las listas parlamentarias, garantizando la entrada de una mayor cuota femenina con el sistema de lista cerrada.[…]","peru21","2015/11/09"
"Sicarios asesinan a músico en su casa.","Consortio inició conversaciones con Provías para habilitar vía segregada en TP","Reportaje","Dos sujetos asesinaron a balazos al cantante folclórico y empresario Ernesto Lázaro Machacca (45), en la sala de su casa. El crimen se produjo en la manzana Q, lote 16 de la zona de Mariscal Cáceres. [...]","peru21","2015/11/09"
"Números de suerte","NA","NA","Número de suerte, 10. Sentirás A— incomprendido y preocupado por qué otras personas podrían pensar. Número de suerte, 13.","peru21","2015/11/09"
"Astrología diaria","Virgo resolverá problemas.","'La Seño María","Resolverás los imprevistos aunque ‘otros’ digan que ya tienes tiempo para relajarte. Escucharás el consejo emocional necesario. Virgo tendrá números de suerte 3 y 21.","peru21","2015/11/09"
"Eneagrama Libra","Celos momentaneos.","Na","Habrá celos, pero estos pasarán rápidamente. Liberarás tensiones mediante el contacto físico. Numeros de suerte 11 y 20.","peru21","2015/11/09"
"Cancer","Relajar tranquilidad personal.","'La Seño Maria","Te recuperarás la tranquilidad siendo esto crucial para tí. Numero de suerte 12.","peru21","2015/11/09"
"Piscis","Reconciliación familiar.","'Anónimo","Una reunificación podría considerarse después de algunas reflexiones. Numero de suerte 3.","peru21","2015/11/09"
"Noticias locales","Valeria Ortega presenta agenda cultural.","'NA","Forma Triangulo Amoroso con Giovannicy Gonzalez en la pelicula 'Locos de Amor'. Actuaran tambien Stefano Salvinii, Carlos Carlín, entre otros.","peru21","2015/11/09"
"Música internacional","Franco de Vita colaborará nuevamente con GianMarco Zignago.;'NA""","Después de grabar exitosa version de 'A Media Vivi', ambos artistas planean nuevas colaboraciones musicales.","","peru21","2015/11/09"
