"headline","subheadline","author","content","newspaper","date"
"Cae bandas criminales en Ventanilla","Se captura a ‘Los Gatitos’","E.Cirilo","Hermandades involucradas en narcotráfico y sicariato son detenidas.","trome","2014/07/04"
"Falso Predicador mata a Amigo","","J. Yucra","Gerardo Lizano Villa asesina a su compañero luego de consumir drogas mientras celebraban su cumpleaños.","trome","2014/07/04"
"Peligro en Transporte Urbano","","","Choques frecuentes generan preocupación sobre seguridad vial urbana.","trome","2014/07/04"
"Héroes Silvestres Rescatan Animales","","M. Rochabrun","Equipo especializado libera fauna silvestre cautiva ilegalmente.","trome","2014/07/04"
"Atrapados Sicarios en Operativo","","E. Cirilo","Dos grupos familiares implicados en actividades ilícitas son capturados en barrio popular.","trome","2014/07/04"
"Increciente Actividad Volcánica Alerta Autoridades","","J. Salazar","Experto advierte posible erupción volcánica cercana a áreas habitadas.","trome","2014/07/04"
"Evacuan vecinos debido a inundaciones","NA","NA","Latrade COCEEaCi nay ee E o EEE et eun ea del Estadio Bonilla hastalaBajada Baltay en San — ME Migueless evacuó a los cinco de la zona de ‘Vivero’ hacia las partes altas.","trome","2014/07/04"
"Ascienden número de viviendas afectadas por tormentas","Indeci informa impacto en provincias cercanas a Lima","NA","ENPROVINCIAS Asimismo, Indeci indicó que, al sur de Lima, 20 casas quedaron afectadas (15 en Cañete y 5 en Mala), tras seis embarcaciones fueronas en Ancash. Las olas gigantes también causaron daños en Salaverry y Chimbote. En total, 78 puertos y radas en todo el litoral. (K.Gines)","trome","2014/07/04"
"Ajustan protocolos contra el virus chikungunya","Medidas preventivas en Jorge Chávez”;;Con apoyo de Chikungunya Partners, la división de Salud Internacional de Aeropuerto Intenal, comando a los viajeros estar alertas a los síntomas de esta enfermedad.”","","","trome","2014/07/04"
"Sabor peruano invierte calor","Caldo de cabeza refuerza energías","NA","Recarga energías con caldos tradicionales como el de cabeza de camarón o sopas basadas en productos andinos. Médicos destacan beneficios nutricionales de estas preparaciones.","trome","2014/07/04"
"Petroglifos revelan historias ocultas","Descubre secretos ancestrales en exposición temporal","NA","Exposiciones temporales muestran artefactos culturales significativos relacionados con civilizaciones previas.","trome","2014/07/04"
"Cineasta busca inspiración global","Película retrata diversidad cultural","NA","Director explora diversas culturas buscando nuevas narrativas cinematográficas.","trome","2014/07/04"
