"headline","subheadline","author","content","newspaper","date"
"Más de 8 Millones de Limeños Dictan Hoy a Su Alcalde","","DiarioCorreo","Este domingo, después de cerca de dos meses de intensa campaña electoral caracterizada por fuertes enfrentamientos verbales, unos 23’375,001 limeños ejercerán su derecho al voto para seleccionar a sus líderes municipales.","correo","2018/10/07"
"Tema del Día: Sofía L.","Después de casi dos meses de campañas electorales","DiarioCorreo","Un total de 23'375,001 ciudadanos dirigirán su mirada hacia las urnas para definir qué autoridades municipales y regionales los representarán durante los próximos cuatro años. Serán elegidas figuras importantes tales como gobernadores regionales, alcaldes provinciales y distritales, junto con numerosos regidores.","correo","2018/10/07"
"Distribución Electoral","Para lograr un desarrollo democrático eficiente","Oficial Nacional de Procesos Electorales (ONPE)","Desde mediados de septiembre, la OFICINA NACIONAL DE PROCESOS ELECTORALES comenzó la entrega del material necesario para garantizar un proceso electoral seguro y justo, destacándose la atención prioritaria a áreas remotas y estratégicamente sensibles.","correo","2018/10/07"
"Ejecutivo busca transición ordenada","'Iniciaremos conversaciones con las nuevas autoridades'; Ministro Villanueva","Ministerio de Relaciones Institucionales","Tras las elecciones, el ejecutivo planea dialogar con las futuras administraciones para facilitar una transición fluida y efectiva, buscando colaborar conjuntamente para mejorar servicios públicos fundamentales.","correo","2018/10/07"
"Campañas Fracasadas y Reformas Necesarias","Reformas políticas urgentemente requeridas","Jurado Nacional de Elecciones (JNE)","Ante cambios significativos en la estructura política, el JNE anticipa retos adicionales relacionados con la implementación de estas modificaciones, especialmente aquellas concernientes a la no reelección inmediata de cargos parlamentarios.","correo","2018/10/07"
"Medio de noticias de fraude y corrupción, acrecentadas por la revelación de los primeros videos electorales presidenciales, provocó la salida al extranjero del líder.","","","Al enterarse de los primeros videos electorales presidenciales, el mandatario optó por irse al Japón, donde renunció al cargo de Jefe de Estado.","correo","2018/10/07"
"Historial Electoral en Perú: Reflexiones sobre democracias y cambios significativos.","","Na."," ""Desde 1953, hemos experimentado transformaciones profundas en nuestros procesos electorales. Hoy reflexionamos sobre esos momentos cruciales.""","correo","2018/10/07"
"","","","","correo","2018/10/07"
"Luis Bedoya Reyes marca un precedente importante en la historia electoral local.","Historia electoral en Lima","Autor Desconocido","Con la elección de Luis Bedoya Reyes como alcalde de Lima en 1963, marcamos el principio de un período donde los gobiernos presidenciales dejarían de nombrar directamente a las autoridades locales. Esto representa un retorno crucial al sistema democrático.","correo","2018/10/07"
"","","","","correo","2018/10/07"
"Campañas Electorales Polarizadas: Análisis de la competencia entre Luis Bedoya Reyes y María Delgado de Odría.","","Carmenza Rosa Vargas","Según Carmenza Rosa Vargas, analizando la campaña de 1963, encontramos una división clara entre dos visiones ideológicas distintas encarnadas por cada candidato. Bedoya Reyes personificaba el centrismo frente al conservadurismo de Delgado de Odría.","correo","2018/10/07"
"","","","","correo","2018/10/07"
"Nueva Era Democrática Post-Oligárquica en Perú.","Reflexiones sobre el pasado oligárquico","Antonio Zapata","Durante el régimen de Augusto B. Leguía, la selección de autoridades estaba centralizada. Ahora celebramos un nuevo ciclo de autogobierno municipal, evidenciado por la elección popular de figuras como Luis Bedoya Reyes.","correo","2018/10/07"
"","","","","correo","2018/10/07"
"Aporte Histórico de Mujeres en Ciencia: Revisiting Notable Contributions.","Premios Nobel y Más","Paola Mendívil","Este artículo revisa las contribuciones fundamentales hechas por mujeres en campos científicos diversos, reconociendo especialmente a Donna Strickland, laureada con el Nobel de Física en 2018, y recordando a otras pioneras ignoradas injustamente.","correo","2018/10/07"
"Mundo","Senado de EE.UU. aprueba nombramiento de Kavanaugh","CORREO | AGENCIAS","Confirman a Kavanaugh como miembro de la Cªnstitucional Suprema. Kavanaugh será el noveno juez del máximo tribunal... pesar de las denuncias de abuso sexual en su contra.","correo","2018/10/07"
"Mundo","Interpol solicita clarificación a China sobre Meng Wanzhou","CORREO | AGENCIAS","Ante la desaparición del presidente de Interpol –el chino Meng Hongwei–, este organismo solicitó a Pekín que dé información sobre su paradero....","correo","2018/10/07"
"Mundo","Elecciones Brasil: Bolsonaro favorecido","CORREO | AGENCIAS","Según las últimas encuestas ... el ultraderechista Jair Bolsonaro es el favorito. Un sondeo de Datafolha le daba este sábado 39% de las preferencias en intención de voto,...","correo","2018/10/07"
"Mundo","Venezolanos en el Perú: Cambios legales","DIARIO CORREO.PE","Una reciente resolución judicial de una jueza ha dejado sin efecto la Resolución de la Superintendencia No 000270—2018... permitiendo el acceso de venezolanos con documento de identidad.","correo","2018/10/07"
"Cultura","Mail On Bike: Mensajería ecologista en bicicletas","Johana Ugaz","Se fundó en noviembre. Primer servicio de mensajería en Lima, en bicicleta... transporta documentación y paquetes, recorriendo diversas áreas urbanas.","correo","2018/10/07"
"Innovación Ambiental","Emprendedores peruanos responsables con el ambiente","Textos: Johana Ugaz","LeafPack: Empresas reduciendo el consumo de plástico usando bolsas hechas de hojas de palmera... durabilidad comparable al cuero tradicional.","correo","2018/10/07"
"Diversión Familiar","Detrás de ‘La bienvenida’ de un recién nacido","Silvia La Torre","Presenta una comedia familiar que examina los retos matrimoniales frente a la llegada de un hijo... objetivos educacionales y emocionales.","correo","2018/10/07"
"Literatura Musical","Montserrat Caballé: Legado musical","CORREO | AGENCIAS","Considerada una de las mayores voces líricas del siglo XX, Caballé deja un vasto repertorio operático... colaborando con prestigiosas orquestas internacionales.","correo","2018/10/07"
"Telerrealidad","Yo soy: Éxito formativo en televisión","JEFF BRIDGES","Desde su debut hace seis años, Yo Soy sigue cautivando al público mostrando habilidades impresionantes de imitación... manteniendo altos niveles de audiencia.","correo","2018/10/07"
"Belga lo margina de la captura.",""," ","Un nuevo dolor de cabeza para el técnico Risola Garcea, en estos los dueños con tantas a Copa América 2019 y el proceso clasificatorio a Qatar 2022.","correo","2018/10/07"
"Cambio forzado debido a lesión."," ","","Un dolor intenso y repentino que acusó el “Chaval” hizo que el técnico de las ‘’Cebras’, licenciado Mazzu, decidiera su cambio por Hernán Darío Balbi (DT). Desde Brujas hasta Bruselas, Benavente se comunicó con el preparador físico de la selección, Nestor Bonillo, para lanzar la noticia y así puedan contactarse con el departamento médico del club belga. Esta fue la razón por la cual el comando técnico convocó de manera urgente a Sergio Peña (del Tondela de Portugal) para ocupar su lugar en la lista.","correo","2018/10/07"
"Alexandre Callens retorna.",""," ","Sin embargo, no tocó demasiado malas noticias para el equipo nacional. La selección que militan en el extranjero empezaron a regresar y el primero fue Alexandre Callens (del NYCFC) a las 10:30 a.m. (una hora más en Perú). El defensor fue llamado tras la lesión de Miguel Araujo (Talleres). La última vez que Callens jugó en la bicolor fue en el 1 frente a Paraguay (19 de noviembre del 2014 en Lima).","correo","2018/10/07"
"NUEVO DESAFÍO PARA CHRISTIAN CUAVE","","CORREO/Deportes","Con Christian Cuave entre los titulares, Krasnodar espera dar la sorpresa cuando visite hoy al líder Zenit San Petersburgo desde las 8:30 a.m. (horario peruano). Este duelo es importante para el conjunto de él, pues una victoria permitirá que el equipo del volante alcance al Zenit en la cumbre del certamen con 22 unidades y prolongara su buen momento. ","correo","2018/10/07"
