"headline","subheadline","author","content","newspaper","date"
"Piden incluir a Odebrecht y Alianza Atlántic como terceros civiles responsables","","","","peru21","2017/03/18"
"Procura ad hoc sobre casos legales importantes","","","","peru21","2017/03/18"
"Lluvia deja devastadoras consecuencias en varias áreas","Trágico saldo humano y material","Abraham Ivany / Gonzalo Tapia","Las intensas precipitaciones provocaron múltiples incidentes catastróficos, resultando en la muerte de ocho individuos, divididos equitativamente entre el norte y Lima.","peru21","2017/03/18"
"Dramáticas imágenes capturan la magnitud de la catástrofe","Imágenes muestran el horror real","","Los paisajes transformados en torrentes ilustran claramente el peligro y el dolor experimentados por muchas comunidades.","peru21","2017/03/18"
"Información detalla acciones gubernamentales post-desastre","Medidas urgentes implementadas","Pedro Pablo Kuczynski","El Presidente anunció planes específicos destinados a mitigar los efectos adversos generados por eventos climáticos severos, destacando iniciativas clave dirigidas a mejorar condiciones vitales.","peru21","2017/03/18"
"Testimonios personales revelan historias detrás de números","Relatos directos de supervivientes","Lucía Chacha Condori / Graciela Falla","Narrativas profundas ofrecen perspectivas emocionales sobre experiencias compartidas durante momentos de extrema angustia.","peru21","2017/03/18"
"Evaluación técnica explica razones científicas de las tormentas","Explicación metódica de factores ambientales","Rudecindo Vega","Un análisis exhaustivo proporciona clarificación sobre dinámicas atmosféricas complejas contribuyentes a patrones de lluvia excepcionalmente intensos.","peru21","2017/03/18"
"MIRA LAS IMÁGENES","","","","peru21","2017/03/18"
"LAVA JATO SIGUE ACTIVO EN PERÚ","","","Presentaron imágenes impactantes mostrando acciones legales importantes.","peru21","2017/03/18"
"Hay buen número del Legislativo y del Ejecutivo contrarios a la investigación.","","","Hay organismos que buscan obstaculizar la pesquisa judicial.","peru21","2017/03/18"
"CENTRAL ELECTRICITAS BRAZILEÑAS EN LIQUIDACIÓN","","","Se presenta balance general financiero de Central Electricitas Brasileiras SA Sucursal del Peru en liquidación.","peru21","2017/03/18"
"DIVERSOS PARTIDOS POLÍTICOS COMPETEN POR REPRESENTACIÓN","Elecciones en países bajos","","Detalles sobre resultados electorales en Holanda, incluyendo comentarios sobre líderes políticos relevantes.","peru21","2017/03/18"
"PAGO DE UTILIDADES PARA TRABAJADORES ANTIGUOS","Universidad San Ignacio de Loyola","","Información sobre pagos pendientes de utilidades para empleados previos de la universidad.","peru21","2017/03/18"
"Incautan gran cantidad de cocaína en Callao","Operativo policial exitoso","Shirley Ávila","Descripción de la incautación masiva de sustancias ilegales realizada por autoridades locales.","peru21","2017/03/18"
"DEPORTADOS RECLUSOS ESPAÑOLES","Extradición concluida","","Noticias sobre la expatriación de individuos involucrados en actividades criminales.","peru21","2017/03/18"
"Asociación civil Sol y Mar llama a reunión extraordinaria","Convocatoria oficial","Ricardo Alberto Rodríguez Lazo","Anuncio formal solicitando la asistencia de asociados a una junta importante.","peru21","2017/03/18"
"Frutosh Color SAC celebra junta general de accionistas","Fecha y detalles proporcionados","","Invitación a accionistas para discusiones clave respecto a estados financieros.","peru21","2017/03/18"
"Cooperativa Laboratorio Farmaceutico Medical S.A reparte utilidades","Periodo específico mencionado","","Comunicado dirigido a quienes cumplieron funciones dentro de periodos especificados.","peru21","2017/03/18"
"Arequipa: Detienen a conductor con carga significativa de cocaína","Investigación indica posible ruta internacional","Gessler Ojeda","Informe sobre arresto realizado bajo circunstancias preocupantes vinculadas al comercio ilegal.","peru21","2017/03/18"
"Optimismo sobre lesión de Christian Cueva","NA","NA","Molestias en el muslo derecho, el médico de la selección, el doctor Jorge Alva, se mostró optimista y afirmó que no deberían generar problema las molestías del jugador del São Paulo de Brasil. » Nos hemos comunicado con el departamento médico del club São Paulo y nos dijeron que Cueva tiene una problemática muscular en el muslo anterior de la pierna derecha y no creo que sea un problema mayor», indicó el galeno.","peru21","2017/03/18"
"Nuevos partidos amistosos para Alianza Lima","No pierden el tiempo.","","De otro lado, luego de que se suspendiera el duelo pendiente entre Alianza Lima y Juan Aurich en el norte por los desastres que ocurrieron en esa zona, ambos equipos decidieron no descansar y pactaron dos amistosos más a puertas cerradas en Matute, además del ya pactado ante Sport Boys en el Callao. «Nosotros seguimos trabajando como si estuvieramos en competición, solo con la diferencia que jugamos amistosos. La postergación del duelo ante Aurich trastorna nuestros planes, pero lo primero es atender los problemas naturales», indicó el DT victoriano.","peru21","2017/03/18"
