"headline","subheadline","author","content","newspaper","date"
"Mi amigo, el fotógrafo Gary, llegó al restaurante por un bisté inglés acompañado de papas doradas, arroz blanco, ensalada de lechuga mixta, y un refresco de maracuyá frío.","","Na","Me voy, cuidaos.","trome","2015/03/27"
"Mundo Emprendedor Peruano","","Maria Garcia","Según la Sunat, al año se registran en promedio 300 mil nuevas empresas, pero son cerradas unas 200 mil. ¡Un escándalo!","trome","2015/03/27"
"Sorpresa en Expol Policía","","Edwin Castillo","Abandonado en una calle de Breña fue encontrado el automóvil utilizado en el asalto a la joyería ‘El corralito’ de ‘Los gatilleros’. ","trome","2015/03/27"
"Asaltan a empresario en Ancón","","Pedro Rodríguez","Capturado expoliado elegante que se llevó 120 mil soles de courier electrónico.","trome","2015/03/27"
"Abrázame Perú","","Juan Perez","Cuando regresaba del matrimonio de su hijo, la anciana Rudecinda Alzamora Ramos (69) murió después de que el auto en el que viajaba –junto con millonarios– se despistó y chocó con un poste, en Ate.","trome","2015/03/27"
"Crisis Económicas Locales","","Ana Maria Lopez","Sin embargo, este caso es un buen ejemplo de la pésima actuación del Estado en cuanto al apoyo a los emprendedores.","trome","2015/03/27"
"Hallan cuerpo de hija de alcalde arrastrada por huaico","","Jose Antonio Vega","Cadáver de la menor fue hallado varado en un islote del río Rímac, a 12 kilómetros del lugar de donde fue arrastrada por la avalancha de lodo y piedras.","trome","2015/03/27"
"Recorre el Rímac Montado en Burrito","","Na","Este domingo se llevará a cabo la representación tradicional del ‘Domingo de Ramos’ en el distrito limeño del Rímac.","trome","2015/03/27"
"Cristo Cholo Escenifica Semana Santa","","Na","Esta semana santa contará con la participación especial de Cristo Cholo quien interpretará diversos eventos religiosos durante estos días sagrados.","trome","2015/03/27"
"Aprobada Ley Antiacoso Sexual","","Marcela Huaita","Una nueva ley busca combatir el acoso sexual mediante medidas preventivas y castigos severos, destacando acciones coordinativas entre diferentes sectores gubernamentales.","trome","2015/03/27"
"Peligro en Playas Costeras","","Comandante Aldo Chang","Las fuertes olas han obligado a cerrar temporalmente varias playas populares, advierten sobre riesgos significativos incluso fuera de la zona afectada inicialmente.","trome","2015/03/27"
"Semanas Santas Tradicionales","","Na","Durante este periodo festivo, diversas actividades culturales y religiosas tendrán lugar, culminando con procesiones importantes hacia distintos templos históricos.","trome","2015/03/27"
"Lanzamiento Campaña WWF","","Na","Como parte de la campaña global 'Hora del Planeta', se insta a desconectar aparatos eléctricos para reducir consumo energético y proteger el medio ambiente.","trome","2015/03/27"
"Gamarra Solidario con Damnificados","","Diógenes Alva","Vecinos de Gamarra recolectan ayuda material para enviar a comunidades afectadas por inundaciones, demostrando solidaridad regional.","trome","2015/03/27"
"Donación Total Fortuna CEO Apple","Tim Cook Dona Millones","Na","Siguiendo ejemplos anteriores de magnates tecnológicos, Tim Cook decide destinar casi toda su considerable fortuna personal a fines caritativos.","trome","2015/03/27"
"Inauguran Nuevo Instituto de Diseño","Ofrece Programas Innovadores","Na","Un nuevo instituto ofrece programas integrales enfocados en diseño de moda, proporcionando oportunidades educativas avanzadas en el campo creativo.","trome","2015/03/27"
"Técnicas Defensivas Futbolísticas","","Ricardo Gareca","El entrenador nacional recalca la importancia de estrategias defensivas sólidas mientras ajusta su selección titular para enfrentamientos cruciales próximos.","trome","2015/03/27"
"Asistencia Estratégica Selección Peruana","Carlos Zambrano Como Capitán","Ricardo Gareca","Para liderar mejor el grupo joven, se designa a Carlos Zambrano como capitán, buscando establecer mayor disciplina dentro del conjunto seleccionado.","trome","2015/03/27"
"River Plate Triunfa Internacionalmente","Victoria Contundente","Na","River Plate logra una victoria importante en la Supercopa Sudamericana gracias a un gol decisivo de Juan Kaproff, consolidando así su posición competitiva internacional.","trome","2015/03/27"
"Novedosas Ofertas Supermercadoras","Descuentos Significativos","Metro/Cencosud","Promociones especiales están disponibles en supermercados asociados, brindando precios accesibles en varios artículos básicos domésticos.","trome","2015/03/27"
"Hoy en día, uno pensaría que...","","La Seño María","Hoy en día, uno pensaría que...","trome","2015/03/27"
