"headline","subheadline","author","content","newspaper","date"
"Cambio en contribución social de pesquerías queda pendiente","Cambios en aporte social de pesqueras queda en suspenso","","Presarios pesqueros destinados a la industria de refinado de aceites para sus jubilados, quedó en suspenso, con carga diferida de modificar su texto por parte del titular de ese grupo de trabajo. Freddy Sarmiento (Fuente Puportal). La modificatoria... ","gestion","2018/06/27"
"Seguridad alimentaria asegurada por el estado","‘Hay un comprador seguro que es el Estado’","","En Debate en Comisión Permanente. ‘Productores de Papa’. Hay un comprador seguro que es el Estado’, comentó el productor de Huánuco y portavoz de los productores de 14 regiones del país.","gestion","2018/06/27"
"Eficacia Médica bajo sospecha","Encuesta revela falta de confianza en profesionales sanitarios","MÓNICA VARGAS","'De acuerdo con la encuesta realizada por Datum Internacional, el 65% de los pacientes cree que los médicos recomiendan medicamentos de marcas reconocidas porque estos laboratorios proporcionan incentivos financieros.'","gestion","2018/06/27"
"Atención sanitaria deficiente","Se prolonga el tiempo de espera para recibir tratamiento","GESTIÓN ECONOMÍA","Miércoles 27 de junio del 2018 Gestión Economía 13 Según encuesta de Datum internacional, el 30% afirma que tarda de dos semanas en adelante para obtener una cita después de solicitarla, contrastando significativamente con aquellos que visitan instalaciones privadas, donde sólo el 10% reporta esperas similares.","gestion","2018/06/27"
"Precios de combustibles aumentan","Precio del GLP y diesel subirán a partir de hoy","MIQUEL ALONSO","Desde mañana entraran en vigencia nuevas bandas de precios de derivados petroleros regulados por PEPCO, resultando en un aumento del costo del balón de gas licuado de petróleo en S/. 0.59 y del diésel automotor en S/. 0.27 por galón.","gestion","2018/06/27"
"Incremento en presupuesto habitacional","Planifica Minvu ampliar cobertura de programas urbanos","DIANA CHAVEZ","Este año, el Ministerio de Vivienda asignará S/ 41 millones adicionales para desarrollar planes integrales de ordenamiento urbano, con el objetivo de reducir el número de localidades sin dichos planes de un 70% a un 64% dentro de un periodo de un año.","gestion","2018/06/27"
"Presidente Donald Trump obtiene una de sus mayores victorias al respaldar su veto de viaje","","","Presiente Donald Trump obtiene una de sus mayores victorias al respaldar su veto de viaje contra ciudadanos de varias naciones de mayoría sunnim y rechazar que esto constituya una discriminación religiosa inconstitucional.","gestion","2018/06/27"
"Corte Suprema valida restricciones de viaje","","","Un fallo dividido de 5-4, con los cinco magistrados conservadores en la mayoría, determina que la política representa una prohibición ilegal hacia los musulmanes.","gestion","2018/06/27"
"Mike Pence habla sobre migración centroamericana","","","'Si no pueden ingresar legalmente, no vienen', dice Pence respecto a personas de Centro América buscando cruzar a EE.UU.","gestion","2018/06/27"
"Tribunal Supremo decide vigencia de nueva orden ejecutiva","","","Separación de inmigrantes: El gobierno federal defendiendo su política frente a denuncias de crueldad e ilegitimidad.","gestion","2018/06/27"
"Pence afirma postura firme sobre inmigración","","","Mike Pence declara que cualquier persona intentando cruzar irregularmente desde Centroamérica corre riesgos significativos.","gestion","2018/06/27"
"Gobierno de EE.UU. defiende controvertida política migratoria","","","Se espera que el Congreso vote un ambicioso plan de reforma migratoria para evitar la separación familiar en la frontera sur.","gestion","2018/06/27"
"Demandas contra separación familiar de inmigrantes","","","Diecisiete estados junto con el Distrito de Colombia interpelan judicialmente la práctica gubernamental de separar familias inmigrantes.","gestion","2018/06/27"
"Nueva legislatura planea cambios en política migratoria","","","Paul Ryan informa que el partido republicano introducirá un proyecto de ley exhaustivo para cesar la división de familias inmigrantes.","gestion","2018/06/27"
"Cartes reconsidera candidatura senatorial en Paraguay","","","Horacio Cartes revoca su dimisión parlamentaria para ocupar un lugar en el Senado, siguiendo consejos partidarios.","gestion","2018/06/27"
"Economista reflexiona sobre desafíos futuros del país","","","Análisis sobre cómo superar obstáculos sociales y económicos rumbo al 2021.","gestion","2018/06/27"
"Fallo del censo revela discrepancia en conteo poblacional","","","INEI presenta resultados preliminares del censo mostrando inconsistencias en comparación con ediciones anteriores.","gestion","2018/06/27"
"Inquietudes sobre distribución urbana-rural en el censo","","","Los números muestran un marcado crecimiento urbano versus rural, preocupando a gobernantes locales.","gestion","2018/06/27"
"Auge de adultez avanzada afecta presupuesto estatal","","","Incremento notable en la población de ancianos sugiere ajustes urgentes en pensiones y atención médica.","gestion","2018/06/27"
"No se aclara liderazgo efectivo en INEI","","","Persiste falta de dirección clara dentro del Instituto Nacional de Estadística e Informática.","gestion","2018/06/27"
"Competencia en infraestructura de transporte","","","Raúl Villalta analiza la influencia de la competencia en el mercado de vehículos de transporte y su conexión con la productividad industrial.","gestion","2018/06/27"
"Regulación fiscal y controversias judiciales","","","Jorge Picón González critica iniciativas fiscales que podrían comprometer la seguridad jurídica y disminuir incentivos de inversión.","gestion","2018/06/27"
