"headline","subheadline","author","content","newspaper","date"
"El Fútbol Guarda Minuto de Silencio por Chapecoense","Homajes al Equipo Brasileño Desparecido en Accidente Aéreo.","NA","","publimetro","2016/11/31"
"Mensaje del Primer Ministro Fernando Zavala al Abrir la CADE Ejecutivas.","","NA","Destaca decretos publicados ayer mismo para promover mecanismos de obras por impuesto y las asociaciones público–privadas.","publimetro","2016/11/31"
"Haya 40 Grandes Proyectos en Carpeta a Nivel Nacional, 16 de Ellos Dentro de Transportes y Comunicaciones","","NA","El Ejecutivo Tiene Entre Sus Metas Reducir la Pobreza del 21,8% al 15% para el 2021 Con el Soporte de la Empresa Privada.","publimetro","2016/11/31"
"Sic.; Nadine Viaja de Regreso al Perú","","NA","Atendiendo Disposición del Poder Judicial, la Ex Primera Dama Abandonó Ginebra.","publimetro","2016/11/31"
"Ventajas para Melgar y Municipal","","NA","Triunfos en los Últimos Minutos Sobre Universitario y Sporting Cristal. Finalistas del Descentralizado 2016 Se Define Este Domingo.","publimetro","2016/11/31"
"Incidencia Podría Haber Sido Provocado","","NA","Ministerio del Interior Informó Anoche Que el Incidente Dejó Cuatro Muertos y Podría Haber Sido Provocado, Dado Que Existe un Individuo Sospechoso.","publimetro","2016/11/31"
"Cómo Va la Calidad de Vida en Lima","","Lima Cómo Vamos Presenta Su Sexto Informe","Evalua la Gestión en Lima. Se Ha Incrementado la Percepción de Inseguridad Ciudadana y Contaminación. Resalta la Apuesta por los Espacios Públicos.","publimetro","2016/11/31"
"Apertura de la Edición 54 de la CADE Ejecutiva","","NA","En la Apertura del Foro Empresarial en Paracas. Empresarios Analistas Discuten Temas Principales de Educación, Salud, Modernización del Estado, Corrupción y Crecimiento Económico.","publimetro","2016/11/31"
"Nueva Campaña ‘Yo Sé Cuidar Mi Cuerpo’ Dirigida a Menores de Edad Ante la Violencia Sexual”;"";Ministerio de Educación""","Los Maestros Previamnete Capacitados Realizan Charlas Dinámicas con Escuelares para Prevenir Potenciales Situaciones de Riesgo.","","","publimetro","2016/11/31"
"Evaluación Sanitaria en Playas del Litoral Limeño","","Ministerio de Salud","Se Evaluarán Aspectos Como la Calidad de Agua Mar y Limpieza de Playas, También Correcta Disposición de Residuos y Mantenimiento Servicios Higienicos.","publimetro","2016/11/31"
"Luz Salgado Crítica a PPK por Declaraciones en Chile","","NA","Presidenta del Congreso Critica a Presidente por Declaraciones Hechas en Chile Acerca de Motivos Políticos e Intereses Privados en Universidades.","publimetro","2016/11/31"
"Nadine Heredia Regresa a Lima","","NA","Ex Primera Dama Inicia Viaje de Retorno Cumpliendo Orden Judicial.","publimetro","2016/11/31"
"Carlos Moreno Respondió Frente a Acusaciones de Corrupción","","Verónica Klingenberg","Durante su Intervención, Declara No Cometido Ningún Acto Ilícito y Solicitará Peritaje Debido a Editación de Audios.","publimetro","2016/11/31"
"Dolar Compra – Venta Noviembre","","NA","Informe IPC Subió 0,32% a Nivel Nacional, Detalla Variaciones en Grupos de Consumo Importantes.","publimetro","2016/11/31"
"Tips para Manejar Mejor Tus Finanzas Esta Navidad","","Martín Zegarra-Ballón","Gerente Central de Riesgos y Cobranzas de Banco Ripley Da Consejos Prácticos para Controlar Gastos Navideños.","publimetro","2016/11/31"
