"headline","subheadline","author","content","newspaper","date"
"GESTIÓN FACTURACIÓN SE INCREMENTÓ EN 16% EN EL PRIMER TRIMESTRE","Utilidades de 100 empresas top crecieron 19% en verano","","La rentabilidad patrimonial anual aumentó de 11.8% a 13.6%, en promedio, al mes de marzo. Trece de las cien firmas líderes arrojaron pérdidas en los tres primeros meses del año.","gestion","2017/05/09"
"Página 22-23.","","","","gestion","2017/05/09"
"Informe de Moduv's","","","Banca tendrá S/ 4,100 mlls. adicionales para otorgar créditos. Recursos liberados de reservas bancarias irán hacia mayor financiamiento. Se espera que disposición de fondos se dirija primordialmente hacia préstamos de consumo.","gestion","2017/05/09"
"Suman sanciones por dádivas electorales","","","Congreso facilita restricciones a propaganda política. Comisión de reforma electoral dictamina que partidos políticos contarán con presupuestos reducidos para campaña mediática.","gestion","2017/05/09"
"Aumentan utilidades minería","","","Inventarios de grandes azucareras giraron más velozmente comparado con 2016. Minería principal incrementó ganancias en un 67%; Informe de Moody’s anticipa expansión industrial.","gestion","2017/05/09"
"Creciente empleo formalse reduce","","Javier Priale","Para Credicorp, el empleo formal decrecerá finalizando el 2017, marcando el término de 14 años continuos de aumento. Este fenómeno último registrado en 2002 con disminución marginal de 0.1%","gestion","2017/05/09"
"Subsidio gubernamental ante despido injustificado","","Trabajo confirmó","Revisión legislativa contempla modificar normativas referentes a inclusión laboral de personas con capacidades diferentes.","gestion","2017/05/09"
"","","Opinión Alonso Segura","Consideraciones éticas en práctica judicial.","gestion","2017/05/09"
"Economista recomienda nuevas medidas anti-monopolio","","","Es necesario adaptar regulaciones tradicionales a la dinámica contemporánea basada en datos digitales.","gestion","2017/05/09"
"Remodelación Hotel San Isidro","","Dieter Cruzado Mendez","Libertador evalúa transformar propiedad existente en Aloft, sumando a futuros desarrollos en Miraflores programados para 2018.","gestion","2017/05/09"
"Distribuidoras energéticas entran en disputa legal","","","Termochilca solicita compensación de USD 5 millones contra Fenix Power, quien reclama adeudo superior a USD 11 millones.","gestion","2017/05/09"
"Falta de talento humano afecta producción","","Juan Lizárrega Director de ManpowerGroup","Optimismo pos-electoral declinó, llevando a empresas a reconsiderar expansiones anunciadas. Solamente el 8% asegura nuevos contratos laborales para 2017.","gestion","2017/05/09"
"Liberación de cargamento en Lima Hub","","Victor Melgarejo M.","Construcciones concluyen conexión crucial para Terminal Logística Internacional, posicionándolo competitivamente junto a otras terminales locales.","gestion","2017/05/09"
"Creación de Empresa de Fertilizantes","","","Equilibra Peru emerge de colaboración entre Grupo Romero y Mitsui, buscando liderar mercado agrícola regional mediante distribuciones conjuntas.","gestion","2017/05/09"
"Competencia Tecnológica","Martes 9 de mayo del 2017","GESTIÓN","Amazon domina a Google en altavoces activados por voz. Más de 35 millones de estadounidenses hablarían por los altavoces por lo menos una vez al mes.","gestion","2017/05/09"
"Nueva regulación económica","","","Segunda es reducir el poder que sobre la data tienen los proveedores de servicios online y otorgar más control a quienes la manejan... La naturaleza de la data hace que los remedios antimonopolio convencionales sean poco útiles.","gestion","2017/05/09"
"Economía digital","","Traducido para Gestión por Antonio Von Martínez ©The Economist Newspaper Ltd, Londres, 2016.","[...] La UE lo está haciendo con los hábitos [...] Si los gobiernos no quieren que la economía de datos esté dominada por unos pocos gigantes, entonces tienen que actuar pronto.","gestion","2017/05/09"
"HUMALA AL CONGRESO POR CASO ARMADA-CENCOSUD","Cita en el Congreso por conflicto armado-peruana contra Cencosud.","","Humala comparecerá en el Congreso por el caso que enfrenta al ejército peruano con Cencosud.","gestion","2017/05/09"
"MAGISTRADO PARA MAGISTERIO","Iniciar operaciones en 2019.","","Compañía Minera Milpa comenzará operaciones en 2020. Según detalla el Gerente de Geología y Exploraciones, Enrique Garay.","gestion","2017/05/09"
"LATINOAMÉRICA","Radical cambios en política de monopolio.","","'[...] dejar la era industrial y adecuarse al siglo XXI [...].'","gestion","2017/05/09"
"Tecnología y Competencia","Google pierde ventaja en altavoces activados por voz.","","Amazon.com Inc. liderará el mercado de altavoces activados por voz gracias al éxito temprano de su parlante Echo.","gestion","2017/05/09"
"Flores durante el cuarto Gore Ejecutivo.","","","El MEM se ubica entre los cinco ministerios con mayor nivel de cumplimiento de compromisos.","gestion","2017/05/09"
