"headline","subheadline","author","content","newspaper","date"
"Máximo 18°C | Min. 15°C","","","Edición Lima — Martes 21 de agosto del 2018.","publimetro","2018/08/21"
"S/59 millones para combatir la violencia de género en el Perú","Ministerio de Economía y Finanzas autoriza transferencia.","","El Ministerio de Economía y Finanzas autorizó ayer la transferencia de esta partida para financiar acciones de prevención y atención de estos casos. Los recursos se destinarán a diversos pliegos del Gobierno Nacional y a un grupo de gobiernos regionales. Representante de la ONG Flora Tristán saludó este ‘’avance’, pues demuestra el compromiso que tiene el gobierno con la promoción de los derechos de las mujeres.","publimetro","2018/08/21"
"Recibe Premio”;“MC.; La cantante y actriz de 49 años...”; “NA”; “Contenido corto.”
“Abril, Tiempo de Orquideas”;“ELVÍACRUZ DE – BENIGNO RIÑOS, LOS VENEZOLANOS EN EL ARREPENDIDO después de estar prófugo tres meses.”; NA; “Decenas de migrantes han quedado varados en el cruce fronterizador entre Ecuador y Perú por falta de pasaportes. Muchos pasan hambre y duermen en la calle o plazas. Mientras, en Venezuela, se estrenó una nueva moneda y m y 20 en medio de una gran incertidumbre por el paquetazo.”
“Medidas Urgentes contra la Violencia”;“Ministerio de Economía asigna fondos significativos.”; “NA”; “Ministerio de Economía destinó un presupuesto de S/59 millones para fortalecer el trabajo contra la violencia hacia la mujer en nuestro país. ONG Flora Tristán saludó este avance. El Ministerio de Economía y Finanzas (MEF) aprobó ayer que se destine 59 millones de soles para la aplicación de medidas urgentes que fortalezcan el trabajo articulado contra la violencia hacia la mujer en el Perú. Así, se destinarán S/5,4 millones al Ministerio de Salud para la formación de centros de salud mental comunitarios, la ampliación de módulos de atención al maltrato infantil y la capacitación del personal médico. El Ministerio de la mujer dispondrá de S/3,3 millones; el Poder Judicial, de S/9.1 millones; y el Ministerio Público, de S/ 6,4 millones. Este dinero se usarán en acciones para la protección, prevención y atención de casos de violencia contra la mujer. Además, el Ministerio de Justicia recibirá S/5,4 millones para la contratación de defensores públicos, mientras que al Ministerio del interior se le transferirá S/5,6 millones para la mejora de comisarías para la implementación de Centros de Emergencia Mujer (CEM), la elaboración de mapas de delito sobre violencia de género y el fortalecimiento del escuadrón policial para la protección de la violencia contra la mujer. También, la Defensoría del pueblo recibirá S/7,8 millones para la supervisión de las acciones de prevención de la violencia contra la mujer y la promoción de sus derechos. Por su parte, el Ministerio de desarrollo e inclusión social recibirá S/150 mil para fortalecer las capacidades de los agentes comunitarios en el marco de esta lucha. Para Liz Meléndez, directora de la ONG Flora Tristán, esta partida constituye un buen ’’avance’’ y una muestra del compromiso que el actual gobierno tiene con la lucha contra la violencia. ’’Es lo que siempre mandamos: mayores cursos para que las instituciones gubernamentales puedan trabajar en la prevención. No es mucho dinero, especialmente si debe repartirse en todo el país, pero sí es un paso positivo.’’ Cabe destacar que estas acciones forman parte de un plan de acción conjunto entre diversas partes. Además, el presupuesto deberá ejecutarse hasta antes de fin de año. ’’Hay poco tiempo y estamos en un contexto electoral. Habrá que observar cómo se invierte el dinero porque, en el caso de los gobiernos regionales, las personas que ocupan dichos cargos probablemente dejarán sus funciones pronto.’’ Sin embargo, la especialista menciona que hay otros aspectos importantes que deberían contemplarse en el presupuesto. Por ejemplo, una mayor atención en idiomas indígenas y mejorar el acceso a los servicios de salud y justicia en áreas rurales.","","","","publimetro","2018/08/21"
"Saido Mane sentenció la victoria tras dejar en el camino al defensa Patrick Van Aanholt y al arquero Wayne Hennessey (90+1”)","NA","PuBLMETRO","En la próxima jornada, el Liverpool recibir\u00eda al Brighton \u0026 Hove Albion (11o). La meta del cuarto de Anfield es ganar la Premier, la cual le es esquiva desde hace 28 aos.","publimetro","2018/08/21"
"PuBLMETRO celebra el Premio a Mejor Jugador del Ao en Europa","NA","PuBLMETRO","El mximo ganador es Cristiano Ronaldo con tres galardonados. Lo sigue Lionel Messi con dos. de 55 periódistas elegidos por European Sports Group (ESG).","publimetro","2018/08/21"
"Milenier festeja gol de la temporada con el Liverpool","Habl\u00f3 TROME","Ismael Lazo, vecino de San Luis","Estoy feliz porque ...","publimetro","2018/08/21"
"Informacin breve sobre Comercializadoras Uni\u00f3n","Comunicado oficial","Anibal Pedraza, Presidente del club","'Lo decidiremos en los pr\u00f3ximos das', dijo a RPP Anibai Pedraza, presidente del club. De concretarse el abandono de los cremalleros, un equipo ms perder\u00e1 la categor\u00eda este ao.","publimetro","2018/08/21"
"Noticias breves sobre UTC y futuros eventos","NA","PubliMetro","UTC cierra la jornada del Apertura con un triunfo. En el IPD de Moyobamba, UTC venci\u00f3 de visita por 3 a 1 a Union Comercio en la fecha 14 del Apertura. Los goles de los cajamarquinos fueron de Brayan Guevara (25’), Luis Cardozo (55’) y Roberto Guizasolo (68'). Hab\u00edan igualado Wilmer Aguirre (26') y descontado UIC visitar\u00e1 este jueves a Alianza Jesus Rabanal (90'+2').","publimetro","2018/08/21"
"FIFA 19 presenta a Jefferson Farfan en portada","NA","PubliMetro","EA Sports, desarrollador del videojuego, eligi\u00f3 a la \Foquita\"" por su gran nivel con los rojeverdes en la pasada temporada, donde marc\u00f3 10 goles y se proclamo campen de la liga rusa. El videojuego se lanzar\u00e1 al mercado el 28 de setiembre.""","publimetro","2018/08/21"
"Acerca de la Media Maraton de Lima","NA","PubliMetro","Este domingo 26 de agosto se realizar\u00e1 la Media Marathon de Lima, la 21K ms antigua del mundo. Tambi\u00e9n contar\u00e1 con la distancia de 10 kilometros. Cuatro puntos - Ambas distancias comenzarn a partir de la Plaza de Armas de Lima (10K a las 7 a.m. y luego la 21K) y culminaran en el Circuit Magico del Aguas. Las inscripciones se pueden realizar hasta este jueves 23 a trav\u00e9s de www.mediamaratondonlam.org.","publimetro","2018/08/21"
