"headline","subheadline","author","content","newspaper","date"
"Bill Cosby es culpable de agresión sexual","","","","elcomercio","2018/04/28"
"Colecciones llenan de gracia la pasarela","LIMA, VIERNES 27 DE ABRIL DEL 2018","","","elcomercio","2018/04/28"
"Hábeas corpus es declarado fundado","Fallo a favor de Humala y Heredia.","'PERCY RAMÍREZ / ARCHIVO'; NA","Revocan su prisión preventiva. Por mayoría, el TC considera 'inconstitucionales' los argumentos del Poder Judicial para sustentar la medida. La pareja afrontará con comparecencia restricta la investigación que se le sigue por lavado de activos.","elcomercio","2018/04/28"
"Paso más hacia la paz","Kim Jong-un y Moon Jae-in se encuentran","FERNANDO MIGLIACCIO","Interrogatorio. Ex tesorero de la caja 2 precisa que recursos que manejaba provenían de contratos ficticios y obras sobrevaluadas.","elcomercio","2018/04/28"
"No te pases participación ciudadana","Planean mejorar el sistema de denuncias de infracciones viales","ALESSANDRO CURRARINO","Se realizó una vigilancia por la salud de Eyvi Ágreda.","elcomercio","2018/04/28"
"Ante fiscales peruanos","Ex ejecutivo de Odebrecht confirma que dinero para aportes tenía origen ilícito","FERNANDO MIGLIACCIO","Marcelo Odebrecht, ex CEO de la constructora brasileña, ordenaba los pagos a los candidatos presidenciales peruanos. Fernando Migliaccio, ex tesorero de la caja 2, declaró que todos los recursos que entregaban para las campañas provenían de contratos ficticios.","elcomercio","2018/04/28"
"Viene la auditoría externa a Petroperú","Martín Hidalgo Romero advierte riesgos financieros","Martin Hidalgo Romero","En entrevista exclusiva con EL COMERCIO, Martin Hidalgo Romero, exviceministro de Desarrollo Social, discute la importancia de mejorar la gobernabilidad corporativa dentro de Petroperú.","elcomercio","2018/04/28"
"Aumento de la pobreza post-liberalización económica","","Jaime de Althaus","Periodista y antropólogo Jaime de Althaus reflexiona sobre el incremento de la pobreza tras casi 20 años de descensos consecutivos atribuidos a la liberalización económica de los '90. Destaca la urgencia de implementar cambios estructurales significativos en el estado peruano para revertir esta tendencia.","elcomercio","2018/04/28"
"Asesinato de líder indígena en Yarinacocha","Continúan investigaciones tras incidente violento","","Tras el homicidio de la líder indígena Olivia Arévalo y el subsiguiente linchamiento del canadiense Sebastián Woodward, continúan las investigaciones en el asentamiento humano Victoria Gracia, ubicado en el centro poblado San Pablo de Tushmo, distrito de Yarinacoha, Pucallpa.","elcomercio","2018/04/28"
"Municipalidades de Lima aplican medidas drásticas","Grúas retiraran automóviles ilegalmente estacionados","","Distintas municipalidades limeñas están utilizando grúas para remover vehículos estacionados indebidamente, especialmente aquellos que obstaculizan áreas sensibles como rampas y cruzamientos peatonales.","elcomercio","2018/04/28"
"Ley de Bancada Mixta enfrenta juicio en Tribunal Constitucional","Constitucionalidad de restricciones legales disputada","","Los miembros del Tribunal Constitucional evaluarán hoy testimonios relacionados con la ley de la bancada mixta, buscando definir la legitimidad de las limitaciones impuestas a la configuración de nuevas bancadas parlamentarias.","elcomercio","2018/04/28"
"Del Río explicó que dentro de este grupo de viviendas destaca las de bajo metro cuadrado."," NA","","Lo cual se explica debido a dos motivos. Primero, las inmobiliarias buscan precios competitivos para entrar en este segmento, y segundo, Atkins reemplaza a García-Rossell en la optimización espacial.","elcomercio","2018/04/28"
"— Resultados — "," NA","","Los datos de ADI indican que en el primer trimestre se colocaron 3.073 unidades, mostrando un aumento anual del 20%. El sector también indica que el índice de rotación empezó a decrecer desde diciembre, pasando de 22,2 meses a 17,6 meses en marzo. Previo a esto, tardábamos cerca de dos años en liquidar el stock de viviendas, según ADI.","elcomercio","2018/04/28"
"EL DATO"," NA","","Las ventas de vivienda nueva en Lima aumentaron un 32,32% respecto al mismo periodo del 2017, con 1.085 unidades comercializadas.","elcomercio","2018/04/28"
"Cerveceras lideran ranking de marcas más valiosas del Perú"," NA","","Según el BrandZ Top 20 Peru para el 2018, las marcas más valiosas incluyen principalmente compañías cerveceras y financieras. Entre ellas, Cristal y Pilsen continúan siendo las más importantes, compartiendo espacio con BBVA y Scotiabank en el listado de las 50 empresas más relevantes de América Latina.","elcomercio","2018/04/28"
"'Zizou' ha ganado ocho títulos con los madridistas en solo 714 días"," NA","Kenyi Peña Andrade","‘Es un buen técnico, pero aún es prematuro evaluarlo completamente', dicen comentarios frecuentemente expresados sobre Zinedine Zidane. Sus éxitos se atribuyen muchas veces a grandes nombres como Ronaldo, Ramos, Kroos, Modric y Marcelo. Superó equipos fuertes como el Atlético de Madrid, Bayern Munich y Paris Saint-Germain, consolidándose rápidamente como un entrenador excepcional.","elcomercio","2018/04/28"
"Apreciación personal de Ricardo Montoya sobre Gareca"," NA","Ricardo Montoya","Gareca representó una figura clave en revitalizar la confianza nacional mediante el fútbol. Trabajó intensamente para mejorar el ámbito deportivo y cultural, inspirando especialmente a generaciones más jóvenes.","elcomercio","2018/04/28"
"Atenas vs. Juventus en la Champions League"," NA","","Anteriormente, el conjunto griego había demostrado fortalezas defensivas significativas, manteniendo invicto su portería en varias ocasiones cruciales.","elcomercio","2018/04/28"
"Opiniones sobre la Resolución del Tribunal Constitucional","Análisis de la Decisión del Tribunal Constitucional","DIEGO CHIRINOS CANÉ","José Ugaz Abogado penalista y ex procurador anticorrupción...[text continues]","elcomercio","2018/04/28"
"Doble opinión sobre Fallo del TC","","Samuel Abad Abogado constitucionalista","[Text about opinions on the decision regarding due process and detention preventive measures.]","elcomercio","2018/04/28"
"Fallo Conservador según Experta Legal","","","César Azabache Abogado penalista y ex procurador anticorrupción...[text continues]","elcomercio","2018/04/28"
"Aguardando Excelsión de Prisioneros","Humala y Heredia Esperan Liberación","DANTE PIAGGIO","El Poder Judicial no recibió ayer la notificación sobre la resolución del TC...[text continues]","elcomercio","2018/04/28"
