"headline","subheadline","author","content","newspaper","date"
"Ex esposa de César Acuña denuncia que recibe amenazas","","","Al respecto, la congresista Rosa Núñez (Concertación Popular) denunció que, desde que reveló que su ex esposo César Acuña, alcalde de Trujillo (con licencia), la agredía físicamente, es víctima de amenazas.","peru21","2014/08/20"
"PRESIDENTE OLLANTA HUMALA PROMULGA CARTA DE LÍMITES EXTÉRIORES","PERÚ YA TIENE MAPA OFICIAL DE FRONTERA MARÍTIMA","","El presidente Ollanta Humala promulgó ayer la nueva ‘Carta del Límite Exterior’ que ajusta el mapa oficial de la zona marítima peruano-chilena conforme al fallo de La Haya. Esto incluye detalles específicos sobre el punto inicial de dicha frontera.","peru21","2014/08/20"
"Misterioso destino de Víctor Grandez","OPINIÒN.","'LA COMISION DE FISCALIZACION GESTIONARA QUE INFORMES SOBRE EL HERMANO DEL PRESIDENTE HUMALA SEAN PUESTOS EN AGENDA'","Planean discusiones sobre Alexis Humala relacionadas con el caso Interoil. El congresista Enrique Wong destacó la importancia de revisitar estos informes.","peru21","2014/08/20"
"Susana Villarán solicita licencia electoral","","","Aunque había prometido continuar trabajando hasta el final de su periodo, la alcaldesa Susana Villarán recibió licencia para centrarse en su campaña hacia la reelección.","peru21","2014/08/20"
"Luis Castañeda sugiere monorriels","MONORIEL PARA SOLUCIONAR CAOS TRANSPORTISTA","","Como respuesta al problema del transporte urbano, Luis Castañeda propuso instalar un sistema de monorriel capaz de transportar aproximadamente 200 personas por vagón.","peru21","2014/08/20"
"Hidrocarburos: Revierte resultados negativos medida láctica","Medida aumenta inversión extranjera y abre nichos de negocio","Na","Por fin y después de diez años, el Perú experimentará un aumento del 8% en la producción petrolera, agregando entre 6,500 a 7,000 barriles adicionales a la producción nacional actual de aproximadamente 70,000 barriles diarios.","peru21","2014/08/20"
"Ecuador estableció nuevas exigencias comerciales","CAN critica medidas como contrarias al Acuerdo de Cartagena","Na","Según la Secretaría General de la CAN, las recientes regulaciones implementadas por Ecuador contradicen los principios del Acuerdo de Cartagena, especialmente respecto a la obligación de obtener certificados fitossanitarios para productos agrícolas e industriales destinados a la importación.","peru21","2014/08/20"
"Bono de Descuento Toyota","Oferta válida con financiamiento MAF","Na","Toyota ofrece un bono de descuento de USD 300 aplicable únicamente mediante financiamiento MAF, sujeta a evaluación y condiciones de contrato especificadas.","peru21","2014/08/20"
"Audifonos Audiologicas","Consulta gratuita disponible","Na","Audilogicas proporciona consulta y evaluación gratuitas para audiologías, ubicándose en Av. Javier Prado Este 499, tercer piso – San Isidro.","peru21","2014/08/20"
"Mercado integrado latinoamericano ampliado","Ingreso formal de México junto a otros países","Na","Con la inclusión oficial de México, el Mercado Integrado Latinoaméricano (MILA) expande su alcance económico regional, involucrando a Perú, Chile y Colombia.","peru21","2014/08/20"
