"headline","subheadline","author","content","newspaper","date"
"Defensor del Leedor Carlos Basombrio","","","Carlos Basombrio defiende los derechos de los lectores.","peru21","2015/04/19"
"Hoy Cupón para Sorteo de Sueldos","","","Se sortea un sueldo mensual de S/.1,500.","peru21","2015/04/19"
"Megafone Ministro de Justicia Hace Llamado al Sistema Interamericano","","","Ministro de Justicia pide coherencia en decisiones relacionadas con casos de terrorismos.","peru21","2015/04/19"
"TASA A Pagar por Tu Cuenta CTS+Sueldo Mas Plus","","","Información detallada sobre tasas aplicables a diferentes tipos de cuentas.","peru21","2015/04/19"
"Congreso Debate el Voto Preferencial","Cartas están sobre la mesa."," ""NA""","Comentarios respecto al debate legislativo sobre el voto preferencial.","peru21","2015/04/19"
"FORTUNA COMO OLGA GENTE NO LES GUSTA LOS TITULARES EN INGLÉS","Traducción Libre del Misterio von Bulow","Autor desconocido","Reflexión sobre cambios dramáticos en juicios famosos comparados con películas.","peru21","2015/04/19"
"Aviso para las Asociaciones de Pensionistas de las Fuerzas Armadas","","","Detalles sobre credibilidad requerida para asociaciones pensionistas militares.","peru21","2015/04/19"
"PREGUNTAS SOBRE SI ALAN GARCIÁA SERÁ INHABILITADO","Opiniones diversas."," ""NA""","Discusiones variadas sobre posibles acciones judiciales contra Alan García.","peru21","2015/04/19"
"LLEGADA OFICIAL DE PARK GEUN-HYE A PERÚ","Visitará sede del poder ejecutivo.; NA","Park Geun-hye realiza visita oficial a Lima.","","peru21","2015/04/19"
"SUSPENDEN A MAGISTRADOS POR DOS MESES","Norman Lewis suspendido temporalmente."," ""NA""","Decisión tomada por consejo municipal referente a suspender a ciertos magistrados.","peru21","2015/04/19"
"Banco ofrece CRÉDITO DESDE S/.1,000 CON CUOTA BAJA","Promoción especial."," ""NA""","Oferta de créditos accesibles con facilidades especiales.","peru21","2015/04/19"
"Ingreso Tributario Disminuye en Marzo Según BCRP","Disminución atribuida a menores contribuciones individuales y corporativas."," ""NA""","Informe sobre tendencias tributarias mostrando decrecientes entradas gubernamentales.","peru21","2015/04/19"
"Indicador de Riesgo País Reduce 13 Puntos","Spread sigue por debajo del regional."," ""NA""","Anuncio del descenso en el riesgo percibido del país conforme a métricas globales.","peru21","2015/04/19"
"Cuba. En elecciones municipales de hoy opositores postulan","LA HABANA (AFP)— Los cubanos votan hoy para elegir a sus autoridades municipales en unos comicios que se celebra...","AFP","Los cubanos votan hoy para elegir a sus autoridades municipales en unos comicios que se celebran cada dos años y media, y que tendrán por primera vez a dos opositores como candidatos.","peru21","2015/04/19"
"Miami. Empresario confiesa pagos millonarios para obtener obras","Sobornos a Petrobras RÍO DE JANEIRO (Efe).— El presidente de la construc...","Efe","El presidente de la constructora brasileña Camargo Correa, Eduardo Hermelino Leite, confesó a la justicia haber pagado el equivalente a US$36 millones en sobornos a la petrolera estatal Petrobras a cambio de obtener obras, según un documento de la Fiscalía divulgado por la prensa.","peru21","2015/04/19"
"Arequipa. Habían sido detenidos durante protesta contra Tía Marìa","Juez da libertad a anti-mineros Hoy se reuniría el Premier Cateriano con los alcaldes y dirigi...","NA","La Corte Superior de Justicia de Arequipa dejó en libertad al presidente de la Junta de Usuarios del Valle de Tambo, Jesús Comejo Reynoso, uno de los principales personajes que encabeza la huelga indefinida en contra del proyecto minero Tía María, que busca instalar en la provincia de Islay.","peru21","2015/04/19"
