"headline","subheadline","author","content","newspaper","date"
"CARLOS BASOMBRÍO.","","Consultor e investigador en temas de seguridad ciudadana y analista político.","AFIRMA QUE LA CIUDADANÍA DEBE ESTAR ALERTA PORQUE LOS CRIMENES ORGANIZADOS Y LA CORRUPCIÓN SE INTENSIFICAN.","peru21","2015/01/04"
"","","","","peru21","2015/01/04"
"SUSPENSION DE RAMOS HEREDA.;;Carlsos Basombrío.""","HA SIDO UN PASO IMPORTANTE PARA DAR ESPACIO AL MINISTERIO PUBLICO MANEJARSE CON MAYORES CAPACITACIONES.","","","peru21","2015/01/04"
"","","","","peru21","2015/01/04"
"FUGA A BOLIVIA.","","Carlos Castillo.","LA SALIDA DE BEFAUNE LOSSIO ES UN INDICE CLAVE SOBRE LAS RELACIONES POLÍTICAS ACTUALES Y ANTERIORES.","peru21","2015/01/04"
"","","","","peru21","2015/01/04"
"Gestión del ministro Urresti.","","Continuará en la próxima página.","NO HA LOGRA DO MEJORAR SIGNIFICATIVAMENTE LA SEGURIDAD CIUDADANA NI REDUCIR LA CORRUPCIÓN EN LA POLICÍA.","peru21","2015/01/04"
"","","","","peru21","2015/01/04"
"PREGUNTAS SOBRE URRESTI COMO CANDIDATO PRESIDENTIAL.","","Basombrío opina.","MUCHOS PIENSAN QUE URRUSTI QUIERE SER CANDIDATO PRESENCIAL, SIN EMBARGO NO TIENE AMPLIAS CHANCES SIENDO EL GOBIERNO ACTUAL FRAGILE.","peru21","2015/01/04"
"","","","","peru21","2015/01/04"
"Cateriano replica a Aguirre Pérez.","","Pedro Cateriano.","RESPONDIÓ A LAS ACUSACIONES DE PEDRO AGUIRRE PEZSOÑEZ SOBRE SU PARTICIPACIÓN EN OPERACIONES CONTRA MILITANTES DEL MRTA.","peru21","2015/01/04"
"Martin Belaunde Lossio (DYD) considered extraordinary session due to severity of case against Belaunde Lossio","The Congress should convene an extraordinary session."," NA","Today, given the gravity of the Belaune Lossio case, DYD member Natalie Condori suggested calling for an extraordinary session of Congress.","peru21","2015/01/04"
"NOCHE DE CAMBIOS EN EL MINISTERIO PUBLICO","CORNERED BY THE COURT OF APPEALS","By Redaccion","Last night, after being cornered by the Court of Appeals, the Ministry of Justice sent orders to transfer prosecutor Garcia Perez because his conduct was deemed inappropriate during the investigation process regarding the alleged irregularities committed within the National Council of Judges (CNM); however, this decision has been appealed before the Supreme Court which will decide whether or not to uphold it.","peru21","2015/01/04"
"CORNELIO CALLS ON MAYORS FOR WORK AND SECURITY","Public request made to the Municipality of Lima by APP warns about corruption risks associated with hiring managers.","Cornelio Aguilar","In light of recent events involving former Prime Minister Jorge del Castillo who faced allegations related to contract awards while serving as Mayor of Miraflores, Cornelio Aguilar urged mayors across the country to focus on improving security rather than engaging in political theater over legislative discussions. He emphasized putting forth honest officials without connections tied back to cases like Comunicore.","peru21","2015/01/04"
"The Optimism of Antero – Change Course Now”;“Flowers Araoz urges congressmen to work on issues like urban safety instead of turning legislative sessions into farces.”;Antero Flores Araoz""","Optimistic change requires action now according to Flowers Araoz urging lawmakers to prioritize pressing matters such as citywide crime prevention measures above passing laws akin to those concerning employment regulations seen previously.","","","peru21","2015/01/04"
"Economic Growth Despite Challenges","President’s Economic Achievements Highlighted","Daniel Figallo","Despite challenges posed by global economic conditions, President Martin Vizcarra highlighted significant achievements including infrastructure development projects worth billions invested throughout various regions leading up until December last year resulting in job creation opportunities nationwide.","peru21","2015/01/04"
"Luis Castañeda Faces Opposition Over Youth Employment Law","Lawmaker suggests repeal amid controversy surrounding its implementation.","José Leon","Due to lack of consensus around youth employment legislation enacted earlier this month, lawmaker Jose Leon stated there remains little choice but complete annulment followed by fresh deliberations aimed towards crafting more effective policies addressing unemployment among young people facing difficulties entering workforce today.","peru21","2015/01/04"
"Aprobaron Plan de Electrificación Rural","NA","NA","Con el objetivo de establecer un marco normativo para la promoción y el desarrollo eficiente y sostenible de la electricidad en áreas rurales, el Ministerio de Energía y Minas aprobó el Plan Nacional de Electrificación Rural para el período 203015.","peru21","2015/01/04"
"Multaran a Clínicas y Hospitales","Anuncio del Ministro de Salud","NA","El ministro de Salud, Anibal Vasquez, anunció que la Superintendencia Nacional de Salud aplicará multas hasta por casi 52 millones a los centros de salud que vulneren los derechos de los pacientes.","peru21","2015/01/04"
"Incrementará Producción de Petroleo","Empresa china anuncia aumento","NA","La empresa Corporación Nacional de Petróleo de China, operadora de los activos adquiridos a Petrobras en el Perú, anunció que este año aumentará su producción de petróleo en el país debido a un nuevo programa de perforación.","peru21","2015/01/04"
"Hallan Objetos Posibles del Avión Accidentado","Confianza en identificar el Airbus","Henry Bambang Soelistyo","Las autoridades indonesias informaron que están seguras de haber hallado el vuelo 8501 de AirAsia después de que equipos detectaron varios grandes objetos en el fondo marino.","peru21","2015/01/04"
"Nigeria: Niños Secuestrados por Boko Haram","Secuestro masivo reportado","NA","Cuarenta niños y adolescentes fueron secuestrados en el noreste de Nigeria por integrantes de Boko Haram para convertirlos en combatientes.","peru21","2015/01/04"
"Ecuador Retiene Fondos Palestinos","Israel responde ante solicitud ICC","NA","Israel ha decidido retener ingresos fiscales destinados a los palestinos y buscar maneras de procesar criminalmente a líderes palestinos tras su solicitud de membresía en la CPI.","peru21","2015/01/04"
