"headline","subheadline","author","content","newspaper","date"
"Dominó el temor tras fallo de la Corte IDH","","Américo Zambrano","Hoy en día, uno pensaría que... ","correo","2015/07/05"
"Nacional: Militares se pronuncian sobre la reciente sentencia de la Corte IDH","","Grupo Epensa PE","LA JUSTICIA LLEGÓ TARDE, PERO DA TRANQUILIZACIÓN PARA LOS COMANDOS.","correo","2015/07/05"
"Caso de comandos Chavín de Huántar tiene ya diez meses en manos del Ministerio Público","","Víctor Vasquez","Según el documento de la apertura de investigación al que Correo tuvo acceso, el caso fue recibido por la 58° Fiscalía Penal de Lima en noviembre del 2014.","correo","2015/07/05"
"Informales ven caída en ventas debido a ‘Niño’”;“Dirigente dice que ganancias se redujeron a casi la mitad”;Héctor Jara""","Diñez Alva, dirigente oficial de los empresarios de Gamarra, señala que la variabilidad climática de Lima redujo las ganancias en un 40%","","","correo","2015/07/05"
"Amplían zona de vacunación frente a brotes sospechosos de sarampión","Ministerio de Salud intensifica campaña","Washington Toledo","Personal médico especializado está realizando visitas casa por casa en áreas consideradas de riesgo.","correo","2015/07/05"
"Policías contarán con nuevos uniformes a partir de agosto","Anuncia Ministro de Gestión Interior","Leoncio Delgado","Este año se realizará la entrega de dos lotes más de uniformes, culminando en los primeros meses de 2016.","correo","2015/07/05"
"Federico Villareal rechaza interferencia política en la autonomía de universidades públicas","Asamblea Universitaria critica decisiones de SUNEDU","Federico Villareal","Los integrantes de la Asamblea Universitaria, reunidos en sesión ordinaria de fecha 30 de junio de 2025, acordaron emitir el siguiente pronunciamiento público.","correo","2015/07/05"
"69% de trabajadores buscan nueva colocación","Clorinda Flores cflores@grupoepensa.pe","Clorinda Flores cflores@grupoepensa.pe","Según un estudio realizado por Laborum, aproximadamente el 70% de la población económicamente activa en el Perú es informal, careciendo de seguro de salud y cobertura de pensiones.","correo","2015/07/05"
"Mercado de telecomunicaciones MTC alista reglamento de las OMVs","Diálogo previo a la última reunión de la Alianza del Pacífico","Fuentes Anónimas","José Gallardo, ministro de Transportes y Comunicaciones, indicó que el reglamento para las Operadoras Móviles Virtuales será publicado próximamente, facilitando así la entrada de compañías extranjeras al mercado peruano.","correo","2015/07/05"
"Inversión pública gubernamental","Medida aceleradora lanzada","Fuente Oficial","Con facultades legislativas especiales, el gobierno publicó el decreto legislativo 1176 destinado a potenciar la inversión pública en el año fiscal 2025 mediante ajustes presupuestarios específicos.","correo","2015/07/05"
