"headline","subheadline","author","content","newspaper","date"
"Vacaciones flexibles entra en debate","MEF: 22 días","","Debate actual sobre la entrada en vigor de las nuevas regulaciones de vacaciones.","peru21","2018/12/14"
"Caso cocteles: Abogados de Keiko procesados","Keiko Fujimori enfrenta nuevas acusaciones.","","Abogados involucrados en el caso cocteles de Keiko Fujimori fueron procesados después de intentar influir en los testimoniantes.","peru21","2018/12/14"
"Felix Moreno sale del país","Salida autorizada a pesar de evidencias."," ""NA""","Felix Moreno obtendrá permiso para salir del país aunque existen evidencias contrarias.","peru21","2018/12/14"
"Tubo Solar Mata Bacterias","Importancia de ventilar espacios habitables."," ""NA""","Ilustrativo artículo sobre cómo la luz solar elimina bacterias causantes de enfermedades respiratorias.","peru21","2018/12/14"
"Diseño de la nueva Junta Nacional de Justicia","Diálogo avanzado para implementación efectiva."," ""Fabiana Sanchez Dinatalle""","Descripción del avance hacia la creación de la nueva Junta Nacional de Justicia, enfatizando cambios estructurales significativos.","peru21","2018/12/14"
"Investigan posible manipulación electoral","Denuncian irregularidades en conteo de votos."," ""Walter Gutierrez""","Artículo centrado en las sospechas de fraude electoral basándose en datos recopilados durante el recuento de votos.","peru21","2018/12/14"
"Mundo Francia. Mata a tres paralelo – Terrorista en El Nacional se despide","NA","NA","Chérif Chekatt, el terrorista que el martes mató a tres personas e hirió a otras trece en el centro de Estrasburgo, fue abatido por las fuerzas de seguridad.","peru21","2018/12/14"
"Pell se declara no culpable","NA","Benjamin Griveaux","Así lo confirmó el portavoz del gobierno francés, Benjamin Griveaux, Pero sus argumentos no convinieron al jurado, Que deliberó durante tres días.","peru21","2018/12/14"
"Columbia pide respeto","NA","NA","El Gobierno de Columbia exigió al Presidente Venezolano, Nicolas Maduro, que respete a su homólogo Columbian, Ivan Duque.","peru21","2018/12/14"
"Hertz inaugura dos sucursales en Lima","Inauguran nuevos puntos de renta de vehículos","NA","Consolidándose en el mercado y acercándose cada día más a sus clientes, ofreciendo diversos modelos y marcas en automóviles, SUVs, camionetas 4x4, vans y minivan.","peru21","2018/12/14"
"Evaluación preferente de universidad peruana","Para estudiantes de 5° de secundaria","Universidad Andina del Peru","Prepara una evaluación gratuita para permitir ingreso directo desde el colegio.","peru21","2018/12/14"
"Auditoría legal devuelve caso de Arlette Contreras","Se ordena nuevo juicio","Shirley Ávila","Tras casi cuatro años de espera, la primera sala penal de apelaciones envío el caso de Arlette Contreras a fojas cero, ordenando un nuevo juicio.","peru21","2018/12/14"
"Gobierno busca evitar nueva victimización de Arlette Contreras","Ministerio de la Mujer respalda decisión","Eliana Revolar","Revistar la posibilidad de revisar decisiones previas para asegurar justicia adecuada para Arlette Contreras.","peru21","2018/12/14"
"Informe revela aumento de feminicidios en Perú","Casos reportados alcanzan cifras alarmantes","NA","Al momento se registran 136 femini-cidios en el territorio nacional.","peru21","2018/12/14"
"General PNP denunciado por agresión doméstica","Denuncia interpuesta por su esposa Maria Barbieri","Cartos Moran","María Barbieri solicitó ayuda urgente al ministerio del interior frente a repetidas agresiones.","peru21","2018/12/14"
"Línea 2 del metro de Lima avanzará rápido","Anuncio oficial indica entrega anticipada","Martín Vizcarra","El presidente indicó que el primer tramo de la Línea 2 del Metro de Lima estará listo para diciembre de 2020.","peru21","2018/12/14"
"Serie de arrestos vincula a Venezuela con feminicidio","Detención de sospechosos relacionados con el transporte del cadáver","NA","Agentes de la división criminal intervienen a individuos implicados en el transport del cuerpo encontrado en Villa El Salvador.","peru21","2018/12/14"
"Banda internacional de narcóticos desarticulada","Operativo conjunto deja múltiples detenidos","NA","Un amplio operativo coordinado dejó a 18 supuestos líderes de una peligrosa organización criminal bajo custodia.","peru21","2018/12/14"
"Diversidad artística en ‘Musical’”;Presentación destacada en festividad navideña""","NA","Una mezcla vibrante de talentos locales y globales prometen deleite visual y auditivo en la próxima temporada de espectáculos musicales.","","peru21","2018/12/14"
