"headline","subheadline","author","content","newspaper","date"
"Gestion Estudio de Inversión","Generación Z tiene plena recordación...","Silvia Diaz","Para conocer ese fenómeno, la consultora Invera desarrolló el estudio ‘De Generación Z: La generación del atajo en Lima’, el cual señala que las categorías de gaseosas, yogurt, comida rápida, supermercados y periódicos (y revistas) están en la memoria del 100% de este segmento de consumo práctico y de corto plazo.","gestion","2014/09/25"
""," "," ","[...] Dispusos a saltar barreras [...] convertiéndose así en consumidores impacientes. Anteriormente, un joven buscaba formas creativas para adquirir fondos [...]","gestion","2014/09/25"
"Cambio en Timón de Doe Run Peru","Right Business deja la Administración, Profit la asume.","Vanessa Ochoa Fattoriini""","Tras dos años y cuatro meses, Right Business decidió retirarse debido a tensiones internas dentro de la Junta de Acreedores, siendo remplazado por Profit como nuevo administrador concursal.","gestion","2014/09/25"
"Herramientas Empresariales","Cambios Estratégicos en Doe Run Peru","Alberto Maita Arellano""","Reflexiona sobre cómo mejorar la infraestructura básica de las empresas afecta positivamente la moral y productividad de los empleados.","gestion","2014/09/25"
"Innovación en Energía","ContourGlobal planea expansión en energía renovables","Karl Schnadt","Con miras a expandir su producción de energía limpia, ContourGlobal está explorando inversiones en pequeñas plantas hidroeléctricas y solar fotovoltaicas, proyectando un aumento de 100 a 150 MW en los siguientes dos años.","gestion","2014/09/25"
"Gestionan expectativas tras dependencia de figuras clave","","","Clave. Pero depender con demasiada frecuencia de estas personas clave puede desgastarlos y afectar su desempeño.","gestion","2014/09/25"
"Crecimiento sustentable en talento humano","","","Dé un paso atrás y piensa en cómo expandir suficientemente el talento para obtener los resultados que quieres. Archiven nadie se moleste si responde. Haz uso de otras áreas de trabajo, fuerzas disponibles y grupos especiales para versatilidad!","gestion","2014/09/25"
"Semanario exclusivo: Protección insuficiente de datos empresariales","Rosario Calderón, KPMG destaca deficiencias","Rosario Calderón, KPMG","Calderón señala que sólo algunas pocas empresas implementan medidas adecuadas de seguridad para proteger sus bases de datos, carencia reportada al Ministerio de Justicia.","gestion","2014/09/25"
"Informe sobre comunicación responsable en empresas locales","Reseña investigaciones actuales","Miguel Ugaz, Comunicación Estratégica","Revisa una investigación reciente sobre prácticas de responsabilidad social en empresas de comunicación locales.","gestion","2014/09/25"
"Tecnología contra delitos online","André S. Williamson advierte aumento de amenazas","André S. Williamson, Microsoft Latinoamérica","Williamson alerta sobre el incremento significativo de víctimas debido a correos electrónicos fraudulentos durante los últimos dieciocho meses.","gestion","2014/09/25"
"Especial telecomunicaciones: Expertos estiman futuros avances","Proyecciones hacia mayores conexiones digitales","","Un especialista sugiere que podrían surgir varias redes móviles adicionales en el Perú, facilitando el acceso universal.","gestion","2014/09/25"
"","","","","gestion","2014/09/25"
"Feria Emprendedores Silicon Valley: Consejos de éxito","","","Los secretos de los primeros emprendedores de Silicon Valley incluyen cinco consejos cruciales sobre liderazgo dirigidos a nuevos CEOs.","gestion","2014/09/25"
"Historia de ICCGSA: Éxito y visión a futuro","Entrevista con Fernando Castillo, CEO de ICCGSA","Raúl Escárrega Roceros","Desde su inicio hace casi medio siglo, ICCGSA ha experimentado un notable crecimiento, multiplicando sus ventas y planifica expansiones tanto físicas como industriales.","gestion","2014/09/25"
"Cual analizará la desaceleración que enfrenta la economía peruana, la situación económica mundial y el panorama para el próximo año."," NA","","Expositores Perspectivas Económicas 2015 tendrá como expositores al socio director de Macroconsult, Elmer Cuba, al analista político Enrique Castillo y al Country Manager de Kantar Worldpanel, Manuel La Riva. Cuba expondrá el tema ‘La hoja de ruta de la economía peruana: señales para decidir’; Castillo hablará sobre ‘Cómo influirán las elecciones en su negocio’, y La Riva sobre ‘A quién, cómo y qué vender’. ","gestion","2014/09/25"
"Congreso le enmendará la plana al MEF sobre futuro de Impuesto Activo Neto – Comisión de Economía"," NA","Omar Mariluzu","La Comisión de Economía del Congreso mantuvo la ‘exoneración’ del Impuesto Temporal a los Activos Netos (ITAN) a empresas en etapas preoperatorias, a partir del 2015. Además, especificó que los pagos ya efectuados en el 2013 y 2014 serán considerados como créditos del Impuesto a la Renta.","gestion","2014/09/25"
"Ingreso promedio mensual de los ejecutivos es 4.7 veces el de los operarios – Mercado Laboral"," NA","Mariluzu Laguna","La desaceleración del movimiento económico en la primera parte del 2014 afectó el avance del empleo en el país; no obstante, el ingreso de los trabajadores peruanos sigue creciendo este año en todos los sectores productivos y tipos de empresa.","gestion","2014/09/25"
"Autoriza a CNPC preparar plan de producción de gas natural en Lote 58"," NA","Elías García Olano","Durante una presentación ante la Comisión de Energía y Minas del Congreso, el titular del MEM, Eleodoro Mayorga, mencionó que la compañía China National Petroleum Corporation (CNPC) deberá plantear un plan de producción de gas natural en el Lote 58, ubicado en las proximidades del yacimiento de Camisea.","gestion","2014/09/25"
"Escenario legal del APR según OEFA","Contraste con artículo 74° de la Constitución","","Que formule el presidente del CD OEFA en el sentido de que el uso del APR por su institución ‘cumple con las exigencias constitucionales y legales correspondientes', habría que contrastarla, entre otros, con el artículo 74º de la Constitución, sobre las prohibiciones de las leyes de presupuesto para contener normas sobre materia tributaria y, en este caso específico, sobre el carácter prohibitivo de obligar a una persona no gobernada a pagar un aporte por acción; ya una entidad no regulatoria a recaudar tal aporte.","gestion","2014/09/25"
"Incentivo Minero","Mensaje de Carlos Paredes","Carlos Paredes","En su edición del 18.09.2014, Carlos Paredes transmite el mensaje de que no hay mucho por hacer para incentivar la inversión minera porque los precios de los metales han caído. Es cierto, los precios son determinantes, pero sí se puede hacer algo para incentivari la inversión minera: dictar una norma que impida que autoridades regionales y locales lideren paralizaderas, boicots o sabotajes basados en argumentos falaces.","gestion","2014/09/25"
"Sobre el correo electrónico y celular para obtener un RUC","Opinión de Pedro Manrique","Pedro Manrique","Es necesario incentivar las inversiones en el país. Subsidios eficientes. Se notó de inmediato la mano técnica de Jose’ Galardo, nuevo ministro de Transportes y Comunicaciones, al anunciar que el Estado dotará los vuelos a varias localidades de la selva. Finalmente, un ministro que remedia lo económicamente ineficiente que son los subsidios cruzados, un error que consiste en pensar que las cargas sociales (que beneficiaban a la sociedad, además de su beneficio privado) deberían solventarse mediante fondos públicos, no incrementando la tarifa del mismo servicio prestado a otros, como ocurre hoy en día en prácticamente todos los servicios del Perú, en los que el Estado interviene de alguna manera, haciendo gala de la antigua frase de que ‘hay que llevar carne y hueso’. Parece que el ministro tiene claro que lo más eficiente es vender el hueso y la carne por separado, cada uno a su precio justo.","gestion","2014/09/25"
