"headline","subheadline","author","content","newspaper","date"
"waw trome.pe offers Facebook connection","","","","trome","2014/02/07"
"Nueva Minivan disponibles desde S/499 total","Promoción especial","","Compra nueva MiniVan con precios increibles.","trome","2014/02/07"
"SUFRIÓ Taquicardia Michelle Soifer","Clarifica relación con jugador","","Defensoras de Animales critican actitud de actor deportivo.","trome","2014/02/07"
"AÑO NUEVO – Opinan sobre posible robo en compras de Binoculares","Encuesta anterior pregunta sobre General Roberto Chiabra","","Consulta pública respecto a eventos relevantes.","trome","2014/02/07"
"TROMEOOPINAHOY: Intento de Robo en Compras de Binoculares","Opinión Popular","","Los ciudadanos expresan su opinión sobre temas controversiales.","trome","2014/02/07"
"Critica aumento de Ambulantes en Gamarra","Exceso de comerciantes afecta flujo peatonal","Kevin Paz Gonzalez","Se requieren medidas urgentes para regularizar situación comercial.","trome","2014/02/07"
"Felicidades Compadres, ven esa foto","Felicitaciones navideñas","","Mensaje festivo compartido durante celebraciones.","trome","2014/02/07"
"Gamer enfrenta consecuencia legal por incidente fatal","Asalto termina en tragedia","","Detalles sobre juicio relacionado con altercado grave.","trome","2014/02/07"
"Policía necesita incremento en número de patrullajes","Requisito urgente en áreas congestionadas","Gladys Perona Butler","Apoyo necesario para mejorar orden público en sectores clave.","trome","2014/02/07"
"Historial criminal revela motivos oscuros detrás de homicidio juvenil","Juvenil busca justicia familiar","","Análisis profundo del contexto emocional involucrado en crimen.","trome","2014/02/07"
"Liquidación de Productos únicamente S/299 Total","Oferta limitada tiempo","","Descuento significativo aplicable bajo término específico.","trome","2014/02/07"
"Distribución Hyundai incluye televisores HD","Incentivo financiero disponible","","Descripción de oferta automotriz destacada.","trome","2014/02/07"
"Informe de accidente dramático en Puente La Atarjea","Vehículo casi precipitado debido a colisión","Juan Yucra","Relato detallado del evento peligroso ocurrido en infraestructura urbana.","trome","2014/02/07"
"Misterioso asesinato vinculado a rivalidad musical","Violento conflicto culmina en tragedia","Emilio Girilo","Contexto cultural influye decisivamente en acciones extremas tomadas.","trome","2014/02/07"
"Asesinato en barrio residencial deja comunidad alarmada","Investigan sospechas de ajuste de cuenta","José Rivera","Narrativa sobre búsqueda intensiva de culpables en área habitacional.","trome","2014/02/07"
"Evaluación de riesgos laborales resulta en lamentable pérdida humana","Accidente industrial causa gran consternación","Mario Ruiz Calderón","Informe técnico sobre protocolos seguidos previo al incidente.","trome","2014/02/07"
"Operativo nocturno concluye con hallazgo macabro","Cadaver encontrado en lugar poco usual","Juliana Pérez","Resolución operativa compleja documentada exhaustivamente.","trome","2014/02/07"
"waw trome.pe offers Facebook connection","","","","trome","2014/02/07"
"Nueva Minivan disponibles desde S/499 total","Promoción especial","","Compra nueva MiniVan con precios increibles.","trome","2014/02/07"
"SUFRIÓ Taquicardia Michelle Soifer","Clarifica relación con jugador","","Defensoras de Animales critican actitud de actor deportivo.","trome","2014/02/07"
"AÑO NUEVO – Opinan sobre posible robo en compras de Binoculares","Encuesta anterior pregunta sobre General Roberto Chiabra","","Consulta pública respecto a eventos relevantes.","trome","2014/02/07"
"TROMEOOPINAHOY: Intento de Robo en Compras de Binoculares","Opinión Popular","","Los ciudadanos expresan su opinión sobre temas controversiales.","trome","2014/02/07"
"Critica aumento de Ambulantes en Gamarra","Exceso de comerciantes afecta flujo peatonal","Kevin Paz Gonzalez","Se requieren medidas urgentes para regularizar situación comercial.","trome","2014/02/07"
"Felicidades Compadres, ven esa foto","Felicitaciones navideñas","","Mensaje festivo compartido durante celebraciones.","trome","2014/02/07"
"Gamer enfrenta consecuencia legal por incidente fatal","Asalto termina en tragedia","","Detalles sobre juicio relacionado con altercado grave.","trome","2014/02/07"
"Policía necesita incremento en número de patrullajes","Requisito urgente en áreas congestionadas","Gladys Perona Butler","Apoyo necesario para mejorar orden público en sectores clave.","trome","2014/02/07"
"Historial criminal revela motivos oscuros detrás de homicidio juvenil","Juvenil busca justicia familiar","","Análisis profundo del contexto emocional involucrado en crimen.","trome","2014/02/07"
"Liquidación de Productos únicamente S/299 Total","Oferta limitada tiempo","","Descuento significativo aplicable bajo término específico.","trome","2014/02/07"
"Distribución Hyundai incluye televisores HD","Incentivo financiero disponible","","Descripción de oferta automotriz destacada.","trome","2014/02/07"
"Informe de accidente dramático en Puente La Atarjea","Vehículo casi precipitado debido a colisión","Juan Yucra","Relato detallado del evento peligroso ocurrido en infraestructura urbana.","trome","2014/02/07"
"Misterioso asesinato vinculado a rivalidad musical","Violento conflicto culmina en tragedia","Emilio Girilo","Contexto cultural influye decisivamente en acciones extremas tomadas.","trome","2014/02/07"
"Asesinato en barrio residencial deja comunidad alarmada","Investigan sospechas de ajuste de cuenta","José Rivera","Narrativa sobre búsqueda intensiva de culpables en área habitacional.","trome","2014/02/07"
"Evaluación de riesgos laborales resulta en lamentable pérdida humana","Accidente industrial causa gran consternación","Mario Ruiz Calderón","Informe técnico sobre protocolos seguidos previo al incidente.","trome","2014/02/07"
"Operativo nocturno concluye con hallazgo macabro","Cadaver encontrado en lugar poco usual","Juliana Pérez","Resolución operativa compleja documentada exhaustivamente.","trome","2014/02/07"
"waw trome.pe ofacebook com/tromepe O ©tromepe gnerrr MINIVANS NUEVECITAS ","","","","trome","2014/02/07"
"Cómo Michelle Soifer enfrentó una situación médica.","","","Michelle Soifer sufrió taquicardia, pero aclara a ...","trome","2014/02/07"
"Aumento de robos en compras gubernamentales.","","","Encuesta HOY: ¿Cree que hubo intento de robo en la compra de binoculares para la Policía?","trome","2014/02/07"
"Sugerencias para mejorar la relación con hijos jóvenes.","","Maria","Los niños necesitan muchísimo más cuidado.","trome","2014/02/07"
