"headline","subheadline","author","content","newspaper","date"
"Reunión 2+2 en Santiago fijó cronograma preciso para establecer las coordenadas geográficas del límite marítimo entre Perú y Chile.",""," ","Se darán a conocer en una próxima cita 2+2 fijada para los días 24 y 25 de marzo en Lima.","publimetro","2014/02/07"
"NORMA PROMULGADA SOBRE PROTECCION ANIMAL NO REGISTRADAMENTE IMPLEMENTADA","Norma promulgada en el 2000 nunca fue reglamentada. "," ","“Al margen del reprochable comportamiento de algunos activistas protectores de animales, la situación del joven Tadashi Shimabukuro, autor de la despiadada muerte de un gato difundida por book, ha puesto sobre el tapete la fragilidad de la legislación peruana en materia de protección de animales.”","publimetro","2014/02/07"
"HUMALA DA INICIO A OBRA MAJES SIGUAS II","Proyecto de irrigación Majes Siguas II en Arequipa con inversión superior a los US$404 millones. "," ","Gracias a este proyecto, que fue postergado por cuatro décadas, se ampliará la frontera agrícola en 38 mil hectáreas, se generarán 200 mil puestos de empleo y se beneficiará a alrededor de 300 mil familias mediante la agricultura y la exportación.","publimetro","2014/02/07"
"COSTA RICA SE UNIRIA AL BLOQUE PACIFICO","Laura Chinchilla, Presidenta de Costa Rica, participará en la Octava Cumbre Presidencial de la Alianza del Pacifico. "," ","Así lo informó ayer en conferencia de prensa Maria Angela Holguin, Canciller Colombiana.","publimetro","2014/02/07"
"LLEGAN MAS INVERSIONES CHILENAS AL SECTOR RETAIL","Las cadenas Ripley y Parque Arauco continuarán expansionando en el mercado peruano. "," ","Según informó ayer el diario chileno El Pulso, estas empresas planean inversiones significativas en varios sectores económicos en América Latina.","publimetro","2014/02/07"
"TWEETER CIERRA CON GRANDIOSAS PERDIDAS","Twitter cierra el 2023 con una pérdida de USD 645 millones. "," ","Solo en el cuarto trimestre del año pasado, cuando Twitter entró a la bolsa de valores, la pérdida neto fue de USD 111 millones.","publimetro","2014/02/07"
"Papa Francisco subastó su Harley Davidson","","","La moto Harley Davidson que el Papa Francisco recibió como regalo de la propia marca en junio pasado, fue vendida ayer en París por 284 mil dólares.","publimetro","2014/02/07"
"Inauguran Museo de la Prostitución en Holanda","Local expone las intimidades del célebre Barrio Rojo de Amsterdam.","","En el Barrio Rojo de Ámsterdam, Holanda, desvela desde ayer sus secretos más íntimos en el primer museo del mundo dedicado a la prostitución.","publimetro","2014/02/07"
"Tres toneladas de marfil destruidas","","","El gobierno de Francia destruyó tres toneladas de hueso de marfil cortado, con el fin de sensibilizar al público para luchar contra el tráfico de ese material proveniente de elefantes africanos.","publimetro","2014/02/07"
"Fotos nominadas al Sony World Photography Award","","","Un día después de su revelación, la organización mostró algunas fotos nominadas más destacadas.","publimetro","2014/02/07"
"Guardianes del Aeropuerto en Ecuador","Seis aves y dos perros forman parte del equipo de seguridad.","","Su función es ahuyentar a las palomas de los alrededores y así evitar que impacten contra los aviones.","publimetro","2014/02/07"
"Cristal enfrenta crisis post-Libertadores","Plantel regresa a Lima tras eliminación.","Diego Penny","‘’Haber atajado dos penales no me libra de las críticas. Es una catástrofe deportiva lo que nos pasó en Brasil.’'","publimetro","2014/02/07"
"Luis Enrique deja Barcelona","Técnicos españoles buscan nuevo DT.","","'Diariamente se realiza un seguimiento detallado de posibles candidatos.'","publimetro","2014/02/07"
"Miami Heat domina a LA Clippers","LeBron James lidera victoria decisiva.","","Los Miami Heat ganan a domicilio 116–112 a Los Angeles Clippers.","publimetro","2014/02/07"
"Hospital de Grenoble desmiente muerte de Schumacher","Falso rumor circuló durante eventos posteriores al accidente.","","Tras propagarse el rumor, una decena de periodistas, incluyendo cinco equipos de televisión, se instalaron frente al hospital.","publimetro","2014/02/07"
"Sochi contrasta tradiciones locales con modernidad olímpica","Taxista relata peculiaridades de la ciudad.","Alexey Shuneav","Para escapar del invierno, lo que hacen los rusos es enrumbar a Sochi.","publimetro","2014/02/07"
"Robocop Remake presenta nueva versión protagonizada por Joel Kinnaman","Abbie Cornish interpreta a la esposa convertida en Cyborg.","","Este remakese basa en la misma línea narrativa de acción y drama tecnológico caracterizado por la mezcla humana-cibernética.","publimetro","2014/02/07"
"Novedades sobre el remake de Robocop","NA","NA","Nacional, que espera que los tics del ultraviolento largometraje de accion ochentero de Paul Verhoeven le den su voto de confianza al remake de Jose Padilha. Comrnsh, quien interpreta a Ellen Murry, esposa del oficial de policia Alex Murphly (Joey Kinnamann), que tras un atentado sera reconstruida como RoboCOp, desea que todos nos enamoren con la nueva version.","publimetro","2014/02/07"
"Homenaje a Woody Allen en Argentina","En medio de la polemica por la denuncia de abuso a una de sus hijas","NA","La figura de Woody Allen (78) protagoniza desde ayer en Buenos Aires, Argentina, una mostra homenaje montada por el artist plastico argentino Hugo Echarrt. Queermontanto a Wooddy es el titulo de la muestra que puede verse hasta el 6 de marzo en el Centro Cultural Borges, de la Capital Argentinai, y que contiene 25 pinturas de gran tamano, audio y algunas video en tributo al cineastaporterior.","publimetro","2014/02/07"
"Aparición conjunta de Lady Gaga y Britney Spears","Las controversiales divas del pop uniran sus voces para grabar un tema a dueto en un futuro ‘no muy distante’”;“US Weekly”;Los rumores crecieron aun mas cuando la misma Mother Monster escribio en su Twiter Yo y BritBrit’, abriendo la posibilidad de formar un explosivo duo con Spears.”","","","publimetro","2014/02/07"
"Turbulentos eventos relacionados con Justin Bieber","Denuncia de acoso por parte de una azafata de aerolinea","NA","La azafata de un avion privado denuncio que el idol juvenil Justine Bieber y su padre Jeremy la acosaron y abusaron de ella verbalmente durante un viaje hacia Nuevo Jersey el ultimo sabado. Ademas, segun el reporte de vuelo, los Bieber fumar tan mucha marihuana que los pilotos tubieroa utilizar mascaras de gas en la cabina.","publimetro","2014/02/07"
