"headline","subheadline","author","content","newspaper","date"
"Expansión de Canales de Riego","","","Los nuevos canales estarán situados en las regiones de Junín, Tacna, Lima (provincia de Oyon) y Ancash, aseguró el ministro del sector, Daniel Urresti.","gestion","2016/06/01"
"Antecedentes Legales","","","De anteriores casos involucrando a terceros que suspendieron proyectos petroleros en zonas protegidas, existen dos ejemplos relevantes: uno sin intervención judicial y otro relacionado con un veredicto del Tribunal Constitucional.","gestion","2016/06/01"
"Inversiones Petroleras","","","Empresas petroleras ya habían advertido problemas potenciales derivados de la creación de nuevas reservas, especialmente en relación con los bloques 103 y 116 en Loreto, debido a conflictos legales causados por la superposición territorial.","gestion","2016/06/01"
"Nueva Estrategia Marítima","","","Según declaraciones del presidente de Perupetro, primero deben completarse las investigaciones preliminares antes de decidir cualquier acción futura referente a las reservas marinas planeadas frente a Piura y Tumbes.","gestion","2016/06/01"
"Demandas Privadas en Proyectos de Riego","PAUSA PARA PROXIMO GOBIERNO","","Actualmente existe una demanda considerable de aproximadamente S/ 250 millones destinados a proyectos de riego, muchos de ellos listos para licitación pública conforme mencionó el ministerio correspondiente.","gestion","2016/06/01"
"","","","","gestion","2016/06/01"
"Evaluación Ambiental de la OCDE","Recomendaciones para Mejoras","ELIAS GARCIÁA OLANO","La OCDE recomienda revisar las tarifas actuales del agua en Perú para reflejar adecuadamente los costos operativos y externos impactantes en el suministro de dicho recurso vital.","gestion","2016/06/01"
"Precio del Agua en Perú","Tarifas Insuficientes","","La OCDE advierte que el valor asignado al agua en Perú es insuficiente y sugiere implementar tarifas que realmente cubran los costos totales incluido el tratamiento municipal.","gestion","2016/06/01"
"Gobierno Evalúa Creación de Reservas Marinass","Sin Obstáculo Notable","","Manuel Pulgar-Vidal, ministro del ambiente, confirmó que la idea de expandir las reservas marinas no presenta complicaciones importantes con el Ministerio de Producción.","gestion","2016/06/01"
"Cambio Climático y Precios Energéticos","Impacto Económico Localizado","","Un análisis realizado reveló cambios específicos en los precios de diferentes tipos de combustibles, influenciando principalmente el sector de transporte y generando variaciones en la inflación mensual.","gestion","2016/06/01"
