"headline","subheadline","author","content","newspaper","date"
"E VICTIMAS PEDEMUNVMPOP ‘WNSNO’”;‘ESTAMOS AFUERA SOMOS SEIS PERSONAS?’ ""","","INCENDIO EN SARCOME DE 6 DESESPERADOS, 4 MUJERES Y UN HOMBRE PUEDEN MORIR AHOGADOS ORAA DOS – (AL DÍA)”;","","trome","2016/11/17"
"MÁS TIEMPO EN FAMILIA","","MI AMIGO, EL FOTÓGRAFO GARY, LLEGÓ AL RESTAURANTE POR UN RICO ESCABECHE DE POLLO CON PRESA GRANDE, CEBOILLITA, CAMOTE, HUEVO DURO, ACEITUNA Y UNA PORCIÓN DE ARROCITO BLANCO.","“Y PARA TOMAR, UNE CHICHACOMPAÑÉS EN LAS RED SOCIALES DE TODO TIPO. “Uno dice’: Si esto pasa en uno de los centros comerciales más seguros del país, imaginemos lo que podría ocurrir en Mesa Redonda o Gamarra.” DIOS NOS PROTEGERÁ. Aquí ha habido una evidente negligencia que no podemos tolerar. Y es lamentable que suceda cuando los ojos del mundo están sobre nuestro país debido a la CUMBRE APEC. Enviamos nuestros sentimientos hacia los familiares de las víctimas y, sinceramente, esto debe motivarnos a adoptar todas las medidas necesarias ahora que se aproximan las festividades de Navidad y Fin de año.”","trome","2016/11/17"
"“AVERIGÜENSE QUE SON SUS HIJOS”","","DIRECTOR PERIODISTICO: CARLOS PRENSA POPULAR SAC","“Cuando estés con tus hijos, sean en casa, mirando una película o en el parque, dedícate completamente a ellos. Deja el móvil apartado y observa cómo interactúan. Observa sus caras llenas de curiosidad y admiración. Establece rutinas familiares. Ya que se avecina la Navidad, planifica colocar el árbol familiarmente. Esta práctica une a la familia y crea memorables experiencias cuando los niños crecen. Intereses compartidos. Cuando aprendes algo nuevo junto a tus hijos, ayuda a construir conexiones significativas y genera grandes oportunidades.""","trome","2016/11/17"
"Aviso","","Director periodístico: Carlos Prensa Popular Sac LeMiró Quisada 247, Esmeraldas hrio: y Telefono: 311–6500.","Contenido elaborado por Director Periodístico: Carlos PrensaPopularesac Le.MiróQuisada 247,EsmeraldashrioeTelefonono311–6500.ElautordealcartaelindicaloquehayacamaramunicipialdelaperiferiacaptóelsucedohabitadoenelcuarterodePiérota279.Estadichoquesufamiliahallóincorporadaenlahogarahastael4denoviembredel2015,alessediadelaprimeramanodemarchoenelcuarteroindicado.Seindióqueloshospedaroonlicorcointegrantenuestraactrizguillermopaulesascasi22anhosenhuánuco,dondeestábasercondido,luego dermataraprudencioppaucarpáucarrande46.Seresconfesionósuhechoradióqueacosabademiembrasantenerrelaciónsentimentalencontrabajoél,ydecideeliminarlo,crueldemente,hizocreerqueelactorhadesuspicidoporpropiocuenta.Comoresultado,Detallesdetectorshomicidiosdirincricapturanpaulenhuánuco.DiceRevoredoaclararelacrime.“Paul”declaróqueacusabaluisobrerenlacesecretosentreellos,amenazándolocondivulgarcualeseran.Despuésdeesto,paulasescolocaenHuánuco,ubicadoenlugaresterritorioextranjero,comoestrategiadedefendersecontraeventualesequeda.primeriempo,revolvedorsolicitaninformaciónadicionalparaconfirmarlaveracidaddestassugerencias.Sinembargo,continúanalbusquedaactiva,exigiendoqueelculpadoretornealpaisparaexplicarserazonamientoinmediatamente.","trome","2016/11/17"
"BALEAN A JOVEN EN SURQUILLO","","MARTHALSABEL MACCARO XO PALACIOS (31) ""","Su madre, FANNY VALLECANCHE MALDONADO (42), declaró que su hija de 17 años fue vista por última vez dirigiéndose a una celebración de cumpleaños. Ella mencionó que la chica salió de su residencia en Lurín el último domingo, pero fue localizada inconsciente en la noche anterior en el cruce de las avenidas Tomas Marsano y Angamos. Afirma que supuestamente sufrió un intento de hurto y sólo conservaba su documento nacional de identificación. ","trome","2016/11/17"
"Fallecimiento de MODELO BRASILEÑA","","EDITORIAL","“Lisa Lynn Masters, reconocida figura dentro de la industria modelística internacional bajo la firma New York Models, arribó a territorio peruano el domingo 13 de noviembre, siendo reclutada por Unique Cosmetics para sesiones fotográficas. Tragedia golpea cuando su cuerpo es encontrado suspendido en habitación privada del exclusivo establecimiento Nuevo Mundo Lima Hotel, situado en la Av. José Pardo y Aliaga 330. Detalles preliminares sugieren autodenominado final mediante uso indebido de sustancias controladas. Notificaciones personales enviadas a William Brooks, compañero sentimental, refiriendo sentir fatiga extrema respecto a su estilo de vida previo. Documentos escritos en lengua inglesa insinúan deseos de conclusión definitiva.”","trome","2016/11/17"
"Advertencia de oferta limitada","","","Stock mínimo: 3 promociones. No válido para ventas a empresas. Válido en todos Las Tiendas Ripley y nivel nacional y en Ripley Pucalpa.","trome","2016/11/17"
"Mercado Autocomotor","Toyota lidera venta","","En el mercado autocomotor, en el cual se anticipa un mejor año para el 2021, hay una intensa competencia y las marcas japonesas mantienen el liderazgo. Según la Asociación Automotriz del Perú (AAP), la japonesa Toyota sigue primera en ventas de vehículos nuevos, seguida de las coreanas Hyundai y Kia.","trome","2016/11/17"
"Fonavistas protestan","","","Un numeroso grupo de fonavistas salió ayer en marcha por calles del Centro Histórico de Lima, manifestando su frustración pues a poco tiempo de Navidad y fin de año, muchas personas mayores aún carecen de vivienda definitiva. ","trome","2016/11/17"
"Incendio en Larcomar causa tragedia","Cuatro muertos calcinados y asfixiados","Ana Solórzano, Joseph Paz Soldán","Tragedia sacudió hoy el exclusivo complejo comercial de Miraflores luego de que un incendio provocara la pérdida de cuatro vidas humanas. El incidente ocurre justo cuando personal estaba instalando escenografía para el avance de la película ‘Animal Fantásticos’.","trome","2016/11/17"
