"headline","subheadline","author","content","newspaper","date"
"CAMBIO III","CAMBIO III","","","ojo","2019/12/29"
"CONSEJOS PRACTICOS CONTRA LA MENOPAUSEA","Compra/Sale Prices","","","ojo","2019/12/29"
"Habilitan compra venta de acciones","Diario Hoje","","","ojo","2019/12/29"
"No valdrá picarse","Opinion Piece","","En tiempos de Internet, las redes sociales son el medio más empleado para que la gente se exprese.","ojo","2019/12/29"
"Keiko, Murder Barriga Beccril y Viscarrsa Son Destacados Personajes para Quema de Muñecos","Politic Figures for Burning Dolls Tradition","","Esta tradicion consiste en quemar figuras de politicos controversiales.","ojo","2019/12/29"
"SARDÓN ES PARIENTE DE FAKE DONORS ACCUSED OF MONEY-LAUDES WITH FP","Fiscal Perez Reveals Connection During Trial Hearing","","José Sardón was elected member of Constitutional Court using votes linked to fake donors accused of money laundering related to political party Fuerza Popular.","ojo","2019/12/29"
"Policymakers Face Corruption Charges","Political Scandal Unveiled","","Members of government face charges due to corruption allegations involving construction contracts.","ojo","2019/12/29"
"Aumento de salario para Auxiliares Educativos","Minister announces salary increase","Flor Pablo","More than 21 thousand educational assistants will see their salaries increased beginning March next year.","ojo","2019/12/29"
"Ingreso Escolar Universal Continues Despite University Licensing Issues","San Marcos Prepares Special Exam For Students From Non-Authorized Universities","Orestes Cachay","The National University of San Marcos prepares special exams for students affected by non-recognition of some universities’ licenses.","ojo","2019/12/29"
"Femicides Highlight Security Failures","Violence Against Women Remains High","Juan Sheput","Sheputs comments highlight failures within security ministries regarding violence against women.","ojo","2019/12/29"
"Labor Law Changes Benefit Private Workers","New Insurance Coverage Mandates","Director Jorge Mori","Private workers now have mandatory life insurance coverage effective immediately after employment starts.","ojo","2019/12/29"
"Youth Victim Of Domestic Violence Dies In Attack By Former Partner","Family Describes Brutality And Negligent Police Response","Franklin Family Member","Young woman dies following attack by former partner who had previously threatened her during Christmas celebrations.","ojo","2019/12/29"
"Woman Reports Sexual Assault By Ex-Husband To Authorities","Police Detain Alleged Perpetrator After Investigation Initiated","Agentes de la Comisaría de Familia de Villa El Salvador","Woman reports sexual assault committed by her ex-husband despite being legally separated months ago.","ojo","2019/12/29"
"Moto Rider Killed In Collision With Taxi Driver","Taxi driver detained amid investigation suggesting excessive speed.","'Christian Michael Napa'; Accident Details","Motorcyclist died after colliding with a taxi near downtown intersection.","ojo","2019/12/29"
"Santa Mother Arrested Over Theft Claims","Accused Woman Faces Justice Denunciation Charge","Agents of Santa Maria District Police","Mother arrested over alleged theft claims intended to fund school event funds.","ojo","2019/12/29"
"Toledo Responds Amidst Disciplinary Actions","Continued Social Media Presence Promised","Jossmery Toledo via Instagram Post","Toledo responds indirectly amidst police disciplinary actions promising continued posting online.","ojo","2019/12/29"
"Heypdy Diaz Loses Life Savings Due To Bank Fraud","Victims Report Unauthorized Withdrawals Linked To Cybercriminal Activity","Heydy Díaz Medina","Youth loses significant savings through unauthorized bank transfers orchestrated by cyber criminals.","ojo","2019/12/29"
"McDonald’s Employees Die Following Electrical Shock Incident","Interrogations Begin Regarding Workplace Safety Violation","División de Homicidios de la Dirincri Investigators","Two young employees die while cleaning electrical equipment leading to fatal shock incident prompting investigations.","ojo","2019/12/29"
"Downtown Merchants Profit Off Political Figure Memorabilia Sales Ahead Of Year End Celebrations","Popular Items Feature Politicians Involved In Recent Scandals","Merchants Near Plaza Italia","Sales surge around popular items featuring politicians involved in recent scandals ahead of end-of-year festivities.","ojo","2019/12/29"
"Mamani Romero (21) llegó borracho a su vivienda, ubicada en la ciudad de Puno, y comenzó a golpearla e insultaria.","","NA","Con la ayuda de su hija mayor, lograron reducir al agresor y dar aviso a la Policía para la captura del agresor.","ojo","2019/12/29"
"LUMINARIAS SERÁN INSTALADAS EN ÁREA RURAL DE AYACUCHO","","NA","El Ministerio de Energía y Minería (MINEM) transferirá S/12 255,380 a la Empresa de Administración de Infraestructura Eléctrica SA para realizar un proyecto de electrificación rural que beneficiará a localidades aisladas de Ayacucho.","ojo","2019/12/29"
"Gobierno declara Emergencia Nacional por lluvias en 15 Regiones","","NA","El Poder Ejecutivo declaró ayer en estado de emergencia a 380 distritos de 15 regiones del país, debido al peligro inminente por la temporada de lluvias 2019–2020.","ojo","2019/12/29"
"Agrupación Podemos Suscribir Acuerdo con Otros Países ","","NA","En fin de agilizar las obras de reconstrucción en zonas afectadas por el Fenómeno del Niño Costero, el Ejecutivo dictó ayer una norma para facultar a la Autoridad para la Reconstrucción con Cambios (ARC)","ojo","2019/12/29"
"Freddy Krueger's Hand Found Inside Passenger’s Baggage","","NA","In 2019, authorities have confiscated various objects across different airports worldwide, including this hand belonging to Freddy Krueger found within a passenger's carry-on bag at Atlanta's international airport.","ojo","2019/12/29"
"Ataque Terrorista en Somalia Deja Más de 90 Muertos","","NA","Uno de los ataques más letales ocurridos en una ciudad frecuentemente blanco de atentados islamitas resultó en al menos 92 muertos después de la detonación de un carro-bomba en Mogadiscio.","ojo","2019/12/29"
"Celebrities React to Venezuelan Migration Crisis","","NA","President Nicolas Maduro criticized Venezuelans abroad for speaking ill about their country during a housing delivery event.","ojo","2019/12/29"
