"headline","subheadline","author","content","newspaper","date"
"Cómo mejorar la moral pública","","Na","Ensayo sobre cómo fortalecer los valores públicos.","trome","2017/07/27"
"Piden retorno del curso de geografía","Apoya la inclusión curricular","Anibal Davila V.; anibal_david@hotmail.com.","“Se menciona la sugerencia de reintroducir el curso de Geografía debido a la carencia de cultura general.”","trome","2017/07/27"
"Tecnología y estilo de vida moderno","Tips para vivir bien","Gary, Fotógrafo","Discute consejos para cultivar valores positivos basándose en experiencias cotidianas.","trome","2017/07/27"
"Sobre la elección parlamentaria","Opinión editorial","Director Editorial Fernando Zuvala","Comentario sobre la transición política hacia nuevas figuras legislativas.","trome","2017/07/27"
"Avisos diversos","Promociones bancarias y financieras","","Detalles de varias promociones ofrecidas por Bancos y tiendas minoristas.","trome","2017/07/27"
"Noticias locales y regionales","Actualización de eventos políticos","","Resumen breve de noticias relacionadas con actividades gubernamentales y decisiones judiciales.","trome","2017/07/27"
"Nómás represión: gritaban grupos de pobladores en ninguna deja un muerto, decenas de heridos y muchos detenidos.","","","","trome","2017/07/27"
"Suspenden elecciones en Venezuela debido a alto índice de abstención durante manifestaciones.;Según cifras oficiales, la participación electoral fue inferior al 8%;Continúan bloqueos y llamados al boicot electoral.","","","","trome","2017/07/27"
"Historias de migración forzada: Venezolanos buscan refugio en Lima.;Decenas de ciudadanos provenientes de Venezuela forman largas filas solicitando protección humanitaria en institutos gubernamentales.","","","","trome","2017/07/27"
"Tensiones políticas aumentan en Venezuela.;Muerte violenta de joven activista en Ejido, Estado Mérida suma nuevas víctimas mortales relacionadas con conflictos civiles.","","","","trome","2017/07/27"
"Cae alcalde por supuesto financiamiento a grupo insurgente.;David Bazán Arévalo, alcalde de Tocache, fue detenido bajo cargos de cooperación económica con Sendero Luminoso.","","","","trome","2017/07/27"
"Pasco presenta nuevos desarrollos urbanísticos.;Anuncio de proyecto de infraestructura significativa en Javier Prado incluye nuevo paso a desnivel.","","","","trome","2017/07/27"
"Metro opera limitadamente durante festividad nacional.;Servicios regulares reducidos y ausencia total de servicios express anunciados por ProTransporte.","","","","trome","2017/07/27"
