"headline","subheadline","author","content","newspaper","date"
"Cambio en comando del ejército provoca controversia","Nuevo comandante general es hermano de líder político","DiarioCorreo","En forma inesperada, se confirmó el relevo del comandante general del Ejército, Carlos Vergara Caipaik, siendo remplazado por Luis Humberto Ramos Hume después de sólo cuatro meses en el cargo. Esta decisión ha generado debate público debido a las conexiones políticas de Ramos Hume, específicamente su relación con el Partido Nacionalista.","correo","2015/12/26"
"Infraestructura: Proyectos críticos en el Centro Histórico","","","Espacio público: murales del Centro histórico borrados – Costanera vendida – Malecón elevado en Miraflores – 90% de acantilados cubiertos con redes – Parque El Migrante – Obras complementarias en áreas marcadas.","correo","2015/12/26"
"Infraestructura: Planificación de la Ciudad Verde","","","Señalan ejemplos como la conexión Olivar-Santo Domingo, nueva avenida Grau Moyano (entre Villa El Salvador y Ancón), así como nuevas ciclovías y ampliación de infraestructura deportiva.","correo","2015/12/26"
"Crisis de Gestión Urbana","Juárez critica la falta de fondos para grandes obras urbanísticas.","","Ante la ausencia de grandes obras, Juárez recuerda que la gestión anterior dejó solamente S/. 15 millones para inversión urbana. Se menciona también la situación actual de proyectos más modestos en distritos periféricos.","correo","2015/12/26"
"Falta de Agua en Emergencia","Incendio en fábrica amenaza área industrial.","“Fernando Leyton”","Un enorme incendio en una fábrica de pinturas en Lima Norte llevó a movilizar múltiples equipos de bomberos durante más de 12 horas. Problemas adicionales incluyen la falta de agua cercana y obstáculos físicos para llegar a ella.","correo","2015/12/26"
"Pérdida Infantil en Incidente Canino","Niño de dos años pierde la vida en incidente violento.","Diario Correo","En un complejo deportivo, un joven sufrió ataques mortales por parte de perros callejeros, según reportes de la PNP.","correo","2015/12/26"
"Dudas sobre Transparencia Institucional","Reubicación sospechosa de recluso vinculado a posible conspiración judicial.","Diario Correo","Relatan cómo un reo podría involucrarse en planes contra fiscales, aunque familias niegan tales conexiones.","correo","2015/12/26"
"Aumento Presupuestario para Mitigar Impacto de Fenómenos Naturales","Ministerio de Salud asignará nuevos fondos frente a El Niño.","Aurora Caruajulca","Análisis financiero muestra incremento significativo destinado a contramedidas preventivas relacionadas con eventos climáticos extremos.","correo","2015/12/26"
"Editoriales Opinan sobre Crisis Jurídica Actual","Opinión pública demanda acción legal firme.","María Cecilia Villegas","Exigen libertad para presos políticos bajo argumentos éticos y legales, reflejando consenso generalizado en medios editoriales.","correo","2015/12/26"
"Economía Global: Preocupaciones Tributarias Internacionales","Empresas globales demoran adaptación a normativas anti-BEPS.","Thomson Reuters","Solo el 48% de compañías asiáticas-pacfícas están listas para ajustarse a estándares internacionales anticorrupción comparado con un 59% en Europa.","correo","2015/12/26"
"Tendencias Turísticas para Año Nuevo","Promoción regional ofrece variadas opciones festivas.","Promperú y MTC","Informan sobre disponibilidad de 251 actividades turísticas distribuidas en todas las regiones del país.","correo","2015/12/26"
"Metodo innovador para adiposidad localizada","NA","NA","Este método traído de Italia tiene dos pasos: 1. Modulo térmico: se desintoxica el organismo mediante ejercicios realizados dentro de este modulo a 36.8 °C. Empiezan con 10 repeticiones de ejercicios básicos de piernas y brazos, incrementándose gradualmente. 2. Modulo de oxigenoterapia: funciona como un regenerador celular favorable a la circulación y detoxificación.","correo","2015/12/26"
"Celebraciones navideñas para diabéticos","Consejos para diabéticos","Antonio Felices, jefe de Medicina Preventiva de RI-MAC Salud","Las personas con diabetes deben tomar precauciones especiales durante las festividades navideñas. Optar por alcohol moderadamente, preferiblemente espumante seco, vino blanco o tinto, limitando a dos copas diarias. Además, evitando golosinas y optando por refrigerios más sanos.","correo","2015/12/26"
"Avisos de seguridad turística de Avianca","Recomendaciones para volar cómodamente","Avianca","Para garantizar un viaje seguro y confortable, asegúrese de contar con todos los documentos requeridos, llegar temprano al aeropuerto según el destino, aprovechar servicios digitales para facilitar procesos, conocer políticas de equipajes y preparar adecuadamente cualquier documento necesario para transportar mascotas.","correo","2015/12/26"
"Ganan con K2 y tiendas OEFE","Promoción válida hasta fines de año","DiarioCorreo","Participa en nuestra promoción acumulando frigos en nuestras tiendas asociadas y completando formularios online para obtener electrodomésticos gratis. Visítanos en línea o físicamente para saber cómo puedes ganar.","correo","2015/12/26"
"Incremento de personal policial en Lambayeque","Medidas urgentes después de tragedia familiar","Juan Meyer Velásquez, jefe de la Región Policial de Ancash","Tras el fatal accidente que cobró la vida de padre e hijo, se implementó una declaración de emergencia en las regiones afectadas, enviando refuerzos policiales significativos para fortalecer la seguridad pública.","correo","2015/12/26"
"Luto en transporte público","Choque mortal en ruta hacia Cajamarca","DIARIO CORREO.PE","Una motocicleta conducida por Jesús Fernández resultó involucrado en un choque letal contra un camión cerca de Chiclayo-Chongoyape, acabando con la vida tanto del conductor como de su hija de solo siete años.","correo","2015/12/26"
"Policías destacados en respuesta rápida","Operativos intensificados en áreas críticas","General PNP Juan Meyer Velásquez","Como acción preventiva, se asignaron unidades adicionales de policía en Chimbote y Casma, además de coordinar actividades conjuntas con grupos especiales para enfrentar la creciente preocupación por la seguridad regional.","correo","2015/12/26"
