"headline","subheadline","author","content","newspaper","date"
"Gestion Xliércolcsz8dcmayodcl2014Añuz4 Numercm(s7 50 lrccio:$1.5o Yímóuu:S.","","","","gestion","2014/05/28"
"A los sistemas de Pensiones, Afirma la SBS","","Daniel Schydlowsky","Los trabajadores independientes inexorablemente, empezaran a aportar a los sistemas de pensiones, privado o público, desde el 1 de agosto proximo.","gestion","2014/05/28"
"No hay marcha atrás: independientes empezarán a aportar desde agosto – Es justo que los dores independientes comiencen a aportar para su jubilación, pues han tenido mucho tiempo para adaptarse, sostiene la SBS. Descartan incentivos.","","Daniel Schydlowsky","Así, los independientes nacidas después del 1 de agosto de 1973 y cuya remuneración supere a la mínima vital (S/. 750), están obligados a aportar al sistema nacional de pensiones, o, si optan por el regimen privado, a la AFP Habitat. Este proceso se interrupo en septiembre del 2013, cuando luego de criticas y del desconcierto de los dores independientes, el gobierno suspendio las afiliaciones por un ano, para que en este periodo se adaptaran a estos descuentos ya las formas de aportar a los sistemas previsionales.","gestion","2014/05/28"
"Inversionistas extranjeros buscan invertir en energía solar peruana","","","Según fuentes consultadas, varios grupos multinacionales tienen intención de ingresar al mercado local mediante asociaciones estratégicas con firmas locales especializadas en instalación y mantenimiento de paneles fotovoltaicos.","gestion","2014/05/28"
"Cómo mejorar tus habilidades digitales en menos de seis semanas","","Marcela Torres","Este curso intensivo te enseña cómo dominar herramientas básicas de diseño gráfico, programación simple y gestión de redes sociales, preparándote así para enfrentarte a cualquier reto profesional moderno.","gestion","2014/05/28"
"Contraloría iniciará investigación","NA","Fuad Khoury","Este mes, el Contralor General de la República, Fuad Khoury, proporcionará información para seguir adelante con las investigaciones.","gestion","2014/05/28"
"","NA","NA","Según el presidente del grupo de trabajo, también citarán a algunos integrantes del Consejo Nacional de la Magistratura debido al mencionado procedimiento.","gestion","2014/05/28"
"Duda.Arána considera posible candidatura presidencial","NA","NA","Sus bases plantearon la posibilidad de que sea candidato a la Presidencia Regional. Sin embargo, indicó que todavía deben determinarse las precandidaturas, asegurando la calidad requerida.","gestion","2014/05/28"
"","NA","NA","Se requiere adoptar una posición más firme frente al tema. Araña agregó que dentro del Movimiento Amazónico Sociedad, dirigido por Santos, se contempla la opción de que Porfirio Medina aspire a la presidencia regional de Cajamarca. También destacó que el Frente Amplio sugiere la nominación de Nicanor Alvarado.","gestion","2014/05/28"
"Caso Centralista solicita orden de captura","NA","Procuraduría solicitó","Al momento de cerrar esta edición, la Sala Penal Nacional aún debatió si César Álvarez permanecería encerrado por el homicidio de Ezequiel Nolasco. Paralelamente, la Procuraduría demandó emitir una orden de arresto contra César Álvarez nuevamente, ahora relacionado con el llamado ‘Casocl Centralista’, además de incorporar a otras 50 personas en la indagatoria.","gestion","2014/05/28"
"Tensiones en Ucrania causan múltiples víctimas mortales","Putin urge cesar operativos militares","Reuter's report","Decenas de combatientes pro-rusos perdieron la vida durante ataques gubernamentales continuados en segundo día, siguiendo compromisos hechos por el nuevo mandatario para resolver disturbios regionales. Testigos de Reuters encontraron veinte cuerpos en instalaciones cercanas a depósitos municipales, evidenciando severas acciones represivas mediante artillería intensiva empleada inicialmente por autoridades ucranianas.","gestion","2014/05/28"
"Battleground Donetsky Airport","Avance militar completo","Arsén Avakov","‘Adversarios enfrentaron significativas derrotas mientras nosotros registrábamos mínimas', afirmó Arsén Avakov, Ministro del Interior, resaltando éxito estratégico en recuperar el Aeródromo de Donetsk completamente dominado.","gestion","2014/05/28"
"Moscú anticipa reunión diplomática","NA","Presidente Vladimir Putin","'Exhortamos restablecer control administrativo solo mediante métodos pacíficos, incluido un dialogo político integral'. Presidente Ruso, Vladímir Putin, insistiendo en suspender hostilidades, anunció preparativos para recibir delegaciones de Ucrania representadas por el elegido líder Petró Rosjenko.","gestion","2014/05/28"
"EE.UU. respaldará nuevas gestiones en Ucrania","Obama comunica soporte","Presidencia EE.UU.","'""Barack Obama enfatizó la relevancia de implementar transformaciones cruciales permitiendo desarrollo económico sustentable, ambiente favorable para inversión y transparencia gubernamental.', manifestó la Oficina Oval.""","gestion","2014/05/28"
"Santos busca coaliciones antes elección final","Confianza política","Juan Manuel Santos","Actual aspirante colombiano, Juan Manuel Santos, manifiesta esperanzas en formar pactos políticos junto a figuras de izquierda como Clara López y Enrique Peñaloza, conforme relató en emisión radial nacional. Explicó que existe convergencia ideológica donde comparten metas comunes, facilitando así colaboraciones naturales sin coercitividad alguna.","gestion","2014/05/28"
"Bachelet impulsa debate legalización aborto","Controversia legislativa","Michelle Bachelet","Chilean head-of-state, Michelle Bachelet, impulsará debates sobre liberalizar interrupción voluntaria del embarazo basado en riesgos maternos, viabilidad fetal y violaciones sexuales. Legisladores introdujeron varias proposiciones parlamentarias buscando endosos ejecutivos para avanzar en temas sensibles sociales.","gestion","2014/05/28"
"FARC descarta influencia electoral en tratados de paz","Negociaciones continúan","Comunicado oficial FARC","Representantes guerrilleros afirman ausencia de incertidumbre en procesos de reconciliación pese a disputas electorales vigentes. Ivan Marquez, jefe de mesa de diálogos, declara desconcierto público sobre potenciales cambios futuros dependiendo resultados electorales.","gestion","2014/05/28"
