"headline","subheadline","author","content","newspaper","date"
"Mujeres valientes","","Na","Me gusta este artículo sobre el empoderamiento de las mujeres en Perú.","trome","2017/03/09"
"Historia de éxito de periodista asesinado","Policial","Na","Este relato destaca la historia impactante del periodista asesinado y describe eventos relacionados con su caso.","trome","2017/03/09"
"Feria Cultural Mundial de Folklore en Lima","","Na","Descripción de la Feria Cultural Mundial del Folclore 'Mi Perú 2017', destacando la diversidad internacional presente.","trome","2017/03/09"
"Pérdida de vida tras cirugía cosmética fallida","Salud","Na","Artículo sobre una tragedia ocurrida debido a complicaciones postoperatorias después de una intervención quirúrgica menor.","trome","2017/03/09"
"Información sobre concursos y oportunidades","Promocionales","Na","Detalles sobre diferentes competiciones y métodos para participar en sorteos ofrecidos por medios locales.","trome","2017/03/09"
"Plantéese quiénes son como pareja y padres.","","Marcela Lujań","Reconozcan qué representa uno para el otro y qué quieren lograr junto.","trome","2017/03/09"
"Mantenimiento del amor aun con Hijos.","Habla Trome","Ismael Lazo, Vecino de San Luis","En cuanto nace un bebé se genera un cambio: la mujer se enfoca en el hijo y el padre se queda casi siempre desplazado por su propio bebé, esto no debería ocurrir, pero es una situación normal que cuando la pareja está en una etapa de enamoramiento centro su atención solo en los dos, pero conforme pasa el tiempo, por ello la psicóloga Gloria Ortiguari aconseja no olvidar que además de padres, la pareja tiene una relación de amor que deben proteger con estos consejos:","trome","2017/03/09"
"Sáfrolecho con huevo","","Centro Misyk Warmi","Ingredientes Preparación Ro con un poco de sal, Deje +4 tajadas de pan A dos de las cuatro tajadas — que se cocine al término de pan hágale un agujero que usted prefiera. +2 tajadas de jamón rociénelas en el medio. Echele un poco de mantequilla y Dore las otras tajadas. +2 huevos poquito de mantequilla y Para servir coloque sobre ellas doradas en la sartén. A la hora de voltearlas rompa dos huevos y coloque el contenido en ambos agujeros estas últimas, el jamón y el queso. Encima ponga la tajada con el huevo frito y listo.","trome","2017/03/09"
"Aprender respuesta con 21F","","","Lee bien la información, sale en esta página, y respuestas las siguientes preguntas: ","trome","2017/03/09"
"Fronteras internacionales","","Real Academia Española [RAE].","Una frontera es una línea convencional que marca el confín de un Estado. Puede ser delimitada de forma física [con muros o alambres], aunque no siempre es así. Por eso se habla de convenio: los países acuerdan hasta dónde llegan sus respectivos límites; al pasar dicho límite (la frontera), se ingresa en el territorio del país vecino.","trome","2017/03/09"
"Cómo saber diferenciar ‘aver’ y ‘haber’ ","","Real Academia Española [RAE].","‘A ver’ es la secuencia constituida por la preposición a y el infinitivo verbal ver. Se utiliza en los siguientes casos: + Para pedir a alguien que nos permita observar algo: > Mira mi carro. ›› A ver, ¿cuándo viene la ayuda?. + Para dejar clara una determinada expectativa: + En los casos en los cuales equivaldría a ‘claro’. + Para llamar la atención sobre algún detalle específicamente importante: + ¡A ver! Estaremos ahí sin falta. Naturalmente!","trome","2017/03/09"
"Diferencias entre depredador y predador","","Autor desconocido","Depredador es la criatura carnívora conocida por acechar y devorar a otras especies. Predador generalmente describe cualquier organismo que obtiene energía consumiendo a otros organismos.","trome","2017/03/09"
"Historia detrás de la Cobra Real","","Fuente científica","La cobra real es la serpiente venenosa más grande que existe, puede sobrepasar los 5 metros, come otras serpientes, incluidas las de su especie. Su veneno suele ser neurotóxico. Cuando se siente amenazada ensancha su capucha otorgándole un aspecto intimidatorio. Esta serpiente reside principalmente en regiones asiáticas tales como India, China, Indonesia y Filipinas.","trome","2017/03/09"
"LA LOCURA POR LOS SMARTPHONES EN CARCEL PERUVIA","NA","NA","ste Búho se aleja de las políticas. No hay nada mejor que llegar a casa y apagar el celular donde algunos ‘tuiteros’ se despedazan en batallas insufribles. Hace unas semanas vi un reportaje en televisión donde los presos del penal ‘La Capilla’, en Puno, tenían modernos smartphones con los cuales extorsionaban a empresarios.","trome","2017/03/09"
"MIRELLA LUCEE SUS CURVAS","NA","NA","La sexy Mirelle es una modelo de espectaculares medidas que provoca alboroto en cada playa donde aparece. Confiesa que sólo desea gozar del sol, el mar y la arena en completa armonía, así que busca refugiarse en sitios retirados, acompañada siempre de un compañero que sirva de guardián personal.","trome","2017/03/09"
