"headline","subheadline","author","content","newspaper","date"
"EVALUACIÓN Sector AIB le pone nota de 11.3 a manejo económico —Sondeo revela que sector D coloca nota de 11.5 a la gestión del manejo de los programas sociales","","","Si el Gobierno fuera sometido a una prueba similar a la que se aplica en un colegio, para los encuestados por Datum, la gestión nacionalista saldría jalada en varios apartados, entre ellos, el macroeconómico, donde solo obtuvo el 10.8 en general.","gestion","2013/12/09"
"Puntos porcentuales cayó la popularidad de Nadine Heredia en el segmento C.","","","Pasó de 43% a 33%","gestion","2013/12/09"
"Aprobación de Alejandro Toledo en el nivel E.","Según Datum, es el único","","Aumentó a 9.6%; aunque si se desglosa por niveles socio-económicos, el sector A/B lo aprueba con 10.6. En el Centro Sur, pasa con 11, así como en el sector Rural. Es en el Oriente donde otorga 11.3 y el D le concede 10.5 (ver tabla).","gestion","2013/12/09"
"GUSTO POR LAS MARCAS EUROPEAS","","Gabriel Ortiz, Gerente General de Oechsle.","Este año ya cuenta con etiquetas como Sfera y Wanama, y las próximas serán inglesas y españolas. Revela detalles de sus proyectos en San Isidro y Miraflores para el 2015 y 2016.","gestion","2013/12/09"
"FUTURO DE OECHSEL","","Raúl Castro","PortugalPrado nos dice que el nuevo Oechsle del Jockey presenta diez metros diferentes. Tiene un estilista dedicado enteramente a ellos. Esto indica que es la tienda con la vertical más inclinada hacia la moda dentro de sus parejas.","gestion","2013/12/09"
"NUEVAS TIENDAS EN CIUDADES PEQUENNAS","","Gabriel Ortiz","Para el próximo año vamos a introducir cuatro marcas europeas de alto calibre, británicas y españolas. Ya están siendo evaluadas para entrar al portafolio de Oechsle.","gestion","2013/12/09"
"CULTIVO AGROEXPORTADOR","","MariClaudiaDeLaBarra","Falabella y Cencosud miran expandirse a Sullana. La quinoa y la chía son las nuevas apuestas en agro-exportación. El valor de las tierras alcanza los USD 20,000 por hectárea, en algunos casos.","gestion","2013/12/09"
"EXPANSIÓN AUTOMOTRIZ","","Vanessa Ocquihatti Factorini","Euromotors planea invertir en infraestructura y abrir nuevos locales a nivel nacional. Esperan que sea un buen año y continúen el avance.","gestion","2013/12/09"
"MUSICALIZACION AUDIOVISUAL","","Willy Zeballos","On The Spot Services, especializados en música ambiente, han reforzado su equipo y expansión global, sumándole instalaciones visuales comerciales.","gestion","2013/12/09"
"DIVERSIFICAÇÃO DA INDÚSTRIA ALIMENTARIA","","Wilfredo Huananchi Osorio","Pesquera Exalmar reporta cambios significativos en producción y diversificación de productos alimenticios derivados del pescado.","gestion","2013/12/09"
"Columbia Sportswear inaugura primera tienda en Perú","","","Columbia Sportswear inauguró su primera tienda en el país en el tercer boulevard del Centro Comercial Jockey Plaza.","gestion","2013/12/09"
"Diversas entidades imponen millonarias multas a Savia tras derrame de crudo","","","La Capitania Guardacosta de Talara multó a Savia con 120 UIT debido a un derrame de crudo ocurrido en la Playa de Lobitos. También fueron multadas con 20 UIT por no avisar adecuadamente sobre el incidente.","gestion","2013/12/09"
"International Minerals obtiene luz verde para venta de intereses en Perú","","","International Minerals (IMZ) obtuvo autorización en Canadá para vender su participación en Perú a Hochschild Mining mediante un acuerdo valorado en US$ 280 millones.","gestion","2013/12/09"
"Pacific Health anticipa consolidación antes de expandirse","Entrevista con Guillermo Garrido-Lecca","Ismael Lazo","Durante la entrevista, Guillermo Garrido-Lecca discute el enfoque de Pacific Health hacia la consolidación en 2014 antes de continuar con expansiones futuras.","gestion","2013/12/09"
"Banco Central aprueba préstamo multimillonario para obra civil","","","Un contrato significativo ascendiente a S/. 232.7 millones fue firmado para llevar adelante obras civiles estimadas en dos años.","gestion","2013/12/09"
"Australian Group adquiere activos de pesquería de Coishco","","","Australian TalGroup adquirió activos pertenecientes a Javier Reátegui Roselló y Dora Elmíra Blacker Ramírez dentro de la Corporación Pesquera Coishco, buscando aumentar la capacidad productiva de harina de pescado.","gestion","2013/12/09"
"Escapar busca penetrar en el mercado peruano","","Catalina Jaramillo","Escapar, líder en búsqueda de vuelos aéreos en Latinoamérica, planea entrar al mercado peruano y posteriormente explorar opciones en México y Brasil.","gestion","2013/12/09"
"Nuevo Puerto de Yurimaguas empezará construcción en Mayo 2014","","Carlos Paredes","Después de tres años desde la adjudicación, el inicio de la construcción del puerto de Yurimaguas está programado para mayo de 2014 con una inversión superior a US$ 40 millones.","gestion","2013/12/09"
"Fuentes del Sector: Primere embarque","","","Más allá de la inauguración oficial del proyecto, este complejo de cobre, que demandó una inversión de US$ 4,820 millones, debe iniciar sus primeros embarques de mineral.","gestion","2013/12/09"
"Muelle minero no llegará a tiempo","","José Miguel Morales, Director Consultivo de la SNMPE","Si bien el Consorcio Transportadora Callao tenía planeado terminar su proyecto del muelle de minerales en la zona norte del Puerto del Callao, no llegará a tiempo. Esto afectará el embarque de concentrados de cobre de Toromocho.","gestion","2013/12/09"
"Producción del 33% de empresas en noviembre superó a la de octubre","Encuesta de expectativas del BRC","","En noviembre, el aumento del porcentaje de empresas que experimentaron un mayor nivel de producción respecto a octubre fue significativamente superior al de octubre, marcando el índice más alto en casi un año.","gestion","2013/12/09"
"Gestion confirmó ministerio de Energía y Minería","Nuevo Reglamento Petrolero","Alberto Ego Aguirre, Directivo de la Cámara de Comercio de Lima","Se anticipa que el nuevo reglamento ambiental entrará en vigor próximamente, buscando facilitar las inversiones en exploración de hidrocarburos.","gestion","2013/12/09"
"Ninguno cree que creceremos 6% el 2014","Encuesta Económica","","Los principales analistas económicos y firmas financieras proyectan que el crecimiento económico oscilará entre 5.5% y 5.7%, excluyendo cualquier posibilidad de alcanzar el objetivo del 6% establecido por el Ministerio de Economía y el Banco Central.","gestion","2013/12/09"
"Afirmó la ministra de Salud, Midori de Habich","Fortalecimiento del Sistema de Salud","Midori de Habich, Ministra de Salud","Durante la entrega de certificados legislativos de la reforma sanitaria, la ministra destacó que el estado fortalecerá su papel mediante colaboración con la inversión privada.","gestion","2013/12/09"
"Inversiones en Modernización del Puente de Marcona","Proyecto de Infraestructuras","Martín Vizcarra, Presidente Regional de Moquegua","Un mínimo de S/. 20 millones se destinarán para estudiar la factibilidad del proyecto de modernización del Puente de Marcona, con resultados esperados en seis meses.","gestion","2013/12/09"
"Cifras y Datos Industriales","Toromocho y otros proyectos","","Con la producción completa de Toromocho, la capacidad productiva de cobre en Perú aumentará considerablemente, contribuyendo positivamente junto a futuros proyectos como Tía María y Conga.","gestion","2013/12/09"
"Empresarial se aleja del tramo pesimista y permanece optimista.","","Marcel Fort, vicepresidente comercial de AFP Integra","“La inversión privada en el Perú es más de 4 veces la pública, por ello, la enorme importancia de su evolución.” Para ello, de preferencia debería examinarse y actuarse con convicción y rapidez sobre dos elementos centrales: el Doing Business (DB) del Banco Mundial y el reporte de competitividad del Foro Económico Mundial (WEF por sus siglas en inglés). Ambos involucran indicadores clave para la economía y nos miden en comparación con los países más relevantes del mundo desarrollado y emergente, pues la globalización exige no solo avanzar sino hacerlo a mayor velocidad e intensidad que el resto.","gestion","2013/12/09"
"Cuida tu salud mental durante la pandemia","","Dr. Juan Pérez","En tiempos difíciles como los que vivimos actualmente, resulta crucial cuidar tanto nuestra salud física como emocional. Aquí van algunas recomendaciones simples pero efectivas:","gestion","2013/12/09"
"Hacer deporte regularmente","","Ana García","Practicar actividad física ayuda a liberar endorfinas, sustancias naturales producidas por el cuerpo que generan sensación de placer y relajan el cerebro. Esto reduce significativamente los sentimientos negativos relacionados con ansiedad y depresión.","gestion","2013/12/09"
"Meditación diaria","","Carlos Martínez","Tomarte unos minutos al día para respirar profundamente y concentrarte únicamente en tus inhalaciones y exhalaciones puede ayudarte enormemente a reducir el estrés y calmar la mente agitada.","gestion","2013/12/09"
"Lectura constante","","Laura Fernández","Sumergirse en libros ofrece escapismo temporal y estimula la imaginación, además de expandir el vocabulario y fortalecer habilidades cognitivas.","gestion","2013/12/09"
"Aprender algo nuevo","","Pedro Rodríguez","Invertir tiempo en aprender nuevas habilidades o idiomas no sólo distrae positivamente, sino que también genera autoconfianza y motivación personal.","gestion","2013/12/09"
"PCM resolverá 90 conflictos","Alto comisionado de la PCM, Vladimiro Huaroc, asegura que este año se resolverán 90 conflictos sueltos vinculados a la industria extractiva, sector minero, hidrocarburos y demarcación territorial."," NA","Explicó que las controversias resueltas están vinculadas a la industria extractiva, en el sector minero, hidrocarburos y demarcación territorial.","gestion","2013/12/09"
"Economista William Postigo","Nuevovice-ministro de Orden Interno","NA","William Postigo de la Mota asumió el Vice-Ministerio de Orden Interno, donde enfrentará críticas a Ivan Vega. Anteriormente, fungió como asesor de proyectos en el Ministerio del Ambiente y presidente del Tribunal de Fiscalización Ambiental del OEFA. Además, se desempeñó como defensor del Pueblo adjunto para Servicios Públicos.","gestion","2013/12/09"
"PPCySN se distancian","Ad portas de las próximas elecciones municipales, el Partido Popular Cristiano (PPC) descarta cualquier posibilidad de alianza con Solidaridad Nacional, algo que ocurrió en las elecciones del 2011. Lo informó el presidente de dicha agrupación, Raúl Castro.; NA","Así lo señaló el presidente de esta agrupación política, Raúl Castro. ‘Hasta el momento, no hay nada’.","","gestion","2013/12/09"
