"headline","subheadline","author","content","newspaper","date"
"COSTA RICA DISFRUTA DE LA MANO DE JORGE LUIS PINTO, EQUIPO ’TI’CO’ HACE HISTORIA Y SE METE A CUARTOS DE FINAL.","","","","publimetro","2014/06/30"
"Posiciones encontradas por el aborto terapéutico","","Ministra Carmen Omonte defiende quía para aplicar este procedimiento.","Dice que espera reunirse con el cardenal Juan Luis Cipriani para explicarle los beneficios de esta medida. Documento precisa los casos en los que se puede aplicar. Solo lo permite hasta las 22 semanas de gestación.","publimetro","2014/06/30"
"Increce demanda de Milagro en El Mar – ","","Crecerá 60% ""","¿Se apiadan de nosotros?","publimetro","2014/06/30"
"Habla Esperanza Gómez, la pornostar colombiana mejor pagada de esta industria.;;Multas a choferes MML actualiza ordenanza""","Lima sancionará con una multa de 5/.15000 (4% de una UIT) a conductores públicos cuyo conductor permanezcan ausentes por 10 días. La nueva ordenanza penaliza a los infractores.","","","publimetro","2014/06/30"
"Lourdes Flores Nano encuentra riesgos para la defensa de la vida.","","Menos del 20% de peruanas buscan atención ginecológica preventiva.","Según la entrevista, las razones para esta baja cifra suelen ser la vergüenza y el ‘dolor’. ¿Cómo podemos cambiar esto?” ","publimetro","2014/06/30"
"Pocos control ginecológicos”;;Alrededor del 20% de peruanas busca atención ginecológica preventiva.”","Los motivos usualmente involucran vergüenza y desconfort.”
“Para la detección temprana del cáncer, las mujeres deberían someterse a algunas pruebas: Pap Test, Mamograma, etc.”;Papanicolaou: ¿cuántas se han realizado?"" ","","","publimetro","2014/06/30"
"Nueva Boulevare en Surquillo”;;Inauguración de un moderno boulevard en la Avenida Angamos Este.""","Este trabajo implicó modificar el ancho de las veredas, instalación de pavimento adoquinado y mejoras en la señalética vehicular.","","","publimetro","2014/06/30"
"Movistar presenta nuevos dispositivos móviles","","Primer en Movistar, nuevo Sony Xperia™ M2","Transforma tu dispositivo en una cámara de alta calidad instantánea.","publimetro","2014/06/30"
"Autoridades discuten estrategias para enfrentar fenómeno climático","","Producción destinará $130 millones para modernizar la pesca artesanal","Esta inversión ayudará a mejorar los desembarcaderos pesqueros artesanales en toda la nación.","publimetro","2014/06/30"
"Gobierno debate implementación de aborto terapéutico","","Abortion Terapeutico, a Favor y en Contra","Debate abierto sobre la aplicación práctica de la guía técnica emitida recientemente.","publimetro","2014/06/30"
"Diplomáticos trabajan en proyectos bilaterales","","Humala viaja a Paris para encuentros importantes","Reuniones programadas con François Hollande y delegados comerciales europeos.","publimetro","2014/06/30"
"Sistema privado de pensiones explora métodos de inversión","","Cómo se invierte el dinero de las AFP","Descripción de diferentes formas de administrar activos mediante diversas herramientas financieras.","publimetro","2014/06/30"
"Feria Turística Proyecciona Actividades Locales","","Proyecciones de actividad turísticas locales para Feriado largo","Expectativas elevadas para eventos culturales y recreativos en la capital.","publimetro","2014/06/30"
"Ejecutivo revisa impacto fiscal en exportaciones","","Medidas fiscales actuales no satisfacen completamente a exportadores","Discusiones continúan sobre ajustes regulatorios para estimular el comercio internacional.","publimetro","2014/06/30"
"Islamic State Renames Itself","","Organización Extrema Cambia Nombre a Estado Islámico","Nuevo título refleja consolidación territorial y expansión ideológica.","publimetro","2014/06/30"
"Del Coloso Dinosauro Hallado","NA","NA","Hallados restos de un coloso dinosauro, estimándolo en 77 toneladas, en 2008 cerca de Trelew.","publimetro","2014/06/30"
"Ecuatoriano Hoy Emite Ultima Imprenta","Diario Cambia a Digital","NA","El diario ecuatoriano Hoy emitirá su última edición impresa, migrando completamente a formato digital bajo presuntas restricciones legales.","publimetro","2014/06/30"
"Homenajes a Personalidades Destacadas","Acto Académico en PUCP","NA","Doctor Honoris Causa otorgado a personalidades internacionales en ceremonia organizada por Pontifica Universidad Católica del Peru.","publimetro","2014/06/30"
"Sergio Aguero Entrena Ligero Prepartido","Posiblemente Descartado","NA","Sergio Aguero realiza ejercicios livianos anticipadamente al partido entre Argentina y Suiza.","publimetro","2014/06/30"
"FIFA Investiga Golpe Presunto a Pinilla","Acusa Jefe de Prensa Brasileño","NA","Investigan incidente donde el jefe de prensa brasilero supuestamente agrede a jugador chileno durante Copa del Mundo.","publimetro","2014/06/30"
"Costa Rica Clasificado Cuartos Final","Histórico Logro","NA","Costa Rica logra histórica clasificación a cuartos de final en mundial tras victoria sobre Grecia en penaltis.","publimetro","2014/06/30"
"Mundo Futbolístico Reacciona Post-Mundial","Brasil Abucha Himno Chileno","Diego Latorre","Tras controversiales eventos en mundiales, analizando actitudes y repercusiones culturales post-partidos clave.","publimetro","2014/06/30"
"Diseños Creativos de Camisetas Selecciones","Camisetas Temáticas Vendidas Fuera Mercado Autorizado","Luiz Chamão","En Brasília, creativas camisetas de selecciones ofrecen elementos humorísticos relacionados con cultura pop y política internacional.","publimetro","2014/06/30"
"Alemania Frente a Argelia Octavos Final","Joachim Low Alerta Complicación Partido","NA","Alemania prepara estrategia cautelosa para enfrentarse a Argelia en crucial fase eliminatoria del mundial.","publimetro","2014/06/30"
"Nigeria Busca Sorprender Francia","Equipo Africano Confía Ganar","Obi Mikel","Nigeria busca capitalizar fortalezas tácticas para contrarrestar ventajas francesas en próxima confrontación mundialista.","publimetro","2014/06/30"
