"headline","subheadline","author","content","newspaper","date"
"Habitat III: Reportaje económico mensual SBS Agosto 2018","","Boletín Explicativo Diario Económico y Financiero","Fuente. Boletín Explicativo Diario Económico y Financiero SBS Agosto 2018. Rentabilidad nominal y real acumulada desde Agosto 2015/Ago.","gestion","2018/09/07"
"SUCURSALES DE EMPRESAS EXTRANJERAS SERÁN CONTRIBUYENTES DEL IGV","MANUEL MELGAR","Viernes 7 de Setiembre del 2018","Encuesta Pulso Perú de Septiembre. Tres candidatos para alcalde de Lima comienzan a despuntarse. Reggiardo, Belmont y Urresti suben y van sumando 38.3% de intención de voto. ","gestion","2018/09/07"
"Mef enviará en Octubre proyecto para reducir exoneraciones.","","Manuel Melgar","Presentarán propuesta para simplificar regímenes del IR. Renovarían devolución de IGV a minería, que vence este año. Congreso aprobó extender beneficios tributarios para libros.","gestion","2018/09/07"
"Aumentan Expectativas de Venta e Inversiones de las Inmobiliarias","Capeco señala que Optimismo se Debido Incremento Créditos Hipotecarios","Manuel Melgar","Estiman que Reconstrucción Demore Seis Años y no Cuatro Como Dice Gobierno.","gestion","2018/09/07"
"Investigan Concertación Abastecimiento Preformas PET","Indecopi investiga posible conspiración entre Amcor y San Miguel","Josimar Condormanenez","Investiga posibles acuerdos ilegales entre distribuidoras de preformas PET durante periodo comprendido entre 2008 y 2016.","gestion","2018/09/07"
"PET ANÁLISIS: MULTA PODRÍA LLEGAR HASTA LAS MIL UNIDADES IMPOSITIVAS TRIBUTARIAS","Multas potencialmente significativas bajo investigación de Indecopi","Gustavo Rodriguez","En base al procedimiento, las empresas implicadas pueden negociar ceses de conducta anticompetitiva mediante compensaciones específicas.","gestion","2018/09/07"
"Consolidación","","","La reciente edición del mio EMA reconoció, por segunda ocasión, las categorías de Reputación Empresarial y Equidad de Género.","gestion","2018/09/07"
"","","","«El empresariado sabe que la reputación es el valor intangible de las empresas y que mientras mejor condición tengan, mejor será el negocio para cada una», añadió Marchesi.","gestion","2018/09/07"
"","","","Backus, BCP y Scotiabank son las compañías, en cada caso, que recibieron la mayor admiración por la acción realizada en la arena de Reputación Empresarial.","gestion","2018/09/07"
"","","","La compañía de las EMA que tiene 3 Políticas de Igualdad de Género como su principal categoría evaluada es Belcorp.","gestion","2018/09/07"
