"headline","subheadline","author","content","newspaper","date"
"Dolarización de depósitos en el Perú","","Omar Manrique","Personas aceleran el cambio de depósitos en soles a cuentas en dólares debido a la tendencia alcista del billete verde. En octubre, el dólar sube de S/. 3.235 a S/. 3.275.","gestion","2015/10/27"
"Aumento de la dolarización en depósitos personales","","Melvin Escudero","Desde julio, la dolarización de depósitos a plazo aumentó notablemente, liderada inicialmente por inversionistas institucionales y posteriormente por individuos.","gestion","2015/10/27"
"Crecimiento de depósitos en dólares frente a soles","","","Entre julio y septiembre, los depósitos en dólares crecen de 46.7% a 50.8%, sobrepasando por primera vez en cinco años a los depósitos en soles.","gestion","2015/10/27"
"Incremento de créditos para hoteles y restaurantes","","Luís Oscar Herrera","Se registra un triplemente en el número de créditos destinados a hoteles y restaurantes, evidenciando un fuerte crecimiento en estas industrias.","gestion","2015/10/27"
"Evolución del número de sujetos de crédito empresarial","","","El número total de deudores en la banca suma 935,837 al final del mes anterior, marcando un ascenso considerable respecto al mismo período del año anterior.","gestion","2015/10/27"
"Tecnología y consumo electrónico en el Perú","","José Manuel González","Solo el 19% de los consumidores utiliza las ofertas de campañas electrónicas, siendo predominante entre usuarios de segmentos socio-económicos más altos.","gestion","2015/10/27"
"Nueva etapa de hidrocarburos en el Perú","Negativa de Repsol a vender activos locales","Wilfredo Chinosoro Jr.","'Repsol Peru', afirma desconocer reportes sobre la posible venta de la refinería La Pampilla y sus estaciones de combustible.","gestion","2015/10/27"
"País Andino un tercio de lo que se vende en México","","","En México, el consumo de Coca-Cola representa cerca de un tercio del volumen vendido en todo el país, con aproximadamente 900 millones de unidades distribuidas.","gestion","2015/10/27"
"Nombra nuevo CFO de Alicorp","Pedro Malo nombrado vicepresidente corporativo de Finanzas","","Pedro Malo fue nombrado Vicepresidente Corporativo de Finanzas (CFO) de Alicorp, comenzando su mandato el 18 de noviembre. Previamente ocupó cargos similares en Belcorp y trabajó en banca y consultoría para empresas en EE.UU. y América Latina.","gestion","2015/10/27"
"Coffee Chain Expands Presence in Peru","Starbucks Opens First Store in Santiago de Surco","","Starbucks inauguró su tienda número 76 en el país, ubicada en el campus universitario de la Universidad de Lima en Santiago de Surco. Esto posiciona a Surco junto a San Isidro como los distritos con más sucursales de la cadena.","gestion","2015/10/27"
"Barrington Atumi Medida Offers Fashion Solutions","Viene Victoria Poll."," ""Barrington Atumi Medida""","Victoria Poll presenta Barrington Atumi Medida, una línea de moda diseñada específicamente para mujeres embarazadas, buscando combinar estilo y confort durante el embarazo.","gestion","2015/10/27"
"Megaplaza's Third Level Ready February 2016","Construction Progress on Plaza Conquistadores","","Según Percy Vigil, Gerente General de Megaplaza, la fase III de Plaza Conquistadores se completará en febrero de 2016, incorporando espacios adicionales para restaurantes, teatro y boutiques exclusivas.","gestion","2015/10/27"
"NUEVA LEY FORESTAL Y DE FAUNA SILVESTRE","","EGUIAGARCIA EGARCÍA DGESTIÓN","Ahora que el Gobierno...publicó los cuatro reglamentos que acompañan a la nueva Ley Forestal y de Fauna Silvestre, los gobiernos regionales se aprestan a sacar a concurso concesiones forestales con incentivos bajo esa normativa, a partir del primer trimestre del 2016.","gestion","2015/10/27"
"HONG KONG SEGUIRA IMPACTADA POR LA DEMANDA DE ORO CHINO","","","El consumo de oro en China continental podría alcanzar o superar el récord del 2013 después que la crisis del mercado financiero y la devaluación saltearan la demanda del metal precioso, según la Chinese Gold Silver Exchange Society.","gestion","2015/10/27"
"ECONOMÍA REGIONAL EN PIURA BAJO PRESIÓN DE EL NIÑO","","Reynaldo Hilbeck Guzman","Al menos, el 30% del impacto del fenómeno de El Niño será absorbido por la Región de Piura, pues es una de las más vulnerables del país por su ubicación en la costa norte.","gestion","2015/10/27"
"Demanda ante TC","Castañeda se enfrenta al MEF","NA","El alcalde de Lima, Luis Castañeda, anunció que presentará una demanda contra el Ministro de Economía ante el Tribunal Constitucional por ‘excederse en sus facultades’. La reacción del burgomaestre se debe a que el MEF cuestionó las modificaciones a los contratos de los corredores viales Tacna-Garcilaso-Arequipa (TGA) y Javier Prado-La Marina.","gestion","2015/10/27"
"Precandidaturas presidenciales","Viernes, día clave en el Apra","NA","Alan García lanzará su candidatura presidencial el viernes en Magdalena, luego de resultar ganador y único precandidato en las internas del Partido Aprista. Además, dará a conocer las principales propuestas de su plan de gobierno.","gestion","2015/10/27"
"Economía argentina","Mercados argentinos optimistas ante fuerte apoyo a Mauricio Macri","Reuters","Los mercados argentinos mostraron optimismo tras un sólido desempeño de la oposición en la primera vuelta de las elecciones presidenciales, anticipando un eventual retorno al libremercado bajo liderazgo de Mauricio Macri.","gestion","2015/10/27"
"Sistema judicial peruano","Defensa del pueblo evaluará recomendaciones para sanciones","NA","Mulder comentó que además de convocar a los fiscales generales involucrados, cualquier modificación contractual debería proceder mediante juicio legal debido a limitaciones legislativas. Destaca la importancia de detectar irregularidades primero para sugerir sanciones posteriores.","gestion","2015/10/27"
