"headline","subheadline","author","content","newspaper","date"
"Castañeda recibió US$980 mil de OAS y Odebrecht","Testimonio.","Graciela Villasis Rojas","Según una resolución del Poder Judicial que declaró fundada la solicitud de allanamiento e incautación solicitada por la fiscal Milagros Salazar Paiva, del equipo especial Lava Jato, el exalcalde de Lima Luis Castañeda Lossio recibió un total de US$980.000 de las empresas brasileñas OAS y Odebrecht para su campaña municipal del 2014.","elcomercio","2019/10/16"
"Hugo Pérez / Archivo","Política caso lava Jato.""","Gonzalo Grados Mario Zapata/Giovanni Tazzetta","La fiscalía le imputa a Luis Castañeda haber favorecido a OAS para la construcción de la Línea Amarilla y el 'by-pass' de 28 de Julio. La policía en el allanamiento a la vivienda de Luis Castañeda Lossio, ubicada en la urbanización Santa Constancio en Surco.","elcomercio","2019/10/16"
"Eduardo Dargent Bocanegra","Politólogo y profesor de la PUCP.""Eduardo Dargent Bocanegra ""","He usado el ejemplo antes, disculpenme repita, pero en cada temporada de lanzamientos presidenciales me gusta recordar lo que llamo el síndrome de cabeza de ratón de la política peruana. Un pequeño rodeo para presentarlo. Uno de los capítulos más interesantes del libro 'Freakonomics' de Steven Levitt y Stephen Dubner busca explicar por qué tantos jóvenes de barrios pobres de Chicago trafican con drogas.","","elcomercio","2019/10/16"
"Políticamente incorrecto","","","margen de error: ±2,83%. Nivel de conﬁanza: 95%. Universo: Hombres y mujeres de 18 años a más.","elcomercio","2019/10/16"
"PIDE INFO SOBRE MAGISTRADOS DEL TC","POLITICA -7- Hugo Pérez / Archivo","Karem BarBoza Quiroz","Fiscal de la Nación requirió a oficial mayor del Congreso disuelto que remita videos y actas de votaciones de Ortiz de Zevallos y Sánchez-Palacios. Ávalos pide informes sobre elección de magistrados del TC. ","elcomercio","2019/10/16"
"MIRA CONST.; EL PRESIDENTE Y PERMANENTE BAJO ANÁLISIS","Miércoles 16 de Octubre del 2019","Óscar Urviola, Omar Cairo","Urviola y Cairo opinan sobre procedencia de demanda competencial y la denuncia contra Olaechea por usurpación. Rocío La Rosa Vásquez Investiga- dos por Caso Lava Jato piden el cese de prisión preventiva.","elcomercio","2019/10/16"
"SANCIONES TRAS ACCIDENTE EN AVENIDA JAVIER PRADO","Medidas · Melisa González Gagliuffi no podrá salir del país en los próximos 15 días · Su licencia de conducción será inhabili- tada de por vida · La investi-gación pasa a la Fiscalía de Tran-sito y Seguridad Vial.","","Juán Guillermo Lara Más detalles... El Ministe-ro Público infomó que el Pode-r Judical dictó 15 días de impe-dimento de salida del país con-tra Melisa Joana González Gal-liuffi, la conductora que ocasio-nó un accidente de tránsito que dejó dos victimas mortales y un herido en la avenida Javier Prado, en San Isidro, el pasado viernes.","elcomercio","2019/10/16"
"AVERIGUA ROBO A BANCO CALLAO ABATE DOS SUSPECTOS","Tras persecución también se detiene a cuatro sujetos, uno de los cuales quedó herido.","","Agentes de la Policía Nacional del Perú (PNP) lograron frustrar el robo a una agencia bancaria ubicada en la cuadra 1 de la avenida Bocane-gra, en el Callao. Luego de una intensa persecución y enfrentamien-to con los presuntos delinquen-tes, los policías abatieron a dos de los seis hampones que hubieran intentado asaltar la enti-dad financiera.","elcomercio","2019/10/16"
"Alcalde de Lima implementará medidas de seguridad en Puente Pedraplen","","","Informó que se colocará una franja de protección en el puente peatonal que une San Juan de Lurigancho y El Agustino.","elcomercio","2019/10/16"
"Copropietaria de 'Solidaridad' alerta sobre peligros post-collapses","","","Se menciona la advertencia hecha por la Contraloría respecto a los riesgos identificados en la futura estructura que sustituirá al antiguo puente Solidaridad.","elcomercio","2019/10/16"
"Loreto sigue siendo foco de conflictos socioambientales","'De acuerdo con el reporte mensual de conflictos sociales de la Defensoría del Pueblo,' dice Alonso Checco.","'""Según el reporte, de los 184 conflictos registrados hasta septiembre, 122 (el 66,3%) son de tipo sociosocioambiental.""'","","elcomercio","2019/10/16"
"Petróleo peruano paralizado por protestas en Loreto","","France García Delgado","Detallan cómo la población de San José de Saramuro demanda pagos pendientes a PlusPetrol Norte, causando la suspensión de operaciones petroleras.","elcomercio","2019/10/16"
"Gobierno declara emergencia en ruta crucial del corredor minero","","Francisco Chipana Garcia","Medida adoptada mediante el Decreto Supremo Nº169-2019-PCM para restaurar el orden y permitir el flujo vehicular regular.","elcomercio","2019/10/16"
"Tensiones geopolíticas aumentan con intervención turca en Siria","","","Turquía lleva adelante una ofensiva militar contra milicias kurdas, generando alta tensión internacional.","elcomercio","2019/10/16"
