"headline","subheadline","author","content","newspaper","date"
"Máximo 20°C | Min. 13°C","Ministerio de Salud abre la Semana Nacional de Lucha contra el Cáncer","","Este ministerio destacó que aproximadamente 66.000 casos nuevos ocurren anualmente en el país, siendo el 70% diagnosticados en estados avanzados. Destacó la relevancia de la prevención mediante exámenes simples, ejercicio regular y dieta balanceada.","publimetro","2019/10/14"
"Tennis Star Wins Second Title","Juan Pablo conquista su segunda victoria en dos semanas","Naomi Torres","Obtuvo su triunfo en el Challenger de Santo Domingo, consolidando su posición en el tenis internacional.","publimetro","2019/10/14"
"Crisis Política Analizada","Análisis de Jorge Gonzalez Izquierdo sobre coyuntura nacional","","Se analiza cómo la alta inflación y la corrupción gubernamental contribuyen a la tensión política presente.","publimetro","2019/10/14"
"Festival Ciclista Transforma Calle Principal","Av. Brasil transformada temporalmente en ruta para ciclistas","Carlos Pérez","Esta intervención urbana buscó crear conciencia sobre la necesidad de espacio seguro para actividades recreativas.","publimetro","2019/10/14"
"Lucha contra el Cáncer Promovida","Importancia de estilos de vida saludables frente al cáncer","Andrea Meza Hoces","Destacó la prevalencia del cáncer como problema sanitario significativo y la disponibilidad de exámenes preventivos accesibles.","publimetro","2019/10/14"
"Búsqueda Activa de Soluciones Urbanísticas","Propone nuevas maneras de utilizar bicicletas urbanas","Marisol García","Incentivó la creatividad juvenil hacia campañas de sensibilización utilizando medios digitales.","publimetro","2019/10/14"
"Información Clave sobre Movilidad Urbana","Revela estadística alarmante comparativa con eventos históricos globales","Pedro López","Comparó fatalidades viales anuales con incidentes catastróficos mundiales, sugiriendo mejoras urgentes en infraestructura.","publimetro","2019/10/14"
"Economía Peruana Evaluada","Opiniones divergentes respecto a futuro político-económico","Fernando Pinzas","Discute perspectivas futuras de la economía peruana influenciadas por decisiones legislativas y ejecutivas.","publimetro","2019/10/14"
"Gobierno Anuncia Reducción Objetivo de Pobreza","Meléndez presenta plan para mejorar indicadores socioeconómicos","Martina Ruiz","Detalla metas específicas para reducir índices de pobreza antes de fines de mandato.","publimetro","2019/10/14"
"Amigos se remontan – Mensajes extraordinarios para ganar carreras","Gran premio”; “Mejoras personales”; NA;Se destaca la historia personal de alguien involucrado en competiciones automovilísticas, específicamente referenciando experiencias durante el Gran Premio de México.""","","","publimetro","2019/10/14"
"Primera cuota en tres meses","Subaru ofrece facilidades financieras"," NA","Descripción detallada de las ofertas financieras especiales proporcionadas por SUBARU PERÚ para diferentes modelos de autos, junto con detalles técnicos y precios asociados.","publimetro","2019/10/14"
"Preguntas frecuentes sobre admisión universitaria","Proceso de selección alternativa"," NA","Información sobre los procedimientos de admisión para varias universidades importantes en Perú, especificando fechas clave y métodos de registro.","publimetro","2019/10/14"
"Matemáticas en acción","Aplicaciones cotidianas de la geometría y la trigonometría"," NA","Exploración de cómo disciplinas matemáticas como la geometría y la trigonometría encuentran aplicaciones prácticas en diversas áreas industriales y científicas.","publimetro","2019/10/14"
"Audiología gratuita","Audimetrias sin cargo alguno"," NA","Anuncio ofreciendo servicios auditivos gratuitos, dirigido especialmente a aquellos interesados en evaluar su audición.","publimetro","2019/10/14"
"Celebración cultural y educacional","Volvo presenta beneficios adicionales"," NA","Promoción especial relacionada con la compra de vehículos Volvo, describiendo diversos incentivos y ventajas comerciales.","publimetro","2019/10/14"
"Spectacular shows this week","Grandes eventos musicales y culturales"," NA","Detalles sobre múltiples eventos programados, incluyendo actuaciones de bandas reconocidas tanto nacional como internacionalmente, así como festivales de gran magnitud.","publimetro","2019/10/14"
"Diversificación empresarial","Maxi Ahorro expande su presencia comercial"," NA","Publicidad centrada en las ofertas y ubicaciones de Maxi Ahorro, mostrando variedad de productos y promociones relevantes.","publimetro","2019/10/14"
"Muse en vivo","Gira global de simulación"," NA","Noticias sobre la visita de la famosa banda Muse a Lima, indicando fecha, hora y localización del evento.","publimetro","2019/10/14"
"Lanzamientos editoriales","Libro autobiográfico de éxito"," ""Publimetro Conversó con el Cantante y Productor""","Entrevista enfocándose en la experiencia vital y profesional de Deyvis Orosco, quien comparte perspectivas profundas respecto a su trayectoria y motivaciones detrás de escribir su biografía.","publimetro","2019/10/14"
"¿Crees que el nuevo Congreso podrá ser mejor que el que ha sido disuelto?","NA","Daniel Abugattas","Expresidente del Congreso en el período 2013–2012 Todos deseamos eso. Hay una esperanza, pero si no ha cambiado nada en el sistema y tenemos los mismos partidos con los mismos vicios para la elección de los candidatos, no habrá mucha diferencia. Evidentemente, el pueblo va a votar con mucho más conciencia, pero lo hará sobre un menú ofrecido por la misma gente a la que le criticamos por la forma en que ha manejado la política del país. De otro lado, no creo que vaya a cambiar mucho la correlación de fuerzas. En esta crisis política, es evidente que ya no existe un diferencial entre los partidos, pues todos son prácticamente versiones del modelo fujimorista. Los únicos con una propuesta ideológica son los de izquierda. Tenemos que entender que el Congreso no es la solución del país, El verdadero problema es el Ejecutivo, este sistema no camina porque seguimos en la misma línea de la Constitución del '93. Creo que tendremos gente de buena voluntad en el próximo Congreso; pero sí el sistema no cambia, solo tendremos más de lo mismo.","publimetro","2019/10/14"
"—Los congresistas no llegan solos, los ponemos nosotros.","NA","Pablo Bustamante Chávez","Si esos congresistas serán de los partidos ya conocidos, entonces no creo que haya mucha diferencia, que digamos. Edison Luis López Que sea mejor dependerá de nosotros. Si elegimos bien, nos irá bien. Los jóvenes somos más conscientes y la información es más accesible. Danely Yepez Sanchez Esa debe ser la idea, todo depende del voto responsable que demos.— ","publimetro","2019/10/14"
