"headline","subheadline","author","content","newspaper","date"
"Caso Odebrecht: 'Juego de tronos' logra 32 nominaciones","","","","elcomercio","2019/07/17"
"Peligro en datos personales: Usuarios de FaceApp comparten información personal","LIMA, MIÉRCOLES 17 DE JULIO DEL 2019","","Ciudadanos preocupados por cómo empresas manejan sus datos.","elcomercio","2019/07/17"
"Toledo arrestado en EE.UU.: Avance en el proceso de extradición","Primer contacto con tribunales americanos","","Detalles sobre el arresto de Alejandro Toledo y posibles consecuencias legales.","elcomercio","2019/07/17"
"Abrupto final para el expresidente:","Editorial","Miércoles 17 de Julio del 2019","Reflexion editorial sobre la situación legal de Alejandro Toledo y su impacto nacional.","elcomercio","2019/07/17"
"Recursos de casación presentado por líder de Fuerza Popular","Keiko Fujimori solicita anular prisión preventiva por Caso Odebrecht","","Se presenta recurso de casación por Keiko Fujimori buscando anular la orden de 36 meses de prisión preventiva impuesta por el Caso Odebrecht. La fecha de la audiencia estaba prevista inicialmente, pero fue postergada debido a la solicitud de inhibición del juez Jorge Castañeda.","elcomercio","2019/07/17"
"Ninguna acción favorable para Odebrecht si falta reembolso","Penalistas discuten impacto de no recibir S/524 millones demandados por Odebrecht","MARÍA ISABEL ÁLVAREZ","Si no se realiza el reembolso de S/524 millones requerido por Odebrecht, tanto el acuerdo de colaboración eficaz como la información proporcionada permanecerán intactos, según afirmaron abogados penalistas entrevistados por este medio.","elcomercio","2019/07/17"
"No se alcanzan acuerdos legislativos sobre inmunidad parlamentaria","Cuatro bancadas se oponen a transferir facultad de levantar inmunidad al Poder Judicial","REDACCIÓN NA-CIONAL","Durante una sesión en la Comisión de Constitución, diversas bancadas expresaron su disenso hacia el proyecto gubernamental que sugiere delegar al Poder Judicial la capacidad de revocar la inmunidad parlamentaria dentro de treinta días hábiles.","elcomercio","2019/07/17"
"Aumento de conflictos socioambientales en Junio","Defensoría del Pueblo reporta incremento en número de conflictos","RENIEC","Según el último reporte de la Defensoría del Pueblo, se contabilizaron 178 conflictos sociales en junio, destacando principalmente aquellos de índole socioambiental.","elcomercio","2019/07/17"
"Tensión creciente en provincias sureñas","Paro indefinido en Islay sigue generando preocupación","ROLLY REYNA","Los manifestantes continuaron su movimiento hacia Mollendo mientras el alcalde provincial mostró su apoyo al paro. Hay expectativas de que las actividades educacionales sean suspendidas en varias áreas locales.","elcomercio","2019/07/17"
"Crisis ambiental en Loreto","Derrames petroleros provocan nuevas tensiones en la Amazonía","REDACCIÓN NACIÓN-A-L","Las comunidades indígenas de Loreto intensifican su protesta frente a incidentes recientes de contaminación petrolera, llevando a la suspensión de encuentros planificados con el Gobierno central.","elcomercio","2019/07/17"
