"headline","subheadline","author","content","newspaper","date"
"Gestión Económica: Análisis Tributario","","Gerente de Impuestos de Ev","Una vez que el contribuyente cuenta con el Estudio de Precios de Transferencia (EPT), la pregunta que surge es ¿y ahora cuál es el siguiente paso?... El análisis de costo revelaría precisamente si el valor pactado por las partes genera o no un menor IR.","gestion","2014/11/18"
"Energía Renovable: Nuevo Horizonte","Subasta de energías renovables programada para principios de 2025","Elías García","...la licitación se realizaría en el primer semestre del 2015.... el Ministerio del Sector estima que la generación hidroeléctrica suba del 50% al 60%.","gestion","2014/11/18"
"Innovación Agrícola: Regresa Azúcar Peruana","Proyecto de Irrigación de Olmos busca revolucionar agricultura","Javier Priale","Tras cuatro años de construcción, la irrigación de Olmos verá la luz hoy y tendrá al azúcar como uno de los productos estrella...Son en total 43,500 reas de cultivo las que comprende este proyecto...","gestion","2014/11/18"
"Laboral Digital: Futuro Pagos Virtuales","Boleta Virtual de Pago Implementada Desde Marzo 2015","Ministerio de Trabajo y Promoción del Empleo","Desde el 1° de mayo de 2015 se prevé la implementación de las boletas virtuales de pago de trabajo, siempre que la empresa realice el integro del pago del trabajador a través del sistema financiero.","gestion","2014/11/18"
"Inversión minera prevé descender en un 6%,","","","El motivo principal de esta caída es que varios proyectos de inversión significativa terminaron o están en proceso de terminar su etapa de construcción.","gestion","2014/11/18"
"Caida de materias primas puede bajar la calificacion de los paises emergentes,""– Después de casi 200 mejora de notas desde el 2007, S&P este año ha rebajado sus calificaciones tres veces más que los aumentos anunciados en paises emergentes.""","(Reuters) ""","La caída de los precios del petroleo y de otras materias primas, junto con la perspectiva de un alza en las tasas de interes a nivel global, amenazan con devolver a algunos de los mayores mercados emergentes a letras de credito ‘basura’, destapando la incapacidad de muchos paises de impulsar reformas durante el auge.","","gestion","2014/11/18"
"Sorpresa contraction en Japan ,""(Reuters)"," """," """"La economía japonesa contratio inesperadamente a una ta","a anualizada del 1.6% en el periodo julio-septiembre, en contra de las expectativas de un modesto repunte tras una fuerte caida en el trimestre previo, consolidando la vision de que el premier japonés Shinzo Abe retrasará un segundo aumento de impuestos a las ventas el proximo ano."" ","gestion","2014/11/18"
"Ecuador da señales de salir de recession , ""(Reuters)"," ""; La actividad economicade Ecuador crescio mas de lo esperado en septiembre, mostraron datos del Banco Central de Ecuador, lo cuales sugieren que el pais esta saliendo de una recess ion moderada.""","","","gestion","2014/11/18"
"Reducen prevision para crecimiento de estados unidos ,""(Reuters)"," ""; Los economistas consursusprevisions decrecimiento economico de EE.UU. para el cuarto trimestre, aun asi mejoraron ligeramente sus expectativas para el balance del 2014 con un panorama mejorado para el mercado laboral.""","","","gestion","2014/11/18"
"Las rentas vitalicias se harán más simples","NA","Morón","Según Ismael Lazo, vecino de San Luis, las aseguradoras preferirán ofrecer seguros masivos antes que microseguros. Esto facilitará la adaptación de los productos conforme a la normatividad vigente.","gestion","2014/11/18"
"Aseguradoras optimizarán productos previsionales","NA","María Morales","En entrevista con Eduardo Morón, presidente de APESEG, se destaca que las rentas vitales continuarán siendo importantes en el sector de seguros. Se espera simplificar los productos para cumplir con la nueva legislación.","gestion","2014/11/18"
"Evolución de las pensiones bajo cruce económico","NA","Raquel Pérez","Debate sobre la opción de jubilación anticipada mediante rentas temporales extendibles a cinco años. Discusiones incluyen impactos potenciales en quienes poseen múltiples fuentes de ingreso versus aquellos que confían principalmente en sus pensiones.","gestion","2014/11/18"
"Pensiones mixtas enfrentan nuevos desafíos","NA","Carlos Fernández","Análisis de la dualidad en sistemas de pensiones, destacando riesgos asociados a fluctuaciones cambiarias y sugerencias para mitigar dichos riesgos mediante periodos garantizados en pensiones bimensuales.","gestion","2014/11/18"
"Tasa de Interés Internacional afecta decisiones financieras locales","NA","Ana López","Resumen de movimientos significativos en mercados internacionales influenciados por cambios en tasas de interés globales, enfocándose particularmente en repercusiones directas en sectores clave del Perú.","gestion","2014/11/18"
"Lucha Anticorrupción necesita involucrar a empresarios","NA","Juan Rodríguez","Entrevista con Enrique Mendoza, presidente del Poder Judicial, recalca la importancia de cambiar la cultura empresarial hacia prácticas éticas y transparentes para combatir la corrupción sistémicamente.","gestion","2014/11/18"
"Derechos Humanos amenazados en América Latina","NA","Laura González","Informe global indica que Perú figura entre países más peligrosos para defensores ambientales debido a incremento notable en homicidios vinculados a disputas territoriales y extractivismos ilícitos.","gestion","2014/11/18"
"Crisis en Diálogo Paz Colombiano post-sequestro General","NA","Pedro Hernández","Colombian government suspends peace talks following high-profile kidnapping orchestrated by FARC rebels, casting doubt on future negotiations amidst ongoing regional conflicts.","gestion","2014/11/18"
