"headline","subheadline","author","content","newspaper","date"
"Sendero en vitrina","","DiarioCorreo","Obra de Elena Iparraguirre y Maritza Garrido Lecca’se exponen en muestra seudórtistica.","correo","2014/12/25"
"Así es la vida.","'Quienes gozan de Autoridad,' pasaron una Navidad rodeados por los barrotes de prisión.","Ana Lescano, Damián Retamozo","Expresidentes regionales, exalcaldes y otros poderosos empresarios que fueron privados de su libertad en 2014 enfrentaron una difícil Navidad detrás de rejas debido a diversos delitos.","correo","2014/12/25"
"Noche sin Paz","","DiarioCorreo","Exponentes políticos destacados como Gregorio Santos, Klever Meléndez y César Álvarez experimentaron restricciones severas incluso durante festivas ocasiones mientras están bajo custodia judicial.","correo","2014/12/25"
"Sincericidio","","Abogado Juan Fitx Camino Alfaro","Katiuska del Castillo está decepcionada después de enterarse de la decisión judicial adversa y contempla opciones legales futuras según indica su abogado.","correo","2014/12/25"
"Días de cárcel","","Remulo León","León relató experiencias difíciles durante su estadía en prisión, mencionando cómo algunos compañeros mantenían ánimos mediante actividades culturales.","correo","2014/12/25"
"Cumpleaños del Cabecilla de Sendero Luminoso (SL), Abimael Guzmán.","","La Señora María","Por eso, un grupo de SL lanzó, desde algún lugar del aire global donde destacó CENTODECIDÉS ‘Estamos frente al trabajo de un preso, el cual muestra que a pesar de estar en las peores condiciones, persiste en su afán de superarse’, explica la supuesta guía.","correo","2014/12/25"
"Huelga de trabajadores de EMAPE contra la gestión de Susana Villarán.","","Enrique Rodríguez","Trabajadores de la Empresa Municipal Administradora de Peaje (EMAPE) protestaron durante la mañana de ayer contra la saliente gestión de la alcaldesa de Lima, Susana Villarán. Percy Valverde, secretario general del sindicato, denunció que hace días debieron haber recibido sus remuneraciones de diciembre, pero que a la fecha no se había realizado el depósito.","correo","2014/12/25"
"Amplían contrato a servidores de Lima según decisión controvertida.","","Patricia Juárez","Se señala que no comprenden dicho comportamiento, pues se comprometieron a ejecutar acciones específicas en beneficio de la Ciudad de Lima.","correo","2014/12/25"
"Festival gastronómico ofrece degustación gratuita de comida peruana tradicional.","","Marcela Quiroz","Este evento contará con más de 20 stands distribuidos en diferentes puntos estratégicos de la Plaza Mayor, cada stand representará una región distinta del país.","correo","2014/12/25"
"Ley General del Sistema Financiero y del Sistema de Seguros y Organización de la SBS,","","Las autoridades facultadas a solicitar el levantamiento del secreto bancario son el Poder Judicial; el presidente de una comisión investigadora del Poder Legislativo, con acuerdo de la comisión de que se trate y en relación con hechos que comprometan el interés público... También destacó que pueden hacerlo el fiscal de la Nación o el Gobierno de un país con el que se cuente con un convenio para combatir, reprimir y sancionar actividades como el tráfico ilegal de drogas, el terrorismo o el lavado de activos.","","correo","2014/12/25"
"Producción de Oro Creció 2.51% ","ACTIVIDAD MANTUVÓ RECUPERACIÓN EN NOVIEMBRE.","Por: ""Según información proporcionada por el Ministerio de Energía y Minerías (MEM)... La producción de oro tuvo una recuperación y creció 251% en noviembre, en tanto que en los primeros once meses presentó una disminución de 11,23% a comparación del mismo período de 2013.""","","correo","2014/12/25"
