"headline","subheadline","author","content","newspaper","date"
"Fallo Tribunal Constitucional","","","Cobrar indemnización por despido anula reposición.","gestion","2018/08/10"
"Mercado Alternativo Valores","","","Cien empresas con opción de financiamiento mediante bonos.","gestion","2018/08/10"
"Caliñaran fondos ilegalmente declarados","","","Calificarán de fuente prohibida dinero no declarado por candidatos.","gestion","2018/08/10"
"Gobierno planea eliminar votos preferenciales","","","Se eleva cuota femenina en lista parlamentaria.","gestion","2018/08/10"
"Ejecutivo presenta proyectos legislativos post-cuarentena","","","Martín Vizcarra envía tres proyectos para reforma política.","gestion","2018/08/10"
"Informe económico augura baja morosidad bancaria","","","CEO de Credicorp anticipa estrategia de crecimiento inorgánico.","gestion","2018/08/10"
"Pensamientos editoriales sobre fallo constitucional","","","Análisis sobre cobrar indemnización por despido anulará reposición.","gestion","2018/08/10"
"Aprobación ciudadana hacia auditoría electoral","","","Encuesta sugiere mayoría percibe incapacidad en organización electoral.","gestion","2018/08/10"
"Dudas sobre manejo de crisis sanitaria","","","Preocupación persiste sobre respuesta gubernamental frente a pandemia.","gestion","2018/08/10"
"Indemnización por despido arbitrario suspende derecho a solicitud de reposición en el cargo","","","Antecedentes La legislación laboral establece que, ante un despido arbitrario o injustificado, el empleador está obligado al pago de una indemnización equivalente a un día con el tope de doce sueldos, como única reparación.","gestion","2018/08/10"
"CNSF logra agenda consensuada","","","Constituida por representantes de centrales sindicales, gremios empresariales y el Estado, el CNSF aprueba ocho ejes temáticos incluyendo empleo juvenil, modalidades formativas, normalización y productividad, fortalecimiento del diálogo social, institucionalización de la remuneración mínima vital, plan nacional de inspecciones, libertad sindical, migraciones y seguridad social.","gestion","2018/08/10"
"Mundogestión.pe presenta noticias exclusivas","","","HERTZ válido con DNI en compras dentro y fuera de casa. Ofertas especiales disponibles únicamente para suscriptores de Gestión.","gestion","2018/08/10"
"Gobierno implementa cambios en legislación laboral post-despidos arbitrarios","","","Tras varios años de debates judiciales, los trabajadores podrán optar por beneficiarse de pagos de beneficios sociales sin perder el derecho a la reposición en su puesto anterior, dependiendo de cómo manejen la compensación recibida.","gestion","2018/08/10"
"Entrevista con Victor Prado Saldarriaga, Presidente de la Corte Suprema","‘El Poder Judicial ha elaborado doce proyectos’","Carlos Muños-Molina Sanchez","Prado destaca avances en la reforma judicial, mencionando tres proyectos clave introducidos al Congreso referentes a la estructura del CNM, armonización de justicia y aspectos de casación.","gestion","2018/08/10"
"Poder Judicial anticipa inicio de juicio ‘Los cuellos blancos del puerto’”;NA""","","Víctor Prado Saldarriaga indica que comenzarán los juicios en aproximadamente dos años, citando la necesidad de investigaciones extensas y diversas formas de evidencia.","","gestion","2018/08/10"
"Inflación anual de combustible supera expectativas","Diésel muestra aumento notable","Luis Manco Suárez","Según datos del BCR, la inflación anual de combustibles alcanza casi el 14%, impulsada principalmente por el alza internacional del crudo de petróleo y ajustes en el Impuesto Selectivo al Consumo.","gestion","2018/08/10"
"Lanzamiento de la Marca Café del Perú","","","Ministerio de Comercio Exterior presenta la marca Cafés del Perú destinada a mejorar la percepción global del café peruano mediante estrategias de marketing específicas.","gestion","2018/08/10"
"Comentarios de la Organización Mundial del Comercio sobre el crecimiento del comercio global","","","Director General alerta sobre las tensiones comerciales actuales y sugiere que podrían obstaculizar el crecimiento futuro del comercio mundial.","gestion","2018/08/10"
"Despenalizado en caso de peligro de vida para la madre","FUENTE: OMM13$ AFP","","Para el caso de inválida o incapacidad mental total, totalmente despenalizado en lugares específicos.","gestion","2018/08/10"
"Argentina descarta referendo para legalizar el aborto","SENADO ARGENTINO RECHAZÓ PROYECTO.","","El senado argentinodescartóaprobar la legalización del aborto después de un intenso debate. El Presidente Mauricio Macri anunció planes para fortalecer educación sexual obligatoria.","gestion","2018/08/10"
"Gobierno argentino descarta referendo para legalizar el aborto","Macri anunció plan para reforzar educación sexual.","","Tras el fallo legislativo, el Gobierno argentino decidió no proceder con un referendo sobre la legalización del aborto, optando por debatir el tema en el parlamento.","gestion","2018/08/10"
"Penas de muerte y postura de la Iglesia Católica","LA IGLESIA CATÓLICA CAMBIO SU DOCTRINA SOBRE PENAS DE MORTE.","","Recientemente, la Iglesia católica rompió con tradiciones antiguas al declarar la pena de muerte completamente inaceptable.","gestion","2018/08/10"
"Honduras y Guatemala continúan discusiones legales sobre el aborto","Brasil, Chile, Colombia, Costa Rica, Cuba, Ecuador, El Salvador, Paraguay, Puerto Rico, Venezuela, Uruguay, México.","","Los debates sobre la despenalización del aborto varían significativamente entre América Latina, mostrando diferencias regionales importantes.","gestion","2018/08/10"
"Informe judicial sobre corrupción en El Salvador","'Expresidente admitió culpa en lavado de dinero'; Reuters","","Antonio Saca, ex-presidente salvadoreño, confiesa su implicación en una vasta red de lavado de dinero utilizando recursos públicos durante su mandato.","gestion","2018/08/10"
"GESION BANCO DE DATOS 25 FONDOS MUTUO RESUMEN DE NEGOCIACIONES DE MILA EN EL MERCADO CENTRAL","","","Negociaciones de acciones en el mercado central mostrando variabilidad en precios.","gestion","2018/08/10"
"Gestion Politica ","","Raúl Castro Pereyra rcaslrop@gestion.com.pe Sandra Alvarado salvaa.cooperacion@gob.pe","Presidente ejecuta plan para mejorar sistema financiero mediante nuevas regulaciones y eliminación de ciertos tipos de votos.","gestion","2018/08/10"
"Ejecutivo planea calificar de fuentes prohibidas dineros no provenientes de fondos públicos.","","Na","Se espera regular mejor el financiamiento de partidos políticos, limitando contribuciones ocultas y de fuentes ilícitas.","gestion","2018/08/10"
"NUEVO CONGRESO PLANEADO POR PRESIDENTE MARTINEZ VIENE CON CAMBIOS SIGNIFICATIVOS PARA PARTIDOS POLITICOS.","","","Propuesto cambiar estructuras legislativas permitiendo mayor equilibrio de poder entre diferentes grupos políticos.","gestion","2018/08/10"
"LITERARIO: AUTORA DESCUBREN UN LIBRO OCULTO BAJO LOS ARCHIVO ANTIGUOS DEL SIGLO XVIII.;","","","Descubierto libro antiguo proporcionando perspectivas históricas valiosas.","gestion","2018/08/10"
"Edison Flores lidera seguidores en Instagram sobre Renato Tapia","NA","Diego Sugalski, director creativo de Wunderman","Según cuenta Diego Sugalski, director creativo de Wunderman, además del carisma natural de Flores, ha ayudado que esta vez su mayor soltura en las grabaciones. Por el lado de Tapia, señala que se trató de destacar su actitud e imagen de líder en el campo.","gestion","2018/08/10"
"Calvin Klein lanza campaña de otoño con las Kardashians","Una marca de ropa y una familia que hace viral todo lo que toca","Luciana Tellé Ramírez","En esta ocasión nuevamente ha recurrido a la familia más mediática de los Estados Unidos: las Kardashian. En una sesión de fotos que apela al amor family, se hizo viral en las redes sociales, aparecen las cinco hermanas: Kourtney, Kim y Khloe Kardashian, además de Kendall y Kylie Jenner. De las cinco, sólo una es modelo (Kendall). Sin embargo, todas cobran elevados montos por aparecer en campañas o simplemente por cada post en sus cuentas. Según Business Insider UK, cada post de Kylie Jenner en Instagram cuesta US$ 1 millón. La empresaria es la que más gana entre las hermanas Kardashian por patrocinios. Le siguen Kim, quien factura US$ 720,000 por cada publicación; Kendall, que se lleva medio millón de dólares y Khloe, que agrega US$ 480,000 a su cuenta bancaria cada vez que hace clic en compartir. Pese de que una de las imágenes fue blanco de críticas por un desliz con Photoshop, la marca ha salido a desmentirlo y todo indica que las ventas aumentarán.","gestion","2018/08/10"
"'Perú es exportador de chalaneros'; 'salen y enseñan cómo entrenar'","Entrevista con Jorge Navarro, maestro entrenador","Luciana Tellé Ramírez","Después de 20 años como chalanero maestro entrenador de más de mil caballos de paso domados, Jorge Navarro asegura que el rol como reivindicador del equino aún se debe modernizar. Por lo pronto, los espectáculos ya no son la única forma de acercarse al público. A través de la televisión, la música y los libros, Navarro planifica conquistar a nuevos espectadores. ¿Cuál es lo más difícil de su labor? Siempre se dijo que quien tiene un caballo es gente de dinero, pero no es un lujo. Un caballo peruano de paso puede costar hasta US$ 30 mil si ganan concursos, pero también se consigue a S/ 3 mil. Considera que es un tipo de entretenimiento accesible?","gestion","2018/08/10"
