"headline","subheadline","author","content","newspaper","date"
"Cómo afecta la inflación global a la economía peruana","Análisis económico","Juan Pérez","Los efectos de la inflación mundial tienen repercusiones directas en la economía local, especialmente en sectores clave como alimentos y servicios.","trome","2019/05/06"
"Investigan posible fraude electoral en municipio sureño","","Carlos Ruiz","Autoridades locales iniciaron investigaciones tras sospechas de irregularidades en recientes elecciones municipales.","trome","2019/05/06"
"Aumentan medidas sanitarias ante repunte de contagios","","","Ante el aumento repentino de casos positivos de COVID-19, el Gobierno implementa nuevas normativas para mitigar el impacto.","trome","2019/05/06"
"Caso Lava Jato: Ollanta Humala y Nadine Heredia denunciados por recibir sobornos de Odebrecht","","","Según Jorge Barata, sentenciado de Odebrecht, entregó recursos económicos a Humala y financió campaña electoral de 2006. Ambos permanecieron detenidos preliminarmente.","trome","2019/05/06"
"Autor deja testimonio literario antes de partir","","","Ex presidente Alberto Fujimori dejará escritas sus experiencias personales en ‘Metamemorias’, proyecto anunciado por su antiguo colaborador Ricardo Pinedo.","trome","2019/05/06"
"Informe periodístico destapa intervención policial en residencia de político","","","Ministerio del interior deberá clarificar operativos ejecutados en domicilio privado relacionado con figura política relevante.","trome","2019/05/06"
"Pelea legal podría retornar a ex primera dama a prisión","","","Investigaciones fiscales sugieren posible culpabilidad en caso de recepción indebida de fondos provenientes de empresa constructora internacional.","trome","2019/05/06"
"Limpieza urbana intensifica restricciones vehiculares","","","Operativos de saneamiento provocan bloqueos temporales en áreas urbanas clave, impactando fluidez comercial habitual.","trome","2019/05/06"
"Educación superior busca regularización académica","","","Superintendencia Educativa intenta normalizar situación administrativa de múltiples establecimientos educativos aún pendientes de certificación oficial.","trome","2019/05/06"
"Siniestro ferroviario causa tragedia mortal","","","Dos individuos pierden la vida debido a accidente automovilístico vinculado a negligencia conductual cerca de infraestructura ferrocarrilera.","trome","2019/05/06"
"Feria gastronómica celebra efeméride maternal","","","Evento culinario propone degustación variada enfocado en honrar tradiciones alimenticias asociadas al mes dedicado a madres.","trome","2019/05/06"
"Drama judicial revive casos históricos","","","Proceso jurídico reconsidera veracidad de declaraciones hechas décadas atrás respecto a circunstancias violentas ocurridas en contexto familiar conocido públicamente.","trome","2019/05/06"
"Deportividad cuestionable marca encuentro futbolístico","","","Partido concluye con resultado adverso para equipo local, destacando incidentes disciplinarios relevantes hacia conclusión del encuentro competitivo.","trome","2019/05/06"
"Campañas auditológicas – Audifono","","","Audifono ofrece servicios especializados en campañas auditológicas.","trome","2019/05/06"
"Dermatólogo Clínica San Bartolomé","Clínica San Bartolomé","","Ofrece cirugía ambulatoria mínimamente invasiva en diversas áreas dermatológicas.","trome","2019/05/06"
"Sobrepeso y Diabetes – Clínica San Marcos","Campaña Médica Campana Quiroscópica Torácica","","Promociona tratamientos quirúrgicos innovadores para sobrepeso, diabetes y otras condiciones relacionadas.","trome","2019/05/06"
"Audiología Clinica Audiphone","Excesiva Sudoración Manos Axilas Pies","","Clinica Audiphone proporciona tratamiento para sudoración excesiva mediante procedimientos torácicos minimamente invasivos.","trome","2019/05/06"
"Preguntas educativas – Lecturas recomendadas","Lee bien la información que sale en esta página.","“NA”","Sección dedicada a responder preguntas educacionales referidas a impactos medioambientales y otros conceptos básicos.","trome","2019/05/06"
"Relacion sentimental – Carlos Cacho","","","Entrevista exclusiva con Carlos Cacho discutiendo relaciones personales y familiares.","trome","2019/05/06"
"Música Urbana – Epifanio Rojas","Éxito Musical ‘Maluma’","","'Maluma' expresa gratitud hacia el jurado de 'El artista del año'.","trome","2019/05/06"
"Fabián Agostini – Actuación en Hollywood","Prepara viaje a Hollywood","","Fabio Agostini revela planes de estudiar actuación para trabajar en Hollywood.","trome","2019/05/06"
"Gisela Valcárcel – Retiro de Paula Ávila","Retiro temporal de Paula Ávila de 'El artista del año';","","Valcárcel informa sobre el retiro temporal de Paula Ávila debido a circunstancias legales.","trome","2019/05/06"
"Nicolás Furtado – Relación con Paloma Fiuza","Paloma Fiuza y Nicolás Furtado","","Comentarios sobre la supuesta relación romántica entre Nicolás Furtado y Paloma Fiuza.","trome","2019/05/06"
"Sheyla Rojas – Pérdida honoraria","Demandas Legales","","Abordajes legales respecto a declaraciones públicas involucrando a Sheyla Rojas.","trome","2019/05/06"
"Eva Fernández – Opiniones musicales","Opiniones variadas sobre Eva Fernández","","Discute diferentes perspectivas sobre la trayectoria musical de Eva Fernández.","trome","2019/05/06"
"Magaly Medina – Demandas por difamación","Nicola Porcella demanda a Magaly Medina","","Detalles sobre la acción legal iniciada por Nicola Porcella contra Magaly Medina.","trome","2019/05/06"
"Néstor Villanueva – Sentencias judiciales","Sentencia en 'El artista del año'","","Reflexiones de Néstor Villanueva después de recibir baja nota en 'El artista del año'.","trome","2019/05/06"
"Susan Ochoa – Promoción internacional","Visitará Chile para promocionar música","","Información sobre la agenda de promoción internacional de Susan Ochoa.","trome","2019/05/06"
"NOMBRES QUE CONVERTEN ESTE SORTEA DOS COMBINADOS DE PERIODICO LIQUIDADORA + OLLA ARROCERA 10 ",""," ","Solo tienes que resolver tu crucitrome y ponelo en los lugares autorizados de Trome.","trome","2019/05/06"
"LUNES 6 DE MAYO DEL 2019","(CRUCITROME)","","Nombre: Convierne este sorteá dos combinados de periódico licuadaora + olla arrozera 10 ","trome","2019/05/06"
"TROME.LIVE PIQUITOS’ DE EL BUHO”;;El Buho""","Te Buhó dorme con un ojo abierto, pues siempre estoy atento a lo que pasa en nuestra politica, que está mas movida que el ‘Chato’ Barraza en el dia del pisco y con barra libre. Por eso les presento mis lambdos piqtutos, tan fugaces como los besos que le da Brunettita a su ‘Chuckly’ Acuña.","","","trome","2019/05/06"
"Aumentaron los robos y asaltos","","Carlos Moran","En entrevista con Trome, el ministro del interior, Carlos Moran, reconocío que se están produciendo más actos delictivos, para lo cual tiene un plan de seguriad focaliçado en los disitrítuos dondes más se produyen estas fechas.","trome","2019/05/06"
