"headline","subheadline","author","content","newspaper","date"
"Fuga por amor","Roger Loayza manda un mensaje en la pasarela.","","Hoy en día, uno pensaría que... ","elcomercio","2014/04/03"
"Satisfechos por final de cuarentena","Habla Trome","Ismael Lazo, vecino de San Luis","Estoy feliz porque...","elcomercio","2014/04/03"
"Autoridades suspenden cuentas de Ancash","","","Medida durará 30 días, empezó anteayer y es prorrogable.","elcomercio","2014/04/03"
"Cierre de cuentas de Ancash genera controversia","","","Así lo reveló ayer el contralor general de la República, Fuad Khoury, ante la Comisión de Fiscalización del Parlamento.","elcomercio","2014/04/03"
"Investigan implicación de exfuncionario aprista en lavado de dinero","Tejada revela que un exfuncionario aprista transfirió dinero a Gran Caimán.","ROCÍO LA ROSA","Desde el Apra, Javier Velásquez le exigío que dé el nombre del acusado.","elcomercio","2014/04/03"
"Piden anticipar elecciones fiscales","","","Para hoy está programada una sesión de la Junta de Fiscales Supremos en cuya agenda, fijada hace 15 días, no figuraba la elección del fiscal de la Nación.","elcomercio","2014/04/03"
"Dudas sobre validez de megacomisión","","","Sin saber exactamente quién podría ser el responsable, esto sigue siendo materia de especulación pública.","elcomercio","2014/04/03"
"Peligro de fuga","","","El presidente del INPE, José Pérez Guadalupe, dijo que el lugar más seguro para tener a los cabecillas terroristas era la Base Naval del Callao, donde hay 200 miembros de la Marina para custodiar a siete internos.","elcomercio","2014/04/03"
"Autoridades preocupadas por extorsionadores y delincuentes","Expertos opinan que armamento no viene del contrabando.","'Por' Martín Acosta González","Los extorsionadores y delincuentes utilizan armas y munición robadas. Explican que el armamento no proviene principalmente del contrabando. Según la Sucamec, 1.767 armas fueron reportadas como robadas o extraviadas en 2013.","elcomercio","2014/04/03"
"Fiscalía indaga origen de armas incautadas","","Andina","Investigan el origen y posesión de armas y municiones confiscadas en Punta Hermasa. Informan que la mayoría de las armas halladas fueron robadas.","elcomercio","2014/04/03"
"Necesaria regulación efectiva de armas","Policía indica que muchos elementos bélicos empleados por delincuentes corresponden a fuerzas militares.; 'Por' Hugo Pérez","Las armas generalmente se obtienen de tres formas: compradas legalmente, obtenidas a través de un mercado negro o resultado de robos. Destacan deficiencias en el sistema de control de armas.","","elcomercio","2014/04/03"
"Lima celebra concientización autismo","Actividades incluyen iluminación de edificios emblemáticos.","","Lima se decoró de azul para celebrar el Día Mundial de Conciliación sobre el Autismo. Organizador: Sociedad Soy Autista y Qué.","elcomercio","2014/04/03"
"Cuestionamientos hacia Serpar por adjudicación irregular","Alfredo Lozada critica la omisión del proceso de licitación para obras en La Parada.","Enrique Cuñeo / Archivo","Se discute la exoneración del proceso de licitación realizada por el Servicio de Parques de Lima para conceder trabajos relacionados con el Parque del Migrante.","elcomercio","2014/04/03"
"Investigan posible venta ilegal de boletos universitarios","Universitario niega distribución gratuita de tickets a seguidores radicales.","José Luis Noriega","Tras incidentes mortales involucrando aficionados, se examinan ventas fraudulentas de entradas deportivas.","elcomercio","2014/04/03"
"Sistema judicial busca clarificación sobre homicidio juvenil","Autoridades evalúan implicancias de conflicto entre fanáticas futbolísticas.","Pedro Ortiz Bisso","Discuten circunstancias detrás de conflictos entre aficiones deportivas que condujeron a tragedias personales.","elcomercio","2014/04/03"
"Persistente lluvia.","","","Los pobladores percibieron al menos diez explosiones. El viento esparció las cenizas sobre los poblados de Querapi, Ubinas, Escacha, Tonohaya y Sacohaya. Esto obligó a la población a usar lentes y máscarillas. Resultaron afectados varios cultivos, además de los pastos con que se alimentan los animales.","elcomercio","2014/04/03"
"Comprarán mascarillas.","Distancias","","El Gobierno Regional de Moquegua dispuso S/.1 millón para instalar a los pobladores de Querapi en los refugios temporales y para comprar unas cinco mil mascarillas y lentes. Además, empleará otros S/.2 millones para dotar de forraje al ganado de los pobladores de los lugares afectados.","elcomercio","2014/04/03"
