"headline","subheadline","author","content","newspaper","date"
"Norma Penalizaría Difusión de Audios","Políticos critican proyecto del fujimorismo","","Del año 2030 Las tres primeras instituciones que generan mayor confianza son estatales y, además, se observa que han ganado puntos de confianza en los úl. m’este años: primero, ‘1 Registro Nacional de Identificación y Estado Civil, Reniec, que subió 15 puntos (de 68% a 83%); segundo, el Banco Central de Reserva del Perú, BCRP que ganó 12 punt “Las cinco que están a la cola son los sindicatos (28), la CGTP (29), el Congreso (30)”.","peru21","2017/10/06"
"Premier Ante el Pleno","Apunta a revolución social”;“Marzo Araoz mencionó algunos temas que estarán presentes en su exposición ante el Pleno del Congreso, el 12 de octubre, en el que espera obtener el voto de confianza a su gabinete.”;NA""","En RPP, señaló que uno de ellos será la mejora de la calidad de vida y otro la reactivación económica, ’Nuestra intención es decir que la promesa del presidente de una revolución social está firme’, manifestó,","","peru21","2017/10/06"
"Fondo MIVIVIENDA S.A.","Comunicado oficial","","'Se ha generado un resentimiento de competencia de otros que debilita la institucionalidad democrática y no sanciona radicalmente a los infractores', subrayó.","peru21","2017/10/06"
"Machismo Desde el Congreso","Exhibición de comportamientos sexistas","","Este fue el tono de cerca de doce horas de interrogatorio a una testigo que solo estuvo en el cargo público un año del periodo investigado. Al día siguiente: –‘Congresista García Belaunde, vámonos a contestar cada vez que le preguntemos’. Este fue el tono de tres horas de respetuosa conversación con el empresario ‘Y no fue la única; luego de haber llamado corrupta a la señora Revilla…'.","peru21","2017/10/06"
"Tribunal Constitucional Español","Suspende sesiones parlamentarias en Cataluña","","Al día siguiente, el Tribunal Constitucional español suspendió el pleno del Parlamento catalán del próximo lunes. El alto tribunal explicó que la medida se da debido a que si proclaman la independencia, se produciría un rompimiento de la Constitución y una ‘aniquilación’ de los derechos de diputados.","peru21","2017/10/06"
"Pablo Beltran, Negociador del ELN","Opina sobre el Acuerdo de Paz con FARC","","Beltrán explicó que existe un ‘debilitamiento’ por parte del gobierno para impulsar leyes que aseguren el pacto de paz con las FARC y su transformación en partido político.","peru21","2017/10/06"
"Crisis Venezolana","Grupo de Lima urge cumplimiento de marcos legales","","Los gobiernos de países latinoamericanos pidieron al gobierno venezolano de Nicolás Maduro que respete la Constitución y las normas electorales en los comicios regionales del próximo 15 de octubre.","peru21","2017/10/06"
"Pese a adversidades históricas, Perú está cerca del mundial.","","Na","Contenido relacionado con cómo Perú sigue adelante hacia el mundial.","peru21","2017/10/06"
"Hampón robó USD 4500 en Casa de Cambio.","","JoHNAna Custodio","Descripción detallada del incidente en Surco donde un individuo sufrió un intento de robo tras retirar fondos bancarios.","peru21","2017/10/06"
"Mantenimiento programado para 346 comisarías policiales.","","Basombrío forma parte del programa de mejora institucional.","","peru21","2017/10/06"
"Cómo enfrentaremos la demolición forzosa de nuestros cercos.","Entrevista con Jorge Muñica","Cesar Takeuchi","Discusiones sobre reparaciones financieras debido a acciones municipales en el Jockey Club.","peru21","2017/10/06"
"Investigan posible implicancia política detrás de ataques violentos en áreas urbanas.","","Alan Benites","Informe sobre investigaciones pendientes tras agresiones mortales vinculadas a conflictos territoriales.","peru21","2017/10/06"
"Nobel de Literatura concedido a Kazuo Ishiguro.","","Victoria Meneses Carrion","Detalles sobre la recepción del prestigioso reconocimiento internacional por parte del aclamado escritor japonés-británico.","peru21","2017/10/06"
