"headline","subheadline","author","content","newspaper","date"
"Variación porcentual de la producción nacional peruana (PIB)","Informe mensual nacional y global","","De acuerdo con datos proporcionados por INEI, mientras que la economía mundial experimentó un aumento del 1.7%, la economía peruana registró un incremento del 2.6% durante el primer semestre del año.","correo","2019/09/14"
"AUDIFONES MEDICADOS”;”Mayor protección contra la humedad”;NA""","Introducen audifones médicos diseñados especialmente para resistir la humedad, aumentando significativamente la durabilidad del producto gracias a tecnología hidrofóbica avanzada.","","","correo","2019/09/14"
"Impunidad en Actos de Violencia y Vandalismo","Editorial","CORREO Editorial","Se discute la falta de acción frente a incidentes de violencia y vandalismo, destacándose casos particulares y llamando a la implementación rigurosa de legislación penal relevante.","correo","2019/09/14"
"Peligrosa sombra sobre los fiscales","Opinión editorial","Eugenio Medina Lora","Análisis sobre la percepción pública hacia ciertos fiscales implicados en juicios controvertidos, sugiriendo influencias indebidas y criticando supuestas tácticas intimidatorias empleadas.","correo","2019/09/14"
"Miles de migrantes no han podido regularizar su situación legal...","Permiso Temporal de Permanencia (PTP)","REDACCIÓN","Información sobre el requerimiento de miles de migrantes venezolanos para completar documentos necesarios dentro de un periodo de 60 días bajo pena de encontrarse en condición ilegal en el país.","correo","2019/09/14"
"Vecinos defienden Parque Sinchi Roca","Protestas en Comas","DIARIO CORREO.LIMA","Descripción de las protestas llevadas a cabo por residentes de Comas en relación con planes municipales de utilizar partes del parque Sinchi Roca para alojar autobuses del Metro.","correo","2019/09/14"
"El loco del martillo","","La Seño María","Hoy en día, uno pensaría que...","correo","2019/09/14"
"Contenido por fin de cuarentena","Habla Trome","Ismael Lazo, vecino de San Luis","Estoy feliz porque...","correo","2019/09/14"
"Puno Investigan","'Hombres violentos matan a joven","","En Puno, un caso alarmante sacude a la ciudadanía.","correo","2019/09/14"
"Historial judicial","Confirmación de condenas para ‘Colo Mame’","","La Sala Nacional de Apelaciones confirmó las sentencias impuestas inicialmente.","correo","2019/09/14"
"Incidencias policiales","Rescate de menor secuestrado","","Agentes de la Policía de Huacho lograron liberar a un menor secuestrado.","correo","2019/09/14"
"Fallo legal Venezolanos","Guaidó niega nexos con bandas”;NA""","Juan Guaidó asegura desconocer a integrantes de 'Los Rastrojos'.","","correo","2019/09/14"
"Crisis sanitarias","Incendio en hospital de Río deja múltiples muertos","","Un incendio devastador ocurre en el Hospital Badim de Río de Janeiro.","correo","2019/09/14"
"Asuntos internacionales","Stroessner: Hallazgos macabros bajo Mansión Horrorosa","","Descubiertos restos óseos perturbadores en residencia del expresidente Stroessner.","correo","2019/09/14"
"Meteorología Extrema","Inundaciones mortales golpean España","","España enfrenta severas inundaciones provocadas por intensas precipitaciones.","correo","2019/09/14"
"Diplomacia y Derechos Humanos","Rodriguez Mackay analiza situación migratoria EU","Ernesto Laguardia","Se discute cómo manejar solicitudes de asilo dentro del contexto geopolítico.","correo","2019/09/14"
"Telenovelas Controversiales","Homofobia debate abierto en producción teatral","Johnny Padilla Orbegoso","Actores reflexionan sobre representación LGBT en series populares.","correo","2019/09/14"
"Sobre Divorcios Notorios","Divorcio formalizado entre Adele y Simon Konecki","Jennifer Lopez","Adele concluye procedimientos judiciales relacionados con su separación.","correo","2019/09/14"
"Gastronomía Local","Mercatto Verde inaugura nuevo espacio culinario","Comenzó actividades gastronómicas."," ""Nuevo establecimiento ofrece innovadoras experiencias culinarias.""","correo","2019/09/14"
"DIARIO CORREO.PE 24 / LIMA/SÁBADO 14 DE SEPTIEMBRE/2019","CORR Eo.","","PAULO GUERRERO CELEBRÓ SU TRIUNFO CON PERÚ ANTE BRASIL EN ESTADOS UNIDOS\nMusulmanes celebraron rituales de duelo durante ceremonia que marca el séptimo día de Muharram.\nPese a la ausencia de Paulo Guerrero, Perú venció 1-0 a Brasil y le cortó una racha de 17 partidos sin perder.","correo","2019/09/14"
"Luis Abram celebra su gol ‘que le dio el triunfo a Perú’”;junto con Carrillo."""," ","'Una zona de Ontinyent, donde historiadores recorren el río Clariano se desbordó, en Valencia/Efe\nUn champán recién nacido salvó la vida siempre te da revanchas y BCUN'UC8 en los instantes decisivos, así como la Blanquirroja lo sabe muy bien.\nLuego de la derrota en la final de la última Copa América ante Brasil,\nel equipo nacional ya nos había superado (5 goles) en fase de grupos,\nl seleccion Peruana consiguio lo impensable: Vencimos 1–0 al Scratch en Estados Unidos\ne le cortamos una racha de 17 partidos sin caer.\nCuando faltaban solamente cinco minutos para terminar el partido,\nnuestro héroe fue Luis Abrám con un agónico tanto que nos otorgó la victoria,\ncuya importancia quizás sea mayor que las otras dos veces ganadas frente a los brasileños bajo la dirección técnica de Ricardo Gareca,\nde un total de cinco triunfos conseguidos históricamente sobre ellos.\ny además jugar sin nuestro capitán, Paulo Guerrero, quién aunque estuvo presente en este periodo internacional,\nfue notablemente echado de menos.","","correo","2019/09/14"
"Bab El Humo De Una Bomba Lacrimógena Minera Destruye Capillas Ardientes En La Web","Fans de Camilo Sesto Visitantes Visitan La Capilla Ardiente Donde Descansan Su Cadaver Para Darle Los Ultimos Adioses/Difusion","Alonso Dilascorreo.pe","","correo","2019/09/14"
