"headline","subheadline","author","content","newspaper","date"
"Policemen injured during miners' protest in Jesús Maria","Miners break into Ministry of Labor demanding their demands.","","In Jesús Maria, police detained 17 people who caused damage after breaking into the Ministry of Labor's headquarters.","elcomercio","2019/09/13"
"Municipality cancels land lease for firefighters in San Isidro","Decision made regarding sports complex site.","","The municipality has annulled the concession of a plot within a sports complex intended for a new fire station due to its current location being deemed uninhabitable.","elcomercio","2019/09/13"
"The truth about Lava Jato case unfolds gradually","New information reveals more details on illicit payments related to infrastructure projects.","","This week we learned new information concerning illegal payments carried out by Odebrecht in our country aimed at benefiting certain public works contracts. This time around, bribes were linked to water supply improvement projects in Iquitos and Chimbote, identified through 'Operation Structured Department' codenames.","elcomercio","2019/09/13"
"Audiencia denies release request for former president Toledo","Judge rules against bail citing risk of flight over corruption charges.","","Alejandro Toledo will remain incarcerated while his extradition process continues following Judge Thomas S. Hixson’s decision denying his defense team's plea for conditional freedom based on perceived risks associated with ongoing allegations tied to Odebrecht bribery schemes.","elcomercio","2019/09/13"
"Fujimori remains imprisoned until April 2020","Supreme Court reduces preventive detention period amid money laundering investigation.","","Keiko Fujimori will continue serving preventative imprisonment up till April 30th, 2020, according to Supreme Court decisions reducing initial terms but maintaining restrictions amidst investigations involving alleged financial misconduct connected to Odebrecht funds received during election campaigns.","elcomercio","2019/09/13"
"Nacional Reformas contenidas en el Plan Nacional de Competitividad, para salir del estancamiento de los últimos años.","","","¿Por qué negarse a meter esos goles cantados? ¿Por popularidad? ¿Por un proyecto político personal? ¿Por cansancio? ¿Por terror? Si no quiere un acuerdo, busque por último un Gabinete de consenso, o renuncie, pero no seguiremos en un empeño que solo pueda traer consecuencias desastrosas en todo orden.","elcomercio","2019/09/13"
"NACIONAL Equipo especial volverá a interrogar a Barata en octubre","","REDACCIÓN POLITICA","Exejecutivo de Odebrecht revelará la identidad de personas detrás de los 'codinomes' vinculados a pagos ilícitos entregados por la empresa. Redacción Política El exsupervisior de Odebrec...[text truncated]","elcomercio","2019/09/13"
"NACIÓN INCERTIDUMBRE EN ETICIDAD POR POSIBLES RENUNCIAS","","","Tres bancadas evaluán retirarse de la comision y una cesó su cupo. La Bancada Liberal decidio retirarse de la Comisiòn de Etica Parlamentaria....[text truncated]","elcomercio","2019/09/13"
"POLÍTICA INVESTIGACIÓN ENCUESTADORAS MULTER CUESTIONA QUE GRUPO NO SE REÚNE","","","...congresistas Ricardo Domìnguez (Fuerza Popula...) ...[text truncated]","elcomercio","2019/09/13"
"Soluciona, opina ayer el jefe de la compañía número 100, Gustavo Astorne","","","Gustavo Astorné expresó preocupación por los riesgos a los cuales están expuestos los empleados debido a la falta de condiciones adecuadas.","elcomercio","2019/09/13"
