"headline","subheadline","author","content","newspaper","date"
"Taxista reconstruye ruta macabra","","CRISTHIAN ZAMUDIO","Participó la madrugada del sábado en la reconstrucción de la ruta tomada por los asesinos de dos amigos venezolanos, quienes tomaron una carrera hasta un hotel por inmediaciones de Fiori.","ojo","2019/09/15"
"Pasa lista de moribundos","LA CRUDA ELETAL Falta de Control","Orniatenesenraneeaneee","Ineficiente control migratorio que permite el ingreso masivo de venezolanos y no hace nada para impedir que prontuarios y expulsados vuelvan a entrar al país, se traduce en la presencia de algunos delincuentes como los que asesinaron a dos hombres en un hostal de San Martín de Porres.","ojo","2019/09/15"
"Cómo votarán los diputados","García requiere nueve votos favorables","Reie 33 LUISJ6 ljoo&grupoepensape","Presidente Martin Vircurra reclama que el pleno del Congreso pruebe este mes el proyecto de ley del Ejecutivo para adelantar las elecciones generales al 2020.","ojo","2019/09/15"
"Nacional","Opinan los lectores","Diariojo","Exigiendo aprobar ahora mismo el cambio electoral.","ojo","2019/09/15"
"Doble crimen en San Martín de Porres","Detienen a peligrosa exfolítiana llanera 'Roxy'","Joel Alonso B.","'Verónica Andreina Montoya Araujo', alias ‘Roxy’, fue detenida por estar vinculada al doble crimen en el hostal Señor de Sipán.","ojo","2019/09/15"
"Autoridades evalúan renuncia de comandante de Bomberos","Andrés Roberto Ángeles Bachet deja puesto","Roger Chuqín rehuquin@grupoepensa.pe","Angeles, quien dirigía a los bomberos desde diciembre de 2017, presenta su dimisión, pendiente de análisis por la institución.","ojo","2019/09/15"
"BONO ARRIENDO CASA","Estado entregará 500 soles cada 3 meses","Roger Chuqín rehuquin@grupoepensa.pe","Ministerio de Transportes y Comunicaciones formaliza fechas clave para solicitar el Bono de Arrendamiento para Vivienda.","ojo","2019/09/15"
"Iniciativa ayuda a miles contra anemia","Camiones del Minsa reparten raciones alimenticias","Mes para ayudar a los niños","Personal del Ministerio de Salud verifica la aplicación exitosa de la iniciativa mediante entrega de raciones nutritivas.","ojo","2019/09/15"
"Municipalidad clausura bares insalubres","Inspección revela falta de medidas sanitarias","Na","Cuatro bares y restaurantes cerrados debido a violaciones graves de protocolos de sanidad.","ojo","2019/09/15"
"Forsyth se suma a fuerzas armadas","George Forsyth se enrola como reservista del ejército","Na","Después de completar riguroso proceso formativo, Forsyth pasa a integrar las filas militares.","ojo","2019/09/15"
"Sheraton Cusco debe demolverse","PJ ordena derribarlo por alterar patrimonio cultural","Na","Hotel ilegalmente construido en área protegida históricamente significativa.","ojo","2019/09/15"
"Hallan cuerpos sepultados en pozos","Matanzas ocultan tragedias personales","Na","Investigaciones continúan tras encontrar cuerpos enterrados clandestinamente.","ojo","2019/09/15"
"Posible limitación de proyección de nueva película","N/A","Edwin Sierra","Su nuevo filme había tenido buena aceptación inicialmente, siendo visto en numerosas salas a nivel nacional, pero actualmente sólo se muestra en seis cines ubicados en Lima y algunos adicionales dentro del país.","ojo","2019/09/15"
"Nueva restricción afecta distribución cinematográfica","N/A","Edwin Sierra","Según informan, la razón detrás de dicha acción radica en decisiones adoptadas por centros comerciales específicamente debido a percepciones negativas respecto al contenido de la obra protagonizada por él junto al actor colombiano Gregorio Pernía, quienes juntos alcanzan cifras significativas de visualización pública.","ojo","2019/09/15"
"Lamentables consecuencias derivadas de medidas restrictivas","N/A","Edwin Sierra","Expresa preocupación ante la posibilidad de acciones concertadas destinadas a obstaculizar la difusión de películas locales, enfatizando cómo tales actitudes impactan directamente tanto a creadores como al público general.","ojo","2019/09/15"
"Afirmaciones previas sugieren posible veto mediático","N/A","Edwin Sierra","Anteriormente, mencionó haber enfrentado situaciones similares donde espacios dedicados a actividades culturales optaron por eliminar contenidos asociados a figuras públicas controversiales, generando debates sobre libertad creativa versus criterios editoriales.","ojo","2019/09/15"
"Pronóstico futuro de proyecto cinematográfico bajo revisión","N/A","Edwin Sierra","Indica que futuros desarrollos narrativos están condicionados al rendimiento financiero obtenido durante esta fase crítica, dejando abierta la opción de continuar explorando historias vinculadas a estos personajes emblemáticos.","ojo","2019/09/15"
"","","","","ojo","2019/09/15"
"Recordatorio emotivo de experiencias pasadas","Laura Bozzo comparte reflexiones íntimas","N/A","Recientes comentarios realizados mediante plataformas digitales permiten vislumbrar episodios cruciales en la trayectoria profesional y personal de la reconocida conductora, marcados especialmente por eventos legales complejos ocurridos fuera de su patria nativa.","ojo","2019/09/15"
"Celebra nuevos comienzos post-adversidades","N/A","N/A","Bozzo destaca transformaciones profundas experimentadas luego de periodos oscuros, atribuidos principalmente a circunstancias políticas intrincadas, reconociendo además el papel fundamental jugado por comunidades receptivas hacia su recuperación integral.","ojo","2019/09/15"
