"headline","subheadline","author","content","newspaper","date"
"Gestión 31 artículos seleccionados dic./feb. 2016","","DIARIO","Perspectivas del financiamiento: Banca será muy cautelosa para dar créditos en próximos 6 meses... Prevé que economía seguirá creciendo a menor ritmo en primera parte del 2016.","gestion","2015/11/31"
"Precios aumentan 9.9% en el año","Clase media prefiere Los Olivos para comprar viviendas.","","Mirafiori tiene el metro cuadrado más caro en esquina de av. Pardo con Espinar. Hogares de ingresos bajos apuntan cada vez más a la adquisición de departamentos con valores promedio de US$ 64,000.","gestion","2015/11/31"
"Dólar se disparó en noviembre, y en el año sube 13.3%","Tipo de cambio el mes pasado tuvo su mayor alza en 30 meses.","","Pronóstico nacional de Gfk: Pesimismo se apodera de niveles D y E, pero en AB sobrevive el optimismo. Confianza de los consumidores en provincias vuelve a deprimirse.","gestion","2015/11/31"
"Historia de éxito de Cesar Vallejo, el club que regala más entradas","Alianza Lima fue equipo más taquillero del año.","","","gestion","2015/11/31"
"Ajustes fiscales anticipan aumento de mora de prestamos de consumo","Banca advierte que será muy cautelosa al otorgar créditos en próximos 6 meses.","","Prevén que economía continuará creciendo a menor ritmo en primera parte del 2016.","gestion","2015/11/31"
"Entrevistas a líderes del Senace ... ","-u:-u,-;- ;-:!;w Patrick Wieland.;E.Torres Llosa, CEO de BBVA: Tendencia Dólar se disparó en noviembre, y en el año sube 13.3%"," Diagnóstico Nacional de Gfk: Pesimismo se apodera de niveles D y E, pero en AB sobrevive el optimismo.""","","gestion","2015/11/31"
"Márketing inteligente: Polvos Rosados suma grandes marcas en IIIEVO CHEF","—Proyecto que se rollará donde hoy se ubica el campo ferial tendrá dos niveles y albergará un supermercado, cine y patio de comidas.","Vanessa Ochoa Fattori ni","Polvos Rosados cumplirá primero año de operación del centro comercial. Planea proyectos futuros incluidos marcas reconocidas y renovación completa.","gestion","2015/11/31"
"MARTES 1 DE DICEMBRE DEL 2015","GESTION","","HOJA DE VIDA\nNombre: Carlos Santiso.\nEstudios: Doctor en Economía Política Comparada por la Universidad de Johns Hopkins.\nPregunta: ¿Se puede implementar la meritocracia en el Estado?\nRespuesta: \Un servicio civil profesional no es una opción, es una necesidad.\"" \nCarlos Santiso expresa que aunque no se trata de equiparar al sector privado, es crucial que las remuneraciones del sector público sean realmente competitivas para atraer a los mejores.""","gestion","2015/11/31"
"ECONOMÍA MARTES 1 DE DICIEMBRE DEL 2015","ENTREVISTA CON CARLOS SANTISO","CARME LAOYA","PREGUNTA: ¿Cómo ve usted la actual situación económica en cuanto a la percepción de ingresos en distintas partes del país?\nRESPUESTA: Justamente y el resto tiene dificultades... Especialmente relevante ver que en las zonas rurales hay 67% de los encuestados que afirmaba que sus ingresos no les alcanzan mientras que en Lima es el 89% aquéllos que dicen que la plata les alcanza...\nFinalmente, y en líneas generales, la sensación de pesimismo que predomina en el país se traduce en un menor número de casas que sienten que podrán ahorrar en los próximos 12 meses, que crecerá el empleo, y que habrá una mejora en la situación del país y, en particular, de sus hogares.","gestion","2015/11/31"
"GASTO MINISTERIAL MARTE 1 DE DICIEMBRE DEL 2015","SUBSIDIOS AL COBRE","","Producción de cobre crecería 26% durante el próximo año -- Según estima Scotiabank, en el 2017 la extracción del metal rojo treparía 16% y tocaría un récord de 2.4 millones de toneladas en dicho año. La producción de cobre durante el 2015 ha sido un motor de crecimiento para la economía peruana. Si bien sus precios en el mundo se han deteriorado, en términos de volumen la producción llegaría cerca de 20% este año, según estima Scotiabank.","gestion","2015/11/31"
