"headline","subheadline","author","content","newspaper","date"
"Gobierno presenta anteproyeto para reforzar la libre competencia.","","Indecopi quiere acceder a correos electrónicos de empresas sin orden judicial.","Subirán sanciones. El proyecto para la nueva Ley de Libre Competencia presentado por Indecopi busca fortalecer la acción contra prácticas monopólicas.","gestion","2015/07/16"
"Evolución del Índice Mensual de la Producción Nacional: Mayo 2015","","Francisco Grippa, Economista jefe BBVA Research ","La economía peruana registró un crecimiento bajo en mayo, destacando el papel de los sectores primarios frente a la debilidad estructural de otros sectores industriales.","gestion","2015/07/16"
"Nuevas Medidas para Combatir la Corrupción","","La Seño María ","En respuesta a la crisis sanitaria global, se implementan políticas adicionales enfocadas en mejorar la transparencia gubernamental.","gestion","2015/07/16"
"Incremento de multas para quienes denuncien cartels.;;LA SEÑORA MARÍA ""","Las empresas podrán reducir penalizaciones mediante colaboración voluntaria ante investigaciones de cartelización.""","","","gestion","2015/07/16"
"Pronóstico Económico: Debilidad Continuada","","LUIS FERNANDO ALLEGRIA ","Se anticipa un continuo declive en ciertos sectores claves debido a la baja demanda doméstica, mientras algunos sectores básicos ofrecen resistencia temporal.","gestion","2015/07/16"
"Dinámica Industrial Peruana en Retroceso","","Fernando Allegria ","Mayo muestra una disminución notable en la producción industrial, especialmente en áreas críticas como textiles y alimentos preparados.","gestion","2015/07/16"
"Anteproyecto de ley de modificatoria de la norma de libre competencia","","André Calderón, socio del estudio Muñiz","Uno de los cambios que se detallan en la norma es la posibilidad de intervenir correos electrónicos corporativos sin autorización judicial, según indica André Calderón, socio del estudio Muñiz.","gestion","2015/07/16"
"Pedido de allanamiento y exoneración de multas en el Anteproyecto","Nuevo beneficio al allanamiento del denunciado","Ivo Gagliuffi","Según Ivo Gagliuffi, el anteproyecto crea un nuevo beneficio al allanamiento del denunciado, permitiendo una posible reducción de hasta el 15% de la multa aplicable.","gestion","2015/07/16"
"Informe del Pleno del Tribunal Constitucional sobre la Ley 30137","Inconstitucionalidad interpuesta por Colegio de Abogados de Ica","Cecilia Catacora Torres, Socia del Estudio Olaechea","Decano de la Facultad de Derecho de la Universidad del Pacífico opina que la ley es inconstitucional por diferenciar injustamente tipos de sentencias y violar derechos fundamentales.","gestion","2015/07/16"
"Nueva evaluación del FMI sobre el crecimiento económico del Perú","Revisión de proyecciones de crecimiento","Alejandro Werner, Director del Departamento del Hemisferio Occidental del FMI","El FMI reduce su proyección de crecimiento de la economía peruana para este año de 3.8% a 3.2%, citando factores externos como principales riesgos.","gestion","2015/07/16"
"Demandas de regulación de comportamiento en la SNMPE","Exceso de pasivos ambientales detectados","Eduardo Vega, Defensor del Pueblo","Se han detectado 8,616 pasivos ambientales relacionados con la minería, urge acción regulatoria conforme recomienda la OIT.","gestion","2015/07/16"
"Banco de Proyectos de Desarrollo Turístico","Novedoso catálogo turístico","Jorge Jochamowitz, Presidente de la CNTP","Un nuevo catálogo de proyectos turísticos pretende incentivar inversiones en el sector mediante colaboración internacional.","gestion","2015/07/16"
"Hernán Chaparro sobre características del votante en 2016","Análisis sociodemográfico del electorado","Entrevistado por Omar Mariluzu Laguña","Hernán Chaparro destaca que aproximadamente el 40% de la población muestra poco interés en política, enfocado en intereses individuales y locales.","gestion","2015/07/16"
"Consecuencia de dos factores de carácter exógeno a la Admis-tración Tributaria, señala la SUNAT."," NA","","Entregué entre ellos destaca las menores cotizaciones de nuestros principa-l-productos del 13° CGW AW WW.","gestion","2015/07/16"
"ECONOMÍA INTERNACIONAL: INGRESOS POR IGVS.; NA; NA; INTERNO: ENERO-JUNIO 2015 VS. ENERO-JUNIO 2014 (EN MILLONES SOLES)"," Agrícola | Refinación de petróleo | Azúcar Alimentos, bebidas y tabaco | Productos metáli-cos, maquinarias, equipo | Industria de hierro y acero Generación de energía eléctrica y agua Otros Servicios Turismo y hotelería Transportes Administra-ción pública y seguridad social Salud Construcción Comercio Total Interno Rentas (IGV+ISR+SCE+) aumento en junio a S/2,247 millones, un ascenso real de 102% y una pérdida de S/1,69 mil-millones entre ambos periodos, atribuida principalmente a la dis-minución en pagos de empresas (disminuyen en S/1,131 millones) y trabajadores independientes (descenden en S/289 millones)."" ","","","gestion","2015/07/16"
"GRIEGO APRUEBA PAQUETE DEMANDADODE EURO-ZONA PARA ACCEDER A RESCATÉ.","LA COMISIÓN EUROPEA ACEPTA REPAGAMENTO PERO NO RECORTAR LA DEUDA.","(Reuters/Bloomberg)","Parlamento griego apro-bó el paquete de medidas de austeridad solicitado por los socio-es europeos para empezar las discusiones sobre un nuevo rescate, que Atenas requiere para evadir la bancarrota y permanecer dentro de la zona euro, horas después de un enfrentamiento intenso entre protestantes y fuerzas del orden público. La votación se realizó tras un debate ferviente en el que numerosos diputa-dos del ala izquierda del partido gubernamental SYRIZA se levanta-ron contra el Primer Ministro Alexis Tsipras y se negaron al paquetey éste fue respaldado por grupos parlamentarios de oposición. El paquete obtuvo luz verde con 229 votos favorables frente a los 300 es-caños disponibles, pero 38 representantes de SYRIZA optaron por absten-tirse o votar en contra del gobierno.","gestion","2015/07/16"
"Afganistan centra atención internacional","NA","NA","Durante los próximos 15 años, las centrifugadoras iranianas no serán utilizadas aquí.","gestion","2015/07/16"
"Historico acuerdo evita guerra nuclear en Medio Oriente","Barack Obama busca apoyo para acuerdo con Iran","Reuters","El histórico acuerdo con Irán es la manera de evitar una carrera nuclear armamentística y más guerras en Oriente Medio, insiste el presidente estadounidense, Barack Obama, en un intento por convencer a legisladores escépticos y a la opinión pública de su país de aceptarlo. ‘‘Sin un acuerdo, no habría límites para el programa nuclear de Irán y éste podría avanzar hacia una bomba nuclear (...)’’, dice Obama. ‘‘En lugar de detener la expansión de las armas nucleares en Medio Oriente, este acuerdo probablemente la alentará.’’","gestion","2015/07/16"
"Farc ataca instalaciones de petroleo antes de tregua","NA","Reuters","Guerrilleros de las FARC dañaron infraestructura petrolera de Colombia en cin co lugares distintos, a pocos días de que comience un cese al fuego unilateral declarado por el grupo rebelde y de una reducción de la ofensiva militar del gobierno, informaron las fuerzas militares.","gestion","2015/07/16"
"Bolivia refuerza frontera tras fuga de 'El Chapo';NA""","Agencias","Bolivia reforzó sus fronteras e intercambio información con Mexico tras la fuga de Joaquín ’El Chapo’ Guzman, lider del cartel de Sinaloa, quien huyo hace unos dias de una carcel mexicana, manifiesta Felipe Caceres, viceministro de defensa social y sustancias controladas de Bolivia.","","gestion","2015/07/16"
"Machado afirma su candidatura electoral","Venezuela enfrenta elecciones legislativas","NA","María Corina Machado dijo que inscribirá su candidatura para las elecciones legislativas de diciembre, a pesar de estar inhabilitada para ejercer cargos públicos durante un año.","gestion","2015/07/16"
"Cuba propone nuevo tipo de relación con EU","Restablecimiento de embajadas discutido","NA","Cuba desea crear un nuevo tipo de relación con Estados Unidos con el restablecimiento de sus legaciones diplomáticas, indica el Presidente Raúl Castro.","gestion","2015/07/16"
"","","","","gestion","2015/07/16"
"Gestiona tu vida profesional en época VUCA","Trabajo constante necesario","cmsn.mx","Se ha terminado la idea de trabajar duro por un buen puesto y después relajar el esfuerzo en búsqueda de seguridad laboral que ya no existe. La tensión en la carrera de un ejecutivo que aspira a destacar es clave hoy en dia.","gestion","2015/07/16"
"Necesidad de profesionales VUCA","Curiosidad vital para reinventarse constantemente","Profe sor del IE Business School","Nosotros debemos cultivar nuestra curiosidad natural, permitiendo que sea nuestro motor personal indispensable para garantizar el éxito profesional. Además, esto favorece la adaptabilidad, crucial en estos tiempos cambiantes.","gestion","2015/07/16"
"Relaciones públicas: Camino hacia el Consenso","Importancia de involucrar a todos los actores relevantes","Amybel Sanchez PRESIDENTA DEL IPRAMS","Una de las principales responsabilidades del comunicador público consiste en intervenir activamente en problemas sociales potencialmente disruptivos dentro de la organización, buscando siempre alcanzar un consenso efectivo con todas las partes interesadas.","gestion","2015/07/16"
