"headline","subheadline","author","content","newspaper","date"
"MARTES 19 DE FEBRERO DEL 2019 EDICIÓN LIMA","","","","publimetro","2019/02/19"
"A Tokyo’ a la conquista del Mundo”;“El boom de la Actriz Ursula Coheró, protagonista de ‘La Casa de Papel’","","De telonía I Ver imágenes Voluntarios para limpiar playas Salier salir esta noche por una nueva oportunidad en libertades ante Caracas Nivel Nacional que organizan Hazla por tu Partido."," """"","publimetro","2019/02/19"
"Puedes inscribirte en jornadas de limpieza","Saldrán nuevas fotos de la serie.","","En páginas específicas.","publimetro","2019/02/19"
"Primeras Revelaciones Obtienen en Brasil","Tras el acuerdo entre el Ministerio público y la empresa Odebrecht apunta a pagos a través de un “Contrato Simulado.”","Juan Poncè| GE","Conferencia que dio el expresidente en Mayo del 2012 en São Paulo. Desde Lima, él niega todo acto Ilícito.","publimetro","2019/02/19"
"Novedades en Telefonía","Antenas voluntarias para evitar impactos visuales negativos","","Ministerio de transportes y comuniciones menciona la cantidad de antenas necesarias para cubrir la demanda de servicios móviles en el Perú al año 2021. Detalles técnicos proporcionados por Afin y comentarios médicos respecto a seguridad.","publimetro","2019/02/19"
"Lanzamiento de la nueva LigaMovistar","Continuidad como principal patrocinador de la LigaProfesional de Futbol","","Detalles sobre cómo Movistar acompaña la profesionalización del futbol en el pais y ofrece beneficios a sus usuarios mediante la señal deportiva GolPeru.","publimetro","2019/02/19"
"Promulgación de Ley Organica de la JNJ","Presidente Martin Vizcarra firma la ley que sustituye al CNM","","Durante su exposicion, Vizcarra critica intentos de desprestigiar su administracion mientras enfoca en combatir la corrupcion.","publimetro","2019/02/19"
"Hector Becerra responde a denuncia de coimas","Denuncia realizada por empresaria Mirtha Gonzalez sugiere implicancia familiar","","Respuesta oficial del congresista Hector Becerrill y acciones legales subsiguientes discutidas.","publimetro","2019/02/19"
"Investigaciones en Caso Odebrecht","Interrogatorios en Brasil develan mas complejos entramados financieros","","Información adicional sobre testimonios clave y repercusiones políticas derivadas de dichas investigaciones.","publimetro","2019/02/19"
"Economía Inteligente","Indicadores Económicos Relevantes","Finanzas inteligentes","Análisis sobre expectativas de crecimiento económico basándose en inversiones públicas y privadas, influenciadas por factores internacionales.","publimetro","2019/02/19"
"Melgar busca ratificar buena imagen en Copa Libertadores","","","El dominguito 17, con un equipo suplente, Melgar fue goleado en casa por Municipal.","publimetro","2019/02/19"
"Lyon desafía al Barça en Champions","Encabezado por Messi, visita hoy al Olympique de Lyon.","","Barcelona inicia la nueva ronda en plena forma como líderes de la Liga de España y con todo su plantel en óptimas condiciones. ","publimetro","2019/02/19"
"Cristiano Ronaldo marca récord en Serie A","Juventus suma otro título.","“NA”","Este jueves Cristiano Ronaldo marcó su gol número 700 en clubes europeos, estableciendo un nuevo récord.","publimetro","2019/02/19"
"Messi y compañía avanzan en Champions","Messi regresa tras lesión."," “Ernesto Valverde”","Tras pasar la fase de grupos invictos, los azulgranas inician la nueva ronda en plena forma como líderes de la Liga de España y con todo su plantel en óptimas condiciones.","publimetro","2019/02/19"
"¿Qué futuro le espera al expresidente Alan García?","LA PREGUNTA DEL DIA","Juan Parí","Excongresista nacionalista y expresidente de la Comisión Lava Jato del Congreso (2015-2016) Alan García tendrá que someterse a lo que se viene, El siempre ha sido muy esquivo en sus responsabilidades, pero hay hechos por los que tiene que responder. No solamente por este contrato simulado de la conferencia, lo que ya fue revelado por un exdirectivo de Odebrecht. También hay otros casos por los que debe responder, como el proyecto Olmos o el Metro de Lima, por los que han caído funcionarios de su gobierno, que no podrían haber actuado sin su conocimiento, El mismo García sabe que su situación está más complicada que nunca, Por eso solicitó el asilo a Uruguay y por eso ha hecho tantas denuncias de todo tipo para que los reflectores apunten a otro lado y no a él. Pero la verdad no se puede ocultar. Algunas de las conclusiones del informe que dimos con la Comisión Lava Jato se van a comprobar poco a poco con estos interrogatorios. Hay elementos que se quisieron ocultar sobre estos actos de corrupción. La justicia ahora tendrá que actuar.","publimetro","2019/02/19"
